mode,sampling_mode,chance_temperature,utility_temperature,fitness_type,stop_mode,n_decision_rules,n_decision_rules_pct,generation,mean_fitness,mean_accuracy,mean_error_chance,mean_error_utility,mean_entropy_norm,mean_util_dev,mean_gen_cpu
utility_only,non_symmetric,1.0,1.0,binary,top50,13,20,3,4.890833,58.63,0.000000,34.200958,1062.290878,646.566941,104.6198
utility_only,non_symmetric,1.0,1.0,binary,top50,13,20,4,4.583333,62.81,0.000000,35.104884,1062.290878,664.235837,104.3438
utility_only,non_symmetric,1.0,1.0,binary,top50,13,20,5,4.338333,68.32,0.000000,35.917553,1062.290878,678.365461,104.8698
utility_only,non_symmetric,1.0,1.0,binary,top50,13,20,6,3.874167,73.85,0.000000,36.387661,1062.290878,687.438605,105.4323
utility_only,non_symmetric,1.0,1.0,binary,top50,13,20,7,3.867500,77.42,0.000000,36.689389,1062.290878,695.101081,106.0938
utility_only,non_symmetric,1.0,1.0,binary,top50,13,20,8,3.282500,80.57,0.000000,36.776122,1062.290878,700.180751,105.9427
utility_only,non_symmetric,1.0,1.0,binary,top50,13,20,9,2.571667,84.09,0.000000,37.307164,1062.290878,704.550512,106.7552
utility_only,non_symmetric,1.0,1.0,binary,top50,13,20,10,2.059167,85.28,0.000000,37.547930,1062.290878,707.516736,107.2969
utility_only,non_symmetric,1.0,1.0,binary,top50,13,20,11,1.636667,86.20,0.000000,37.746022,1062.290878,709.826460,109.1927
utility_only,non_symmetric,1.0,1.0,binary,top50,13,20,12,1.287500,87.05,0.000000,37.817145,1062.290878,711.346005,107.4844
utility_only,non_symmetric,1.0,1.0,binary,top50,13,20,13,1.021667,87.63,0.000000,37.744660,1062.290878,712.392017,107.5729
utility_only,non_symmetric,1.0,1.0,binary,top50,13,20,14,0.981667,87.82,0.000000,37.739560,1062.290878,712.219174,106.7031
utility_only,non_symmetric,1.0,1.0,binary,top50,13,20,15,0.930833,88.04,0.000000,37.774590,1062.290878,712.971594,107.5885
utility_only,non_symmetric,1.0,1.0,binary,top50,13,20,16,0.914167,88.03,0.000000,37.845284,1062.290878,713.116969,107.5417
