mode,sampling_mode,chance_temperature,utility_temperature,fitness_type,stop_mode,n_decision_rules,n_decision_rules_pct,generation,mean_fitness,mean_accuracy,mean_error_chance,mean_error_utility,mean_entropy_norm,mean_util_dev,mean_gen_cpu
both,non_symmetric,1.0,1.0,binary,top50,8,40,13,1.216000,69.56,1.364703,15.472441,13.066720,31.081395,0.0500
both,non_symmetric,1.0,1.0,binary,top50,8,40,14,1.208000,70.22,1.426642,15.422086,12.402617,30.869491,0.0500
both,non_symmetric,1.0,1.0,binary,top50,8,40,15,1.256000,70.14,1.459290,15.278970,12.048253,30.773635,0.0437
both,non_symmetric,1.0,1.0,binary,top50,8,40,16,1.280000,70.12,1.470804,15.352164,11.946603,31.102074,0.0437
both,non_symmetric,1.0,1.0,binary,top50,8,40,17,1.312000,70.58,1.462358,15.579781,11.673514,31.879932,0.0437
both,non_symmetric,1.0,1.0,binary,top50,8,40,18,1.168000,71.92,1.476420,15.691959,11.372353,31.727175,0.0469
both,non_symmetric,1.0,1.0,binary,top50,8,40,19,1.088000,73.08,1.443685,16.047801,11.355944,32.066579,0.0469
both,non_symmetric,1.0,1.0,binary,top50,8,40,20,1.144000,72.56,1.456891,15.890683,11.226651,32.339091,0.0469
both,non_symmetric,1.0,1.0,binary,top50,8,40,21,1.128000,72.62,1.423915,16.420917,11.122187,32.033558,0.0469
both,non_symmetric,1.0,1.0,binary,top50,8,40,22,1.116000,72.76,1.412403,16.317680,11.051501,32.130288,0.0469
both,non_symmetric,1.0,1.0,binary,top50,8,40,23,1.048000,73.32,1.412512,16.589728,11.034690,32.379392,0.0469
both,non_symmetric,1.0,1.0,binary,top50,8,40,24,1.080000,72.72,1.432074,16.265741,11.079405,32.358543,0.0469
both,non_symmetric,1.0,1.0,binary,top50,8,40,25,1.028000,73.94,1.451774,16.632897,11.040238,32.601510,0.0437
both,non_symmetric,1.0,1.0,binary,top50,8,40,26,0.976000,74.62,1.469924,16.429271,11.042815,32.458656,0.0469
both,non_symmetric,1.0,1.0,binary,top50,8,40,27,0.960000,74.68,1.462616,16.633705,11.053405,32.661416,0.0469
both,non_symmetric,1.0,1.0,binary,top50,8,40,28,0.864000,75.20,1.472181,16.654123,10.987849,32.357078,0.0469
both,non_symmetric,1.0,1.0,binary,top50,8,40,29,0.756000,76.42,1.469675,16.897978,10.979625,32.576272,0.0469
both,non_symmetric,1.0,1.0,binary,top50,8,40,30,0.844000,75.78,1.476830,16.745246,10.893726,32.509197,0.0500
both,non_symmetric,1.0,1.0,binary,top50,8,40,31,0.816000,75.82,1.451387,16.852761,10.939709,32.719769,0.0469
both,non_symmetric,1.0,1.0,binary,top50,8,40,32,0.748000,76.60,1.445767,16.724040,10.943764,32.762941,0.0437
both,non_symmetric,1.0,1.0,margin,top50,1,5,1,1.713215,51.24,1.430836,18.728298,12.971466,37.031858,0.0531
both,non_symmetric,1.0,1.0,margin,top50,1,5,2,0.946257,51.16,1.284217,16.271367,15.831416,32.544114,0.0531
both,non_symmetric,1.0,1.0,margin,top50,1,5,3,0.748511,53.76,1.262823,15.237115,16.111402,30.584467,0.0500
both,non_symmetric,1.0,1.0,margin,top50,1,5,4,0.701606,54.20,1.265046,15.310565,15.878262,30.471856,0.0500
both,non_symmetric,1.0,1.0,margin,top50,2,10,1,3.286475,51.24,1.430836,18.728298,12.971466,37.031858,0.0437
both,non_symmetric,1.0,1.0,margin,top50,2,10,2,2.104975,54.40,1.273439,15.507100,15.787909,32.071023,0.0500
both,non_symmetric,1.0,1.0,margin,top50,2,10,3,1.650042,54.74,1.228992,14.670223,15.940082,29.874843,0.0531
both,non_symmetric,1.0,1.0,margin,top50,2,10,4,1.004096,56.26,1.242882,14.095680,16.287514,29.379067,0.0469
both,non_symmetric,1.0,1.0,margin,top50,2,10,5,0.976271,56.10,1.256249,13.825044,15.973417,29.667837,0.0500
both,non_symmetric,1.0,1.0,margin,top50,2,10,6,0.730342,57.96,1.245624,12.992182,15.809782,29.631191,0.0531
both,non_symmetric,1.0,1.0,margin,top50,2,10,7,0.769373,58.20,1.289791,12.841679,15.738323,29.798457,0.0437
both,non_symmetric,1.0,1.0,margin,top50,2,10,8,0.778412,57.88,1.288369,12.854692,15.580619,30.000287,0.0469
both,non_symmetric,1.0,1.0,margin,top50,2,10,9,0.822082,57.70,1.290539,12.935412,15.563273,30.291178,0.0469
both,non_symmetric,1.0,1.0,margin,top50,2,10,10,0.830767,57.88,1.263889,12.977824,15.536599,30.286300,0.0437
both,non_symmetric,1.0,1.0,margin,top50,2,10,11,0.675445,58.90,1.267470,12.722618,15.592201,30.156244,0.0469
both,non_symmetric,1.0,1.0,margin,top50,2,10,12,0.596640,59.36,1.280138,12.461592,15.672198,29.686480,0.0469
