mode,sampling_mode,chance_temperature,utility_temperature,fitness_type,stop_mode,n_decision_rules,n_decision_rules_pct,generation,mean_fitness,mean_accuracy,mean_error_chance,mean_error_utility,mean_entropy_norm,mean_util_dev,mean_gen_cpu
both,non_symmetric,1.0,1.0,regret,top50,4,20,1,4.731990,49.46,1.449294,18.783958,12.986179,36.917822,0.5750
both,non_symmetric,1.0,1.0,regret,top50,4,20,2,3.369701,52.05,1.510839,19.010531,11.049145,36.795375,0.5625
both,non_symmetric,1.0,1.0,regret,top50,4,20,3,2.792026,53.71,1.616224,19.859323,8.754529,37.475369,0.5906
both,non_symmetric,1.0,1.0,regret,top50,4,20,4,2.540124,55.97,1.712721,20.450999,6.637707,38.027098,0.6000
both,non_symmetric,1.0,1.0,regret,top50,4,20,5,2.133918,58.44,1.775969,20.828872,5.000298,37.861216,0.5531
both,non_symmetric,1.0,1.0,regret,top50,4,20,6,1.886962,61.86,1.821277,21.277947,3.792989,38.567572,0.5656
both,non_symmetric,1.0,1.0,regret,top50,4,20,7,1.815042,63.69,1.851156,21.390519,3.251911,38.510657,0.5750
both,non_symmetric,1.0,1.0,regret,top50,4,20,8,1.600966,65.19,1.857126,21.556373,2.988186,38.898265,0.5719
both,non_symmetric,1.0,1.0,regret,top50,4,20,9,1.618800,65.66,1.858834,21.713861,2.812310,38.964125,0.5375
both,non_symmetric,1.0,1.0,regret,top50,8,40,1,9.319759,49.46,1.449294,18.783958,12.986179,36.917822,0.4875
both,non_symmetric,1.0,1.0,regret,top50,8,40,2,7.220058,52.33,1.506369,18.911563,11.115041,36.926388,0.5594
both,non_symmetric,1.0,1.0,regret,top50,8,40,3,6.497088,54.42,1.589262,19.461068,8.768505,37.450052,0.5469
both,non_symmetric,1.0,1.0,regret,top50,8,40,4,6.507520,56.03,1.716102,20.199399,6.659349,38.030466,0.4781
both,non_symmetric,1.0,1.0,regret,top50,8,40,5,5.789819,59.60,1.783203,20.462255,5.062645,38.384449,0.4500
both,non_symmetric,1.0,1.0,regret,top50,8,40,6,4.786117,63.38,1.841254,20.999739,3.762453,38.566285,0.5094
both,non_symmetric,1.0,1.0,regret,top50,8,40,7,4.682318,66.99,1.879635,21.240058,2.885184,38.866430,0.5750
both,non_symmetric,1.0,1.0,regret,top50,8,40,8,3.348434,71.53,1.900977,21.498352,2.203141,38.530493,0.5344
both,non_symmetric,1.0,1.0,regret,top50,8,40,9,3.067974,74.04,1.926171,21.458971,1.694561,38.685464,0.5344
both,non_symmetric,1.0,1.0,regret,top50,8,40,10,2.706145,77.66,1.939073,21.721158,1.345531,39.100108,0.4906
both,non_symmetric,1.0,1.0,regret,top50,8,40,11,2.412937,78.99,1.932456,21.762156,1.173704,39.246619,0.5344
both,non_symmetric,1.0,1.0,entropy,top50,1,5,1,1.508304,49.46,1.449294,18.783958,12.986179,36.917822,0.5656
both,non_symmetric,1.0,1.0,entropy,top50,1,5,2,0.796649,51.95,1.519810,19.057942,11.111391,37.384162,0.5563
both,non_symmetric,1.0,1.0,entropy,top50,1,5,3,0.732595,53.21,1.636283,20.650189,8.770645,38.502852,0.5500
both,non_symmetric,1.0,1.0,entropy,top50,1,5,4,0.686216,54.86,1.731682,21.122563,6.726940,39.480709,0.5656
both,non_symmetric,1.0,1.0,entropy,top50,1,5,5,0.662172,56.48,1.806558,21.697089,5.157666,40.316430,0.5687
both,non_symmetric,1.0,1.0,entropy,top50,1,5,6,0.600223,57.75,1.836967,21.891450,4.625170,40.490388,0.5500
both,non_symmetric,1.0,1.0,entropy,top50,2,10,1,2.934960,49.46,1.449294,18.783958,12.986179,36.917822,0.5531
both,non_symmetric,1.0,1.0,entropy,top50,2,10,2,1.950560,52.05,1.510985,19.291784,11.073570,37.112923,0.5062
both,non_symmetric,1.0,1.0,entropy,top50,2,10,3,1.812066,53.55,1.635689,20.506341,8.834991,38.170520,0.5625
both,non_symmetric,1.0,1.0,entropy,top50,2,10,4,1.761051,55.08,1.742498,21.173177,6.778374,39.047286,0.5844
both,non_symmetric,1.0,1.0,entropy,top50,2,10,5,1.610747,57.23,1.774407,21.602735,5.122836,39.630869,0.5625
both,non_symmetric,1.0,1.0,entropy,top50,2,10,6,1.530659,60.06,1.840133,21.923908,3.903861,40.599668,0.5719
both,non_symmetric,1.0,1.0,entropy,top50,2,10,7,1.260259,62.28,1.888204,22.331577,3.144291,41.018107,0.5594
both,non_symmetric,1.0,1.0,entropy,top50,2,10,8,1.203501,63.88,1.887447,22.487906,2.586775,41.484368,0.4875
both,non_symmetric,1.0,1.0,entropy,top50,2,10,9,1.101211,64.83,1.918050,22.480982,2.260719,41.666601,0.5062
both,non_symmetric,1.0,1.0,entropy,top50,2,10,10,1.031434,65.89,1.906903,22.584668,2.028854,41.742234,0.5406
both,non_symmetric,1.0,1.0,entropy,top50,2,10,11,1.031076,66.07,1.909314,22.636260,1.973722,41.815622,0.5594
both,non_symmetric,1.0,1.0,entropy,top50,2,10,12,1.034467,65.88,1.911492,22.744413,1.933156,41.815274,0.5531
both,non_symmetric,1.0,1.0,entropy,top50,2,10,13,1.020416,66.12,1.929281,22.754472,1.908313,41.868903,0.5406
both,non_symmetric,1.0,1.0,entropy,top50,2,10,14,1.035586,66.16,1.926499,22.847295,1.885179,41.873482,0.5469
both,non_symmetric,1.0,1.0,entropy,top50,4,20,1,5.945993,49.46,1.449294,18.783958,12.986179,36.917822,0.5281
both,non_symmetric,1.0,1.0,entropy,top50,4,20,2,4.340135,52.90,1.516054,18.826278,11.060682,36.764691,0.5031
both,non_symmetric,1.0,1.0,entropy,top50,4,20,3,4.299647,53.99,1.613172,20.107379,8.723308,37.880769,0.6062
both,non_symmetric,1.0,1.0,entropy,top50,4,20,4,4.010589,56.57,1.737715,20.753634,6.565188,38.647849,0.6000
both,non_symmetric,1.0,1.0,entropy,top50,4,20,5,3.824717,58.52,1.803346,21.433036,4.985113,39.149912,0.5844
both,non_symmetric,1.0,1.0,entropy,top50,4,20,6,3.552768,61.75,1.862766,21.825036,3.790678,39.912000,0.5656
both,non_symmetric,1.0,1.0,entropy,top50,4,20,7,3.425576,64.75,1.913056,22.126200,2.857945,40.548359,0.5687
both,non_symmetric,1.0,1.0,entropy,top50,4,20,8,3.151085,67.10,1.950695,22.208358,2.178793,41.126534,0.5563
both,non_symmetric,1.0,1.0,entropy,top50,4,20,9,2.684580,69.64,1.981351,22.459263,1.669238,41.574600,0.5844
both,non_symmetric,1.0,1.0,entropy,top50,4,20,10,2.400843,72.03,2.000386,22.611151,1.309019,41.869042,0.5344
both,non_symmetric,1.0,1.0,entropy,top50,4,20,11,2.148169,73.98,2.013907,22.701646,1.042897,42.409449,0.5219
both,non_symmetric,1.0,1.0,entropy,top50,4,20,12,1.864960,74.83,1.997406,22.955061,0.836573,42.593506,0.5687
both,non_symmetric,1.0,1.0,entropy,top50,4,20,13,1.501398,76.80,1.984550,23.074430,0.712310,42.593616,0.6031
both,non_symmetric,1.0,1.0,entropy,top50,4,20,14,1.364344,76.48,1.992861,23.100849,0.680789,42.851611,0.5687
both,non_symmetric,1.0,1.0,entropy,top50,4,20,15,1.283416,76.54,2.007719,23.260638,0.638501,42.931845,0.5406
both,non_symmetric,1.0,1.0,entropy,top50,4,20,16,1.249820,76.07,2.038354,23.170986,0.626071,42.931217,0.5156
both,non_symmetric,1.0,1.0,entropy,top50,4,20,17,1.227000,76.00,2.048480,23.140506,0.620253,42.863406,0.5781
both,non_symmetric,1.0,1.0,entropy,top50,4,20,18,1.207949,76.06,2.048654,23.128118,0.612283,42.860159,0.5781
both,non_symmetric,1.0,1.0,entropy,top50,4,20,19,1.221956,76.16,2.063998,23.071436,0.607866,42.967890,0.5750
both,non_symmetric,1.0,1.0,entropy,top50,8,40,1,11.771326,49.46,1.449294,18.783958,12.986179,36.917822,0.6406
both,non_symmetric,1.0,1.0,entropy,top50,8,40,2,9.518492,52.66,1.505543,18.680746,11.123973,36.927695,0.5750
both,non_symmetric,1.0,1.0,entropy,top50,8,40,3,9.024204,55.29,1.597840,19.255218,8.760543,37.462323,0.6344
both,non_symmetric,1.0,1.0,entropy,top50,8,40,4,9.514579,56.52,1.706666,20.277771,6.697961,38.166724,0.6406
both,non_symmetric,1.0,1.0,entropy,top50,8,40,5,8.745652,59.56,1.783537,20.692763,5.064113,38.281033,0.6125
both,non_symmetric,1.0,1.0,entropy,top50,8,40,6,8.802642,62.75,1.835920,20.781105,3.829319,38.898543,0.5125
both,non_symmetric,1.0,1.0,entropy,top50,8,40,7,8.291329,65.55,1.861310,21.532963,2.931390,39.611689,0.5281
both,non_symmetric,1.0,1.0,entropy,top50,8,40,8,7.732550,68.63,1.893689,21.512925,2.238938,39.975303,0.5656
both,non_symmetric,1.0,1.0,entropy,top50,8,40,9,7.303792,71.30,1.907550,22.081978,1.743792,40.355554,0.6156
both,non_symmetric,1.0,1.0,entropy,top50,8,40,10,6.809620,73.54,1.936167,22.517931,1.315894,40.877749,0.6312
both,non_symmetric,1.0,1.0,entropy,top50,8,40,11,6.393493,74.79,1.951712,22.729847,1.078186,41.131543,0.6000
both,non_symmetric,1.0,1.0,entropy,top50,8,40,12,5.491749,76.00,1.965120,22.645018,0.899953,41.339817,0.6188
both,non_symmetric,1.0,1.0,entropy,top50,8,40,13,5.167230,76.23,1.972962,22.927177,0.749761,41.926691,0.6031
both,non_symmetric,1.0,1.0,entropy,top50,8,40,14,4.694282,76.46,1.986966,23.306339,0.646381,42.327768,0.5750
both,non_symmetric,1.0,1.0,entropy,top50,8,40,15,3.979312,76.98,1.967113,22.774174,0.573458,42.324234,0.5844
both,non_symmetric,1.0,1.0,entropy,top50,8,40,16,3.364270,77.82,1.984404,22.735829,0.522300,42.636950,0.6031
both,non_symmetric,1.0,1.0,entropy,top50,8,40,17,3.202142,77.49,1.993201,22.545263,0.499482,42.625716,0.5844
both,non_symmetric,1.0,1.0,entropy,top50,8,40,18,2.936636,77.64,1.997834,22.549134,0.465915,42.797772,0.5938
both,non_symmetric,1.0,1.0,entropy,top50,8,40,19,2.717281,77.89,2.002579,22.577824,0.452911,42.927051,0.6375
both,non_symmetric,1.0,1.0,entropy,top50,8,40,20,2.781742,78.10,2.002745,22.603163,0.445021,42.937196,0.5719
both,non_symmetric,1.0,1.0,entropy,top50,8,40,21,2.820094,77.99,2.014865,22.511680,0.443684,42.959459,0.5656
both,non_symmetric,1.0,1.0,entropy,top50,8,40,22,2.709294,78.43,2.037980,22.385444,0.442255,43.029245,0.5813
both,non_symmetric,1.0,1.0,entropy,top50,8,40,23,2.670505,78.42,2.040984,22.383975,0.440044,43.084698,0.5844
both,non_symmetric,1.0,1.0,entropy,top50,8,40,24,2.697930,78.17,2.048720,22.365422,0.440781,43.011200,0.5875
both,non_symmetric,1.0,1.0,entropy,top50,8,40,25,2.618085,78.02,2.053501,22.425422,0.440490,43.031200,0.5719
both,non_symmetric,1.0,1.0,entropy,top50,8,40,26,2.616556,78.09,2.058798,22.384919,0.438783,42.984532,0.5906
both,non_symmetric,1.0,1.0,entropy,top50,8,40,27,2.568965,78.28,2.058379,22.392243,0.439505,42.999462,0.5938
both,symmetric,1.0,1.0,binary,top50,1,5,1,0.523500,49.46,1.449294,18.783958,12.986179,36.917822,0.4813
both,symmetric,1.0,1.0,binary,top50,1,5,2,0.353500,51.65,1.519071,19.398639,11.090932,37.385994,0.5250
both,symmetric,1.0,1.0,binary,top50,2,10,1,1.016000,49.46,1.449294,18.783958,12.986179,36.917822,0.5875
both,symmetric,1.0,1.0,binary,top50,2,10,2,0.816500,51.64,1.521842,19.376598,11.071664,37.618858,0.5250
both,symmetric,1.0,1.0,binary,top50,2,10,3,0.716500,52.80,1.603224,20.083902,9.196320,38.508272,0.5062
both,symmetric,1.0,1.0,binary,top50,2,10,4,0.647000,53.76,1.681594,20.482825,7.611671,39.082376,0.5219
both,symmetric,1.0,1.0,binary,top50,2,10,5,0.602500,54.87,1.710032,20.696748,6.993957,39.299687,0.5594
both,symmetric,1.0,1.0,binary,top50,4,20,1,2.029000,49.46,1.449294,18.783958,12.986179,36.917822,0.5094
both,symmetric,1.0,1.0,binary,top50,4,20,2,1.738500,51.83,1.520721,19.330114,11.050761,37.262366,0.4781
both,symmetric,1.0,1.0,binary,top50,4,20,3,1.569500,53.05,1.637504,20.218533,8.659125,38.253611,0.5094
both,symmetric,1.0,1.0,binary,top50,4,20,4,1.373000,55.73,1.729548,20.884938,6.628283,38.755629,0.4750
both,symmetric,1.0,1.0,binary,top50,4,20,5,1.286500,57.56,1.806559,21.464971,5.059560,39.410328,0.5281
both,symmetric,1.0,1.0,binary,top50,4,20,6,1.146500,60.49,1.856278,21.763915,3.815901,39.922597,0.5094
both,symmetric,1.0,1.0,binary,top50,4,20,7,0.965000,63.32,1.893389,22.012619,2.915141,40.715271,0.5125
both,symmetric,1.0,1.0,binary,top50,4,20,8,0.845500,66.11,1.919395,22.234141,2.250505,41.315304,0.5031
both,symmetric,1.0,1.0,binary,top50,4,20,9,0.753000,67.55,1.938072,22.300216,1.921104,41.400668,0.4750
both,symmetric,1.0,1.0,binary,top50,4,20,10,0.731500,67.60,1.936456,22.373290,1.856162,41.493884,0.4625
both,symmetric,1.0,1.0,binary,top50,4,20,11,0.721500,67.83,1.943627,22.381740,1.794026,41.615188,0.5062
both,symmetric,1.0,1.0,binary,top50,4,20,12,0.688000,67.94,1.943217,22.376077,1.759546,41.635979,0.4594
both,symmetric,1.0,1.0,binary,top50,8,40,1,4.049000,49.46,1.449294,18.783958,12.986179,36.917822,0.5406
both,symmetric,1.0,1.0,binary,top50,8,40,2,3.602500,52.20,1.509143,19.079940,11.074139,37.389423,0.5188
both,symmetric,1.0,1.0,binary,top50,8,40,3,3.279500,54.71,1.606576,19.756471,8.779019,38.198274,0.5813
both,symmetric,1.0,1.0,binary,top50,8,40,4,3.069000,56.23,1.718622,20.657120,6.633046,39.099573,0.5563
both,symmetric,1.0,1.0,binary,top50,8,40,5,2.841500,59.48,1.786629,21.350823,5.058884,39.724687,0.5062
both,symmetric,1.0,1.0,binary,top50,8,40,6,2.628500,62.65,1.840003,21.779239,3.846430,40.188074,0.5219
both,symmetric,1.0,1.0,binary,top50,8,40,7,2.437000,65.56,1.898055,22.333177,2.886888,40.499093,0.5188
both,symmetric,1.0,1.0,binary,top50,8,40,8,2.162000,68.81,1.917089,22.503733,2.201427,41.088125,0.4656
both,symmetric,1.0,1.0,binary,top50,8,40,9,1.952000,70.92,1.944771,22.606839,1.714302,41.554371,0.4500
both,symmetric,1.0,1.0,binary,top50,8,40,10,1.631500,73.75,1.964742,22.911303,1.318964,41.531058,0.5000
both,symmetric,1.0,1.0,binary,top50,8,40,11,1.426000,74.83,1.992198,22.921069,1.050435,41.875770,0.4562
both,symmetric,1.0,1.0,binary,top50,8,40,12,1.179500,76.65,1.970856,23.162909,0.859994,42.388750,0.5125
both,symmetric,1.0,1.0,binary,top50,8,40,13,1.015000,77.34,1.996249,23.110620,0.744573,42.582276,0.5375
both,symmetric,1.0,1.0,binary,top50,8,40,14,0.913000,77.82,1.997564,23.052736,0.697163,42.601335,0.5312
both,symmetric,1.0,1.0,binary,top50,8,40,15,0.867500,78.21,2.002113,23.026628,0.688747,42.761415,0.5469
both,symmetric,1.0,1.0,margin,top50,1,5,1,1.851630,49.46,1.449294,18.783958,12.986179,36.917822,0.5594
both,symmetric,1.0,1.0,margin,top50,1,5,2,1.140678,51.76,1.525526,19.177459,11.110749,37.310822,0.5250
both,symmetric,1.0,1.0,margin,top50,1,5,3,0.931835,53.23,1.637840,20.090698,8.721018,38.611496,0.5281
both,symmetric,1.0,1.0,margin,top50,1,5,4,0.871328,53.87,1.692163,20.586449,7.549371,39.147816,0.5062
both,symmetric,1.0,1.0,margin,top50,2,10,1,3.591972,49.46,1.449294,18.783958,12.986179,36.917822,0.5281
both,symmetric,1.0,1.0,margin,top50,2,10,2,2.773371,51.75,1.518498,19.057301,11.084162,36.939960,0.5719
both,symmetric,1.0,1.0,margin,top50,2,10,3,2.271388,53.86,1.617269,20.099131,8.849664,38.157719,0.5219
both,symmetric,1.0,1.0,margin,top50,2,10,4,2.210387,54.98,1.713317,21.038737,6.835392,39.172206,0.5344
both,symmetric,1.0,1.0,margin,top50,2,10,5,2.021784,57.25,1.769825,21.683986,5.432426,39.867065,0.4875
both,symmetric,1.0,1.0,margin,top50,2,10,6,1.864174,58.68,1.820155,21.853831,4.428146,40.340158,0.5687
both,symmetric,1.0,1.0,margin,top50,2,10,7,1.679437,61.17,1.838267,21.899596,3.696685,40.786185,0.5344
both,symmetric,1.0,1.0,margin,top50,2,10,8,1.607482,62.22,1.869617,22.235164,3.148178,41.103184,0.5750
both,symmetric,1.0,1.0,margin,top50,2,10,9,1.452331,63.77,1.890264,22.384081,2.864073,41.277167,0.5687
both,symmetric,1.0,1.0,margin,top50,2,10,10,1.450852,63.84,1.897822,22.458164,2.769424,41.366301,0.5500
both,symmetric,1.0,1.0,margin,top50,2,10,11,1.394162,63.99,1.901634,22.571383,2.723017,41.434961,0.5687
both,symmetric,1.0,1.0,margin,top50,2,10,12,1.389091,64.24,1.902015,22.597593,2.672319,41.450637,0.5500
both,symmetric,1.0,1.0,margin,top50,2,10,13,1.338425,64.43,1.906556,22.672503,2.644523,41.522843,0.5594
both,symmetric,1.0,1.0,margin,top50,2,10,14,1.298243,64.53,1.904772,22.810044,2.617943,41.594279,0.5406
both,symmetric,1.0,1.0,margin,top50,4,20,1,7.256368,49.46,1.449294,18.783958,12.986179,36.917822,0.4656
both,symmetric,1.0,1.0,margin,top50,4,20,2,5.979803,51.33,1.523687,19.105095,11.010964,37.025591,0.5406
both,symmetric,1.0,1.0,margin,top50,4,20,3,5.554011,52.98,1.615870,19.736895,8.761289,37.992935,0.4938
both,symmetric,1.0,1.0,margin,top50,4,20,4,5.386633,55.27,1.725834,20.583598,6.681103,38.489782,0.5437
both,symmetric,1.0,1.0,margin,top50,4,20,5,5.072090,58.03,1.818789,21.171288,5.091542,38.997706,0.5312
both,symmetric,1.0,1.0,margin,top50,4,20,6,4.923874,60.99,1.865570,21.390781,3.829937,39.592144,0.5781
both,symmetric,1.0,1.0,margin,top50,4,20,7,4.311458,64.06,1.907534,21.621904,2.898631,40.227972,0.5687
both,symmetric,1.0,1.0,margin,top50,4,20,8,3.871254,67.01,1.938737,21.823221,2.235553,40.745548,0.5281
both,symmetric,1.0,1.0,margin,top50,4,20,9,3.369878,68.76,1.945220,22.027918,1.732532,41.109286,0.5344
both,symmetric,1.0,1.0,margin,top50,4,20,10,3.263264,70.66,1.962171,22.056637,1.317592,41.868419,0.4844
both,symmetric,1.0,1.0,margin,top50,4,20,11,2.830128,72.01,1.971595,22.303837,1.081255,42.240005,0.5062
both,symmetric,1.0,1.0,margin,top50,4,20,12,2.475319,72.72,1.971115,22.237826,0.927019,42.453558,0.5844
both,symmetric,1.0,1.0,margin,top50,4,20,13,2.248740,73.98,1.974687,22.321032,0.805310,42.602660,0.4906
both,symmetric,1.0,1.0,margin,top50,4,20,14,2.181519,75.05,1.972976,22.518542,0.726766,42.755633,0.5563
both,symmetric,1.0,1.0,margin,top50,4,20,15,2.065004,75.11,1.984006,22.472791,0.698243,42.790678,0.5719
both,symmetric,1.0,1.0,margin,top50,4,20,16,2.102507,74.67,1.987065,22.556914,0.678595,42.824016,0.5813
both,symmetric,1.0,1.0,margin,top50,4,20,17,2.089639,74.48,2.001474,22.676095,0.656969,43.013887,0.5437
both,symmetric,1.0,1.0,margin,top50,4,20,18,1.867439,74.47,2.006513,22.670681,0.642221,43.002904,0.5625
both,symmetric,1.0,1.0,margin,top50,4,20,19,1.825482,74.60,2.008874,22.686154,0.634799,43.118114,0.5656
both,symmetric,1.0,1.0,margin,top50,4,20,20,1.722097,74.41,2.007347,22.784359,0.626930,43.135014,0.5625
both,symmetric,1.0,1.0,margin,top50,4,20,21,1.663727,74.14,2.005717,22.938071,0.627463,43.190890,0.5875
both,symmetric,1.0,1.0,margin,top50,4,20,22,1.584086,73.73,2.009984,23.058697,0.621253,43.310045,0.5906
both,symmetric,1.0,1.0,margin,top50,4,20,23,1.587129,73.70,2.028541,23.152872,0.620797,43.336921,0.5687
both,symmetric,1.0,1.0,margin,top50,4,20,24,1.563437,73.58,2.023511,23.226865,0.618411,43.319398,0.5437
both,symmetric,1.0,1.0,margin,top50,4,20,25,1.613296,73.45,2.041812,23.288338,0.618156,43.343901,0.5813
both,symmetric,1.0,1.0,margin,top50,4,20,26,1.550863,73.45,2.056871,23.248373,0.617284,43.327296,0.5406
both,symmetric,1.0,1.0,margin,top50,4,20,27,1.488672,73.55,2.074493,23.352906,0.616051,43.382300,0.5687
both,symmetric,1.0,1.0,margin,top50,4,20,28,1.564978,73.60,2.092568,23.336743,0.615807,43.296200,0.5531
both,symmetric,1.0,1.0,margin,top50,4,20,29,1.565413,73.65,2.108353,23.325815,0.615621,43.309538,0.5687
both,symmetric,1.0,1.0,margin,top50,4,20,30,1.518808,73.70,2.136543,23.341550,0.615787,43.182872,0.5969
both,symmetric,1.0,1.0,margin,top50,4,20,31,1.562429,73.77,2.139626,23.360571,0.615701,43.156194,0.5938
both,symmetric,1.0,1.0,margin,top50,4,20,32,1.484455,73.82,2.159291,23.425483,0.615531,43.213977,0.5625
both,symmetric,1.0,1.0,margin,top50,4,20,33,1.408355,73.82,2.156873,23.462318,0.615533,43.193441,0.5125
both,symmetric,1.0,1.0,margin,top50,4,20,34,1.421817,73.62,2.159553,23.403629,0.615119,43.107316,0.5625
both,symmetric,1.0,1.0,margin,top50,4,20,35,1.441710,73.65,2.151981,23.247859,0.615421,43.016205,0.5531
both,symmetric,1.0,1.0,margin,top50,4,20,36,1.400061,73.72,2.135126,23.166102,0.615024,42.913983,0.5781
both,symmetric,1.0,1.0,margin,top50,4,20,37,1.466088,73.95,2.149740,23.162016,0.615045,42.940650,0.5781
both,symmetric,1.0,1.0,margin,top50,4,20,38,1.434608,73.82,2.137908,23.184454,0.615024,42.953983,0.5781
both,symmetric,1.0,1.0,margin,top50,4,20,39,1.465841,73.94,2.131224,23.239615,0.615025,42.889538,0.5469
both,symmetric,1.0,1.0,margin,top50,4,20,40,1.484981,73.90,2.120273,23.252841,0.615024,42.856205,0.5531
both,symmetric,1.0,1.0,margin,top50,4,20,41,1.498210,74.01,2.104523,23.252733,0.615223,42.882872,0.5437
both,symmetric,1.0,1.0,margin,top50,4,20,42,1.444663,74.28,2.093473,23.350260,0.615024,42.956205,0.5594
both,symmetric,1.0,1.0,margin,top50,4,20,43,1.512701,74.44,2.080853,23.293952,0.615032,42.933983,0.5563
both,symmetric,1.0,1.0,margin,top50,4,20,44,1.525171,74.64,2.093732,23.246066,0.615024,42.925094,0.5906
both,symmetric,1.0,1.0,margin,top50,4,20,45,1.605383,74.33,2.096912,23.178934,0.615024,42.858427,0.5406
both,symmetric,1.0,1.0,margin,top50,4,20,46,1.640457,74.32,2.096491,23.143307,0.615024,42.793983,0.5813
both,symmetric,1.0,1.0,margin,top50,4,20,47,1.667274,74.49,2.076871,22.886998,0.615024,42.813983,0.5625
both,symmetric,1.0,1.0,margin,top50,4,20,48,1.709158,74.28,2.079089,22.813378,0.615024,42.845094,0.5406
both,symmetric,1.0,1.0,margin,top50,4,20,49,1.755950,74.73,2.079639,22.699221,0.615024,42.882872,0.5687
both,symmetric,1.0,1.0,margin,top50,4,20,50,1.627655,74.73,2.073541,22.659758,0.615024,42.829538,0.5750
both,symmetric,1.0,1.0,margin,top50,4,20,51,1.737508,74.75,2.097940,22.634023,0.615024,42.742872,0.5969
both,symmetric,1.0,1.0,margin,top50,4,20,52,1.737457,74.67,2.098497,22.672554,0.615024,42.876205,0.5750
both,symmetric,1.0,1.0,margin,top50,4,20,53,1.790361,74.76,2.074395,22.577823,0.615024,42.865094,0.6031
both,symmetric,1.0,1.0,margin,top50,4,20,54,1.822373,75.12,2.065156,22.899256,0.615024,42.896205,0.5844
both,symmetric,1.0,1.0,margin,top50,4,20,55,1.851080,74.98,2.059723,22.820941,0.615024,42.749538,0.5969
both,symmetric,1.0,1.0,margin,top50,4,20,56,1.919598,74.71,2.065268,22.762518,0.615024,42.827316,0.5719
both,symmetric,1.0,1.0,margin,top50,4,20,57,1.882028,74.90,2.048381,22.732948,0.615035,42.787316,0.5312
both,symmetric,1.0,1.0,margin,top50,4,20,58,1.905517,74.97,2.035874,22.696891,0.615024,42.891761,0.5563
both,symmetric,1.0,1.0,margin,top50,4,20,59,1.823267,75.03,2.037840,22.814023,0.615024,42.969538,0.5594
both,symmetric,1.0,1.0,margin,top50,4,20,60,1.885183,75.21,2.007403,22.662769,0.615024,43.029538,0.5625
both,symmetric,1.0,1.0,margin,top50,8,40,1,14.369171,49.46,1.449294,18.783958,12.986179,36.917822,0.5312
both,symmetric,1.0,1.0,margin,top50,8,40,2,12.203047,52.33,1.509168,18.954878,11.161485,37.086836,0.5781
both,symmetric,1.0,1.0,margin,top50,8,40,3,11.906391,54.35,1.610039,19.693008,8.897420,37.839042,0.5344
both,symmetric,1.0,1.0,margin,top50,8,40,4,11.462627,56.78,1.717593,20.148885,6.758785,38.276989,0.5312
both,symmetric,1.0,1.0,margin,top50,8,40,5,10.645678,59.61,1.787115,20.770581,5.085445,38.639158,0.4969
both,symmetric,1.0,1.0,margin,top50,8,40,6,10.240128,63.60,1.843652,21.342143,3.886822,39.528054,0.4688
both,symmetric,1.0,1.0,margin,top50,8,40,7,9.445691,67.18,1.913104,21.675246,2.899891,39.790328,0.5062
both,symmetric,1.0,1.0,margin,top50,8,40,8,8.820931,70.88,1.958266,22.131041,2.172752,40.480080,0.4688
both,symmetric,1.0,1.0,margin,top50,8,40,9,7.999891,73.42,1.987392,22.452073,1.732009,40.875534,0.5156
both,symmetric,1.0,1.0,margin,top50,8,40,10,7.525434,74.86,1.993725,22.928363,1.312192,41.375290,0.5125
both,symmetric,1.0,1.0,margin,top50,8,40,11,6.714971,77.25,2.002351,23.127423,1.097422,41.856919,0.5594
both,symmetric,1.0,1.0,margin,top50,8,40,12,5.878577,78.21,2.029606,23.446109,0.874926,42.138691,0.5969
both,symmetric,1.0,1.0,margin,top50,8,40,13,5.407530,79.09,2.039134,23.266168,0.733657,42.518112,0.5375
both,symmetric,1.0,1.0,margin,top50,8,40,14,4.972444,79.73,2.066521,23.137632,0.651214,42.824068,0.5312
both,symmetric,1.0,1.0,margin,top50,8,40,15,4.610989,80.05,2.073166,23.377829,0.579734,42.888560,0.4969
both,symmetric,1.0,1.0,margin,top50,8,40,16,4.050449,80.25,2.092870,23.288602,0.532354,43.080087,0.5531
both,symmetric,1.0,1.0,margin,top50,8,40,17,3.813315,80.31,2.088011,23.098723,0.492571,43.269459,0.5656
both,symmetric,1.0,1.0,margin,top50,8,40,18,3.574518,79.84,2.081072,22.910390,0.469987,43.261884,0.4781
both,symmetric,1.0,1.0,margin,top50,8,40,19,3.230589,79.90,2.052711,22.703041,0.455783,43.384011,0.5437
both,symmetric,1.0,1.0,margin,top50,8,40,20,2.872623,79.76,2.029288,22.740113,0.444098,43.375881,0.5062
both,symmetric,1.0,1.0,margin,top50,8,40,21,2.646607,80.09,2.004154,22.763064,0.443920,43.576009,0.4906
both,symmetric,1.0,1.0,margin,top50,8,40,22,2.616240,80.41,2.004791,22.722114,0.436887,43.463203,0.5844
both,symmetric,1.0,1.0,margin,top50,8,40,23,2.638534,80.56,2.015281,22.807321,0.429430,43.464361,0.5813
both,symmetric,1.0,1.0,margin,top50,8,40,24,2.519768,80.00,2.048289,22.787703,0.430670,43.608657,0.5500
both,symmetric,1.0,1.0,margin,top50,8,40,25,2.600896,79.77,2.066807,22.609152,0.430616,43.526316,0.4469
