mode,sampling_mode,chance_temperature,utility_temperature,fitness_type,stop_mode,n_decision_rules,n_decision_rules_pct,generation,mean_fitness,mean_accuracy,mean_error_chance,mean_error_utility,mean_entropy_norm,mean_util_dev,mean_gen_cpu
both,non_symmetric,1.0,1.0,softmax,top50,2,10,9,0.551823,60.52,1.595309,18.816067,8.644829,38.257948,0.3500
both,non_symmetric,1.0,1.0,softmax,top50,2,10,10,0.430532,60.92,1.589606,18.874564,8.510579,39.410355,0.3281
both,non_symmetric,1.0,1.0,softmax,top50,2,10,11,0.563966,60.68,1.605699,18.634765,8.384728,38.930059,0.3219
both,non_symmetric,1.0,1.0,softmax,top50,2,10,12,0.445153,62.14,1.589389,18.767412,8.339014,39.190941,0.3406
both,non_symmetric,1.0,1.0,softmax,top50,2,10,13,0.458199,62.48,1.561689,18.541013,8.273896,38.866910,0.3438
both,non_symmetric,1.0,1.0,softmax,top50,2,10,14,0.395916,62.48,1.564422,18.868197,8.032895,39.212211,0.3375
both,non_symmetric,1.0,1.0,softmax,top50,4,20,1,5.503259,51.24,1.430836,18.728298,12.971466,37.031858,0.0344
both,non_symmetric,1.0,1.0,softmax,top50,4,20,2,4.424237,53.14,1.357823,17.522269,12.786828,36.101775,0.5563
both,non_symmetric,1.0,1.0,softmax,top50,4,20,3,3.792255,54.72,1.399332,17.538523,11.637207,35.506820,0.4219
both,non_symmetric,1.0,1.0,softmax,top50,4,20,4,3.447993,54.94,1.505965,18.614211,10.600222,36.562213,0.4094
both,non_symmetric,1.0,1.0,softmax,top50,4,20,5,3.231626,53.72,1.496176,17.225147,10.225763,36.525253,0.3438
both,non_symmetric,1.0,1.0,softmax,top50,4,20,6,2.974393,57.24,1.517538,17.094789,9.216074,36.572734,0.3563
both,non_symmetric,1.0,1.0,softmax,top50,4,20,7,2.742310,56.80,1.512702,17.825146,8.537048,37.059648,0.3656
both,non_symmetric,1.0,1.0,softmax,top50,4,20,8,2.269876,56.78,1.498532,17.656640,8.405498,36.953834,0.3344
both,non_symmetric,1.0,1.0,softmax,top50,4,20,9,1.999114,58.96,1.486160,17.981712,8.313073,37.751180,0.3469
both,non_symmetric,1.0,1.0,softmax,top50,4,20,10,1.633254,60.16,1.487405,18.462829,7.966089,37.896295,0.2938
both,non_symmetric,1.0,1.0,softmax,top50,4,20,11,1.375953,60.90,1.553244,19.137872,7.552566,36.994028,0.3344
both,non_symmetric,1.0,1.0,softmax,top50,4,20,12,0.855440,61.62,1.611836,20.159448,7.030676,38.484345,0.2969
both,non_symmetric,1.0,1.0,softmax,top50,4,20,13,1.040092,61.88,1.637987,21.102889,6.573998,39.580610,0.3500
both,non_symmetric,1.0,1.0,softmax,top50,4,20,14,0.796266,63.02,1.650042,21.063795,6.420048,39.938025,0.3125
both,non_symmetric,1.0,1.0,softmax,top50,4,20,15,0.789967,63.82,1.677680,21.468283,6.245653,40.024622,0.3094
both,non_symmetric,1.0,1.0,softmax,top50,4,20,16,0.710503,64.00,1.685719,21.567024,6.294216,40.144848,0.3281
both,non_symmetric,1.0,1.0,softmax,top50,4,20,17,0.702193,63.46,1.662808,21.898463,6.387891,40.399321,0.3187
both,non_symmetric,1.0,1.0,softmax,top50,4,20,18,0.646618,63.70,1.650578,21.998290,6.310505,40.816644,0.3000
both,non_symmetric,1.0,1.0,softmax,top50,4,20,19,0.659726,63.92,1.632715,22.061324,6.264139,40.923334,0.3031
both,non_symmetric,1.0,1.0,softmax,top50,4,20,20,0.574600,64.66,1.629026,22.078498,6.185188,41.069275,0.3250
both,non_symmetric,1.0,1.0,softmax,top50,4,20,21,0.600387,64.30,1.635220,21.958728,6.155735,41.305883,0.3094
both,non_symmetric,1.0,1.0,softmax,top50,4,20,22,0.622606,64.10,1.625010,21.760617,6.245082,41.412536,0.3219
both,non_symmetric,1.0,1.0,softmax,top50,4,20,23,0.545957,64.30,1.587612,21.719205,6.435250,41.545187,0.3187
both,non_symmetric,1.0,1.0,softmax,top50,4,20,24,0.497964,63.88,1.615599,21.561326,6.513293,41.490409,0.3344
both,non_symmetric,1.0,1.0,softmax,top50,4,20,25,0.543661,64.24,1.628391,21.601405,6.453654,41.644874,0.3063
both,non_symmetric,1.0,1.0,softmax,top50,4,20,26,0.513550,64.06,1.586912,21.637714,6.426413,41.673291,0.3125
both,non_symmetric,1.0,1.0,softmax,top50,8,40,1,10.488878,51.24,1.430836,18.728298,12.971466,37.031858,0.0469
both,non_symmetric,1.0,1.0,softmax,top50,8,40,2,9.446015,52.34,1.409323,16.656558,12.944651,36.672319,0.5969
both,non_symmetric,1.0,1.0,softmax,top50,8,40,3,8.564807,55.28,1.401732,16.697579,11.899144,36.633487,0.4031
both,non_symmetric,1.0,1.0,softmax,top50,8,40,4,8.186495,56.24,1.517569,16.959959,10.933143,37.535112,0.3625
both,non_symmetric,1.0,1.0,softmax,top50,8,40,5,6.840378,58.60,1.507316,16.287620,10.266142,37.992780,0.3656
both,non_symmetric,1.0,1.0,softmax,top50,8,40,6,6.868039,61.62,1.519350,17.575372,9.669715,38.187872,0.3688
both,non_symmetric,1.0,1.0,softmax,top50,8,40,7,6.325534,62.26,1.513580,17.026305,9.466496,38.168620,0.3625
both,non_symmetric,1.0,1.0,softmax,top50,8,40,8,5.464986,65.74,1.507178,16.938920,8.824151,39.265635,0.3531
both,non_symmetric,1.0,1.0,softmax,top50,8,40,9,4.648034,65.58,1.452429,17.269509,8.614889,39.476638,0.3312
both,non_symmetric,1.0,1.0,softmax,top50,8,40,10,3.756426,68.22,1.431326,18.530722,7.901239,40.149681,0.3375
both,non_symmetric,1.0,1.0,softmax,top50,8,40,11,3.018085,69.78,1.439845,19.149361,7.631771,39.649314,0.3344
both,non_symmetric,1.0,1.0,softmax,top50,8,40,12,2.351883,72.42,1.514751,19.438581,7.372837,39.824731,0.3250
both,non_symmetric,1.0,1.0,softmax,top50,8,40,13,1.913576,73.38,1.512599,19.916354,7.106172,40.039827,0.3125
both,non_symmetric,1.0,1.0,softmax,top50,8,40,14,1.444305,76.22,1.539823,20.042084,6.681302,39.861916,0.3156
both,non_symmetric,1.0,1.0,softmax,top50,8,40,15,1.489393,75.32,1.496092,19.954447,6.644553,40.439314,0.3250
both,non_symmetric,1.0,1.0,softmax,top50,8,40,16,1.167590,76.72,1.510437,20.582329,6.357160,40.271145,0.3344
both,non_symmetric,1.0,1.0,softmax,top50,8,40,17,1.147120,76.22,1.528949,20.791012,6.265388,40.227799,0.3063
both,non_symmetric,1.0,1.0,softmax,top50,8,40,18,1.067124,77.10,1.517983,20.580151,6.016010,40.364816,0.3125
both,non_symmetric,1.0,1.0,softmax,top50,8,40,19,1.004889,77.50,1.501674,20.274458,5.977736,39.756185,0.3219
both,non_symmetric,1.0,1.0,softmax,top50,8,40,20,1.142186,76.40,1.478203,20.707770,5.742999,39.550200,0.3156
both,non_symmetric,1.0,1.0,softmax,top50,8,40,21,0.860337,76.34,1.500466,20.186131,5.735958,39.612971,0.3250
both,non_symmetric,1.0,1.0,softmax,top50,8,40,22,0.910959,77.16,1.527278,20.158929,5.784374,39.382406,0.3469
both,non_symmetric,1.0,1.0,softmax,top50,8,40,23,0.840489,77.22,1.540637,20.118022,5.663546,39.407374,0.3187
both,non_symmetric,1.0,1.0,softmax,top50,8,40,24,0.767256,77.42,1.470189,20.014772,5.870283,39.519746,0.3094
both,non_symmetric,1.0,1.0,softmax,top50,8,40,25,0.788831,76.56,1.434639,20.308554,6.044370,39.414446,0.3500
both,non_symmetric,1.0,1.0,softmax,top50,8,40,26,0.694270,77.66,1.431320,20.300718,6.029140,39.940649,0.3125
both,non_symmetric,1.0,1.0,softmax,top50,8,40,27,0.952229,77.30,1.406202,20.137716,6.128662,39.978583,0.3406
both,non_symmetric,1.0,1.0,softmax,top50,8,40,28,0.682244,77.50,1.414527,20.236245,6.114055,40.307128,0.3156
both,non_symmetric,1.0,1.0,softmax,top50,8,40,29,0.665150,77.44,1.405701,20.437490,6.086448,40.323890,0.3312
both,non_symmetric,1.0,1.0,softmax,top50,8,40,30,0.661518,77.18,1.398113,20.615305,6.079881,40.271806,0.3094
both,non_symmetric,1.0,1.0,softmax,top50,8,40,31,0.654697,77.48,1.402086,20.657880,6.120911,40.411933,0.3094
both,non_symmetric,1.0,1.0,softmax,top50,8,40,32,0.598157,77.42,1.400026,20.830721,6.075563,40.311291,0.3375
both,non_symmetric,1.0,1.0,softmax,top50,8,40,33,0.561922,77.64,1.397790,21.055972,6.117261,40.456689,0.3250
both,non_symmetric,1.0,1.0,regret,top50,1,5,1,1.102090,51.24,1.430836,18.728298,12.971466,37.031858,0.0406
both,non_symmetric,1.0,1.0,regret,top50,1,5,2,0.934210,51.42,1.415202,18.592772,13.009791,36.695723,0.1250
both,non_symmetric,1.0,1.0,regret,top50,2,10,1,2.054575,51.24,1.430836,18.728298,12.971466,37.031858,0.0437
both,non_symmetric,1.0,1.0,regret,top50,2,10,2,1.336549,52.36,1.441390,17.845843,12.639311,36.584781,0.4281
both,non_symmetric,1.0,1.0,regret,top50,2,10,3,1.406197,54.64,1.479590,18.992847,11.932814,37.473967,0.3312
both,non_symmetric,1.0,1.0,regret,top50,2,10,4,1.446211,52.76,1.505498,19.671077,11.232989,38.104183,0.3063
both,non_symmetric,1.0,1.0,regret,top50,2,10,5,0.754831,56.76,1.530899,20.180078,10.688132,38.265696,0.2906
both,non_symmetric,1.0,1.0,regret,top50,4,20,1,4.382550,51.24,1.430836,18.728298,12.971466,37.031858,0.0437
both,non_symmetric,1.0,1.0,regret,top50,4,20,2,3.351482,53.32,1.437968,17.663524,12.227839,36.020950,0.5281
both,non_symmetric,1.0,1.0,regret,top50,4,20,3,2.820519,55.14,1.472888,18.101034,11.119787,35.744961,0.4062
both,non_symmetric,1.0,1.0,regret,top50,4,20,4,2.761389,54.92,1.532001,18.701147,10.063765,36.767361,0.3563
both,non_symmetric,1.0,1.0,regret,top50,4,20,5,1.983638,54.40,1.563422,18.762135,9.812314,36.954744,0.3344
both,non_symmetric,1.0,1.0,regret,top50,4,20,6,1.323027,58.00,1.563121,18.112569,9.415729,36.604703,0.3438
both,non_symmetric,1.0,1.0,regret,top50,4,20,7,1.178538,59.06,1.576443,17.453685,8.935715,36.205473,0.3281
both,non_symmetric,1.0,1.0,regret,top50,4,20,8,0.855420,61.38,1.629649,16.481809,8.233910,36.279668,0.3500
both,non_symmetric,1.0,1.0,regret,top50,4,20,9,1.140475,61.80,1.622602,16.532872,7.881648,36.425928,0.3563
both,non_symmetric,1.0,1.0,regret,top50,4,20,10,1.015715,62.28,1.686821,16.972868,7.299354,37.089197,0.3344
both,non_symmetric,1.0,1.0,regret,top50,4,20,11,0.686834,64.46,1.699203,17.269902,6.800453,37.373135,0.3125
both,non_symmetric,1.0,1.0,regret,top50,4,20,12,0.719563,64.44,1.715521,17.240495,6.756758,37.235918,0.3187
both,non_symmetric,1.0,1.0,regret,top50,4,20,13,0.639486,65.46,1.730371,17.178093,6.700034,37.433325,0.3219
both,non_symmetric,1.0,1.0,regret,top50,4,20,14,0.590649,65.82,1.725687,17.196725,6.476562,37.442647,0.3250
both,non_symmetric,1.0,1.0,regret,top50,8,40,1,8.229801,51.24,1.430836,18.728298,12.971466,37.031858,0.0375
both,non_symmetric,1.0,1.0,regret,top50,8,40,2,7.693163,52.84,1.411913,17.900185,12.712945,36.200784,0.5563
both,non_symmetric,1.0,1.0,regret,top50,8,40,3,6.496118,52.42,1.395869,18.888734,11.798685,36.518514,0.4313
both,non_symmetric,1.0,1.0,regret,top50,8,40,4,5.189309,54.28,1.481301,18.209240,10.674105,37.118693,0.4000
both,non_symmetric,1.0,1.0,regret,top50,8,40,5,3.915010,56.06,1.489084,18.514612,10.077511,36.786286,0.3531
both,non_symmetric,1.0,1.0,regret,top50,8,40,6,4.083742,56.22,1.534630,17.963149,9.415319,37.023949,0.3187
both,non_symmetric,1.0,1.0,regret,top50,8,40,7,3.509741,56.74,1.632158,18.821323,8.359120,36.162766,0.3563
both,non_symmetric,1.0,1.0,regret,top50,8,40,8,2.054585,60.72,1.669405,18.647114,7.495872,36.454399,0.3281
both,non_symmetric,1.0,1.0,regret,top50,8,40,9,1.762133,62.62,1.700225,18.496189,6.944336,36.701580,0.3531
both,non_symmetric,1.0,1.0,regret,top50,8,40,10,1.233629,65.18,1.714714,18.966368,6.362491,36.119524,0.3438
both,non_symmetric,1.0,1.0,regret,top50,8,40,11,0.669845,67.06,1.717473,19.384638,6.069090,35.913719,0.3281
both,non_symmetric,1.0,1.0,regret,top50,8,40,12,0.770211,68.66,1.702862,19.302991,5.597237,36.718219,0.2844
