mode,sampling_mode,chance_temperature,utility_temperature,fitness_type,stop_mode,n_decision_rules,n_decision_rules_pct,total_rules,rep,seed,stop_generation,best_fitness,best_accuracy,best_mse_chance,best_mse_utility,best_entropy_norm,best_util_dev,cpu_per_gen,cpu_total
both,non_symmetric,1.0,1.0,binary,top50,2,10,20,4,46,4,0.560000,85.00,0.570778,6.078104,8.975454,40.415368,0.0391,0.1562
both,non_symmetric,1.0,1.0,binary,top50,2,10,20,5,47,5,0.480000,85.00,0.555274,3.755519,9.761217,42.453213,0.0344,0.1719
both,non_symmetric,1.0,1.0,binary,top50,2,10,20,6,48,4,0.400000,80.00,0.585448,3.618035,11.916084,38.138283,0.0391,0.1562
both,non_symmetric,1.0,1.0,binary,top50,2,10,20,7,49,3,0.500000,95.00,0.696018,7.399634,11.559746,40.839098,0.0365,0.1094
both,non_symmetric,1.0,1.0,binary,top50,2,10,20,8,50,5,0.420000,95.00,0.845208,5.328511,11.621998,39.079211,0.0406,0.2031
both,non_symmetric,1.0,1.0,binary,top50,2,10,20,9,51,5,0.320000,95.00,0.349099,7.162099,9.837304,43.002854,0.0406,0.2031
both,non_symmetric,1.0,1.0,binary,top50,4,20,20,0,42,10,0.360000,95.00,0.550300,4.701315,12.667476,38.151357,0.0422,0.4219
both,non_symmetric,1.0,1.0,binary,top50,4,20,20,1,43,11,0.580000,90.00,0.843507,11.931335,7.373195,38.983704,0.0412,0.4531
both,non_symmetric,1.0,1.0,binary,top50,4,20,20,2,44,24,0.540000,95.00,0.727026,9.644634,4.321158,44.112219,0.0404,0.9688
both,non_symmetric,1.0,1.0,binary,top50,4,20,20,3,45,8,0.560000,80.00,0.484297,4.544057,7.993822,37.178789,0.0391,0.3125
both,non_symmetric,1.0,1.0,binary,top50,4,20,20,4,46,8,0.560000,95.00,0.604691,3.939624,12.206443,38.609192,0.0430,0.3438
both,non_symmetric,1.0,1.0,binary,top50,4,20,20,5,47,9,0.700000,100.00,0.427947,9.211573,12.180593,36.694437,0.0417,0.3750
both,non_symmetric,1.0,1.0,binary,top50,4,20,20,6,48,5,0.560000,85.00,0.758127,4.857707,12.661388,39.760406,0.0375,0.1875
both,non_symmetric,1.0,1.0,binary,top50,4,20,20,7,49,4,0.540000,90.00,0.587833,4.114761,10.809589,41.638882,0.0430,0.1719
both,non_symmetric,1.0,1.0,binary,top50,4,20,20,8,50,7,0.640000,85.00,0.525113,11.063187,9.948817,41.082997,0.0402,0.2812
both,non_symmetric,1.0,1.0,binary,top50,4,20,20,9,51,14,0.460000,95.00,0.492290,3.516885,7.847917,43.054074,0.0391,0.5469
both,non_symmetric,1.0,1.0,binary,top50,8,40,20,0,42,14,0.580000,95.00,0.697645,3.892796,9.022479,39.006218,0.0413,0.5781
both,non_symmetric,1.0,1.0,binary,top50,8,40,20,1,43,19,0.700000,95.00,0.841656,6.522610,6.093917,42.306643,0.0411,0.7812
both,non_symmetric,1.0,1.0,binary,top50,8,40,20,2,44,32,0.920000,95.00,0.485549,7.920708,1.446217,44.433249,0.0415,1.3281
both,non_symmetric,1.0,1.0,binary,top50,8,40,20,3,45,9,0.840000,85.00,0.612956,6.137706,8.502801,41.624073,0.0382,0.3438
both,non_symmetric,1.0,1.0,binary,top50,8,40,20,4,46,9,0.700000,95.00,0.612073,3.943555,11.447999,39.993625,0.0382,0.3438
both,non_symmetric,1.0,1.0,binary,top50,8,40,20,5,47,12,0.600000,95.00,0.564256,3.618611,9.674819,36.088913,0.0391,0.4688
both,non_symmetric,1.0,1.0,binary,top50,8,40,20,6,48,15,0.560000,95.00,0.412042,3.827365,11.634716,39.179129,0.0406,0.6094
both,non_symmetric,1.0,1.0,binary,top50,8,40,20,7,49,14,0.360000,85.00,0.666217,4.791764,12.949949,38.688894,0.0424,0.5938
both,non_symmetric,1.0,1.0,binary,top50,8,40,20,8,50,11,0.580000,95.00,1.001658,8.924101,7.347200,35.035722,0.0398,0.4375
both,non_symmetric,1.0,1.0,binary,top50,8,40,20,9,51,28,0.440000,100.00,0.523101,6.414016,9.540022,40.693587,0.0402,1.1250
both,non_symmetric,1.0,1.0,margin,top50,1,5,20,0,42,3,0.355466,85.00,0.712921,4.788894,11.114301,40.153774,0.0417,0.1250
both,non_symmetric,1.0,1.0,margin,top50,1,5,20,1,43,3,0.725609,75.00,0.547220,4.980902,10.272289,40.933401,0.0469,0.1406
both,non_symmetric,1.0,1.0,margin,top50,1,5,20,2,44,4,0.621344,90.00,0.641997,3.025423,9.413406,42.174879,0.0430,0.1719
both,non_symmetric,1.0,1.0,margin,top50,1,5,20,3,45,3,0.669854,85.00,0.397609,5.463052,12.229681,39.412546,0.0417,0.1250
both,non_symmetric,1.0,1.0,margin,top50,1,5,20,4,46,3,1.135757,85.00,0.653417,4.174816,10.208982,38.075648,0.0365,0.1094
both,non_symmetric,1.0,1.0,margin,top50,1,5,20,5,47,5,0.355604,85.00,0.500418,3.586550,13.964358,43.506459,0.0406,0.2031
both,non_symmetric,1.0,1.0,margin,top50,1,5,20,6,48,4,0.370882,75.00,0.765888,0.974579,13.728585,37.967938,0.0430,0.1719
both,non_symmetric,1.0,1.0,margin,top50,1,5,20,7,49,3,0.547528,85.00,0.631726,6.894892,12.555910,40.685360,0.0417,0.1250
both,non_symmetric,1.0,1.0,margin,top50,1,5,20,8,50,5,0.129423,85.00,0.800316,6.537445,9.292240,40.302455,0.0344,0.1719
both,non_symmetric,1.0,1.0,margin,top50,1,5,20,9,51,2,0.887606,85.00,0.650061,6.438828,9.259892,40.011254,0.0391,0.0781
both,non_symmetric,1.0,1.0,margin,top50,2,10,20,0,42,5,0.657236,85.00,0.522324,4.178697,12.099223,39.628090,0.0406,0.2031
both,non_symmetric,1.0,1.0,margin,top50,2,10,20,1,43,4,0.585321,85.00,0.506054,6.043969,12.834400,38.510176,0.0391,0.1562
both,non_symmetric,1.0,1.0,margin,top50,2,10,20,2,44,12,0.397805,85.00,0.553843,2.991718,11.380017,40.469098,0.0443,0.5312
both,non_symmetric,1.0,1.0,margin,top50,2,10,20,3,45,7,0.824183,85.00,0.641110,3.745763,11.728011,39.701354,0.0424,0.2969
both,non_symmetric,1.0,1.0,margin,top50,2,10,20,4,46,5,0.518655,95.00,0.836325,2.377901,9.922927,40.124379,0.0406,0.2031
both,non_symmetric,1.0,1.0,margin,top50,2,10,20,5,47,5,0.313384,85.00,0.294858,6.361519,12.562177,41.297323,0.0406,0.2031
both,non_symmetric,1.0,1.0,margin,top50,2,10,20,6,48,6,0.695100,85.00,0.528975,3.243368,14.381326,40.633812,0.0417,0.2500
both,non_symmetric,1.0,1.0,margin,top50,2,10,20,7,49,5,0.637291,95.00,0.617708,3.818336,12.396712,41.110275,0.0406,0.2031
both,non_symmetric,1.0,1.0,margin,top50,2,10,20,8,50,11,0.866196,85.00,0.650880,5.022349,9.675662,39.330107,0.0412,0.4531
both,non_symmetric,1.0,1.0,margin,top50,2,10,20,9,51,9,0.951297,90.00,0.773665,6.267988,8.976880,38.588799,0.0417,0.3750
both,non_symmetric,1.0,1.0,margin,top50,4,20,20,0,42,14,0.732565,95.00,0.645143,5.035930,5.548924,43.822678,0.0446,0.6250
both,non_symmetric,1.0,1.0,margin,top50,4,20,20,1,43,10,0.357376,85.00,0.594669,12.422261,12.394884,37.621145,0.0422,0.4219
both,non_symmetric,1.0,1.0,margin,top50,4,20,20,2,44,24,1.396623,90.00,0.842703,6.355125,5.267707,42.976943,0.0397,0.9531
both,non_symmetric,1.0,1.0,margin,top50,4,20,20,3,45,9,0.660826,85.00,0.598951,5.658387,9.127479,41.198937,0.0417,0.3750
both,non_symmetric,1.0,1.0,margin,top50,4,20,20,4,46,12,0.585356,90.00,0.531294,6.172769,10.092707,43.988102,0.0404,0.4844
both,non_symmetric,1.0,1.0,margin,top50,4,20,20,5,47,15,0.543374,95.00,1.142528,5.174763,13.194189,35.926181,0.0406,0.6094
both,non_symmetric,1.0,1.0,margin,top50,4,20,20,6,48,9,0.504192,85.00,0.618123,2.130562,14.453942,33.916815,0.0417,0.3750
both,non_symmetric,1.0,1.0,margin,top50,4,20,20,7,49,5,1.098941,85.00,0.457292,5.479932,10.839220,38.905591,0.0406,0.2031
both,non_symmetric,1.0,1.0,margin,top50,4,20,20,8,50,11,0.540267,80.00,0.839419,5.240137,7.562732,40.929770,0.0426,0.4688
both,non_symmetric,1.0,1.0,margin,top50,4,20,20,9,51,12,0.347848,85.00,0.497460,9.874093,8.558287,39.802605,0.0391,0.4688
both,non_symmetric,1.0,1.0,margin,top50,8,40,20,0,42,17,0.228516,95.00,1.145665,4.165884,9.770303,40.280828,0.0414,0.7031
both,non_symmetric,1.0,1.0,margin,top50,8,40,20,1,43,14,0.753327,95.00,0.845139,3.339660,11.015867,38.534497,0.0424,0.5938
both,non_symmetric,1.0,1.0,margin,top50,8,40,20,2,44,26,0.438913,85.00,1.399864,7.182353,4.870410,38.338797,0.0427,1.1094
both,non_symmetric,1.0,1.0,margin,top50,8,40,20,3,45,13,0.581160,90.00,0.567904,4.301823,10.777751,35.561933,0.0397,0.5156
both,non_symmetric,1.0,1.0,margin,top50,8,40,20,4,46,17,0.556572,95.00,0.684011,9.824706,8.045355,39.909540,0.0423,0.7188
both,non_symmetric,1.0,1.0,margin,top50,8,40,20,5,47,16,0.312299,95.00,0.472896,11.897716,13.174048,32.905033,0.0400,0.6406
both,non_symmetric,1.0,1.0,margin,top50,8,40,20,6,48,20,0.513368,95.00,0.892696,3.937137,9.212491,38.695409,0.0406,0.8125
both,non_symmetric,1.0,1.0,margin,top50,8,40,20,7,49,14,0.507665,95.00,1.071643,3.185886,10.224444,36.802635,0.0391,0.5469
both,non_symmetric,1.0,1.0,margin,top50,8,40,20,8,50,21,0.437998,95.00,0.658120,7.104649,9.100319,33.972855,0.0409,0.8594
both,non_symmetric,1.0,1.0,margin,top50,8,40,20,9,51,60,1.221398,70.00,1.478550,20.894845,5.475961,33.669867,0.0411,2.4688
both,non_symmetric,1.0,1.0,softmax,top50,1,5,20,0,42,5,0.109854,75.00,0.582616,7.119847,9.704340,40.229169,0.0406,0.2031
both,non_symmetric,1.0,1.0,softmax,top50,1,5,20,1,43,6,0.103281,85.00,0.618712,5.521608,8.782785,39.683404,0.0469,0.2812
both,non_symmetric,1.0,1.0,softmax,top50,1,5,20,2,44,10,0.154523,85.00,0.588075,14.279149,5.476980,41.774513,0.0422,0.4219
both,non_symmetric,1.0,1.0,softmax,top50,1,5,20,3,45,6,0.158137,95.00,0.775834,3.499781,6.819227,35.932917,0.0417,0.2500
both,non_symmetric,1.0,1.0,softmax,top50,1,5,20,4,46,5,0.120034,85.00,1.039554,3.460083,11.071421,39.304216,0.0406,0.2031
both,non_symmetric,1.0,1.0,softmax,top50,1,5,20,5,47,7,0.087488,75.00,0.435272,7.644507,12.917635,37.841208,0.0446,0.3125
both,non_symmetric,1.0,1.0,softmax,top50,1,5,20,6,48,11,0.038790,65.00,0.812003,5.869263,8.542898,37.569383,0.0426,0.4688
both,non_symmetric,1.0,1.0,softmax,top50,1,5,20,7,49,5,0.105333,75.00,0.455401,3.033183,10.556077,40.978283,0.0406,0.2031
both,non_symmetric,1.0,1.0,softmax,top50,1,5,20,8,50,7,0.156234,90.00,0.847194,4.812700,10.974114,43.268313,0.0424,0.2969
both,non_symmetric,1.0,1.0,softmax,top50,1,5,20,9,51,6,0.165061,85.00,0.536773,3.664414,7.660330,42.195250,0.0391,0.2344
both,non_symmetric,1.0,1.0,softmax,top50,2,10,20,0,42,9,0.160663,95.00,0.597823,2.991381,9.096628,41.178107,0.0417,0.3750
both,non_symmetric,1.0,1.0,softmax,top50,2,10,20,1,43,8,0.128394,85.00,0.756292,6.295847,9.207421,42.096830,0.0430,0.3438
both,non_symmetric,1.0,1.0,softmax,top50,2,10,20,2,44,11,1.299468,85.00,0.687029,8.339488,6.167684,41.917008,0.0412,0.4531
both,non_symmetric,1.0,1.0,softmax,top50,2,10,20,3,45,7,0.043441,95.00,0.617334,5.999279,11.910400,37.138906,0.0446,0.3125
both,non_symmetric,1.0,1.0,softmax,top50,2,10,20,4,46,8,0.336471,85.00,0.728636,4.758515,6.173613,42.053379,0.0449,0.3594
both,non_symmetric,1.0,1.0,softmax,top50,2,10,20,5,47,7,0.062243,85.00,0.454264,6.321320,14.477284,40.192551,0.0402,0.2812
both,non_symmetric,1.0,1.0,softmax,top50,2,10,20,6,48,13,0.030486,65.00,1.129905,8.005858,11.278428,34.079054,0.0409,0.5312
both,non_symmetric,1.0,1.0,softmax,top50,2,10,20,7,49,6,0.023757,85.00,0.450834,4.058864,11.232247,37.292884,0.0417,0.2500
both,non_symmetric,1.0,1.0,softmax,top50,2,10,20,8,50,11,0.043395,95.00,0.906541,3.406116,10.447811,35.806914,0.0398,0.4375
both,non_symmetric,1.0,1.0,softmax,top50,2,10,20,9,51,16,0.100224,95.00,1.135893,7.728052,5.519826,42.961364,0.0410,0.6562
both,non_symmetric,1.0,1.0,softmax,top50,4,20,20,0,42,11,1.683987,95.00,0.542740,2.805228,8.455531,40.794760,0.0426,0.4688
both,non_symmetric,1.0,1.0,softmax,top50,4,20,20,1,43,12,0.078473,95.00,0.686815,6.327827,10.815004,39.048071,0.0404,0.4844
both,non_symmetric,1.0,1.0,softmax,top50,4,20,20,2,44,29,0.585131,95.00,1.100547,10.117177,0.996640,31.761035,0.0426,1.2344
both,non_symmetric,1.0,1.0,softmax,top50,4,20,20,3,45,12,0.074735,85.00,0.595147,3.823075,11.811395,31.138259,0.0417,0.5000
both,non_symmetric,1.0,1.0,softmax,top50,4,20,20,4,46,18,0.103199,95.00,0.615141,6.660233,7.556896,43.588793,0.0417,0.7500
both,non_symmetric,1.0,1.0,softmax,top50,4,20,20,5,47,16,0.050759,85.00,0.712086,7.816522,9.635334,38.365334,0.0420,0.6719
both,non_symmetric,1.0,1.0,softmax,top50,4,20,20,6,48,12,0.068502,65.00,0.607504,6.781584,15.522177,30.463856,0.0456,0.5469
both,non_symmetric,1.0,1.0,softmax,top50,4,20,20,7,49,10,0.036792,75.00,0.629470,7.457986,14.338825,39.641380,0.0422,0.4219
both,non_symmetric,1.0,1.0,softmax,top50,4,20,20,8,50,12,0.178733,95.00,1.011811,8.649941,6.818866,43.374165,0.0404,0.4844
both,non_symmetric,1.0,1.0,softmax,top50,4,20,20,9,51,19,0.102447,80.00,1.470810,5.354611,7.457009,42.492709,0.0428,0.8125
both,non_symmetric,1.0,1.0,softmax,top50,8,40,20,0,42,20,0.073323,95.00,0.910708,16.883836,12.838202,37.128301,0.0453,0.9062
both,non_symmetric,1.0,1.0,softmax,top50,8,40,20,1,43,19,0.114139,95.00,0.633156,22.569435,8.028965,38.847767,0.0452,0.8594
both,non_symmetric,1.0,1.0,softmax,top50,8,40,20,2,44,15,8.720514,85.00,0.712911,6.807979,1.936115,44.434871,0.0448,0.6719
both,non_symmetric,1.0,1.0,softmax,top50,8,40,20,3,45,18,0.260536,85.00,0.566912,5.480335,6.137146,37.293291,0.0425,0.7656
both,non_symmetric,1.0,1.0,softmax,top50,8,40,20,4,46,22,0.223971,95.00,0.704240,10.841130,8.163521,44.032805,0.0426,0.9375
both,non_symmetric,1.0,1.0,softmax,top50,8,40,20,5,47,21,0.267629,95.00,0.548631,4.038615,8.282294,42.651327,0.0432,0.9062
both,non_symmetric,1.0,1.0,softmax,top50,8,40,20,6,48,30,0.096148,95.00,0.799761,10.464574,8.031348,42.625327,0.0443,1.3281
both,non_symmetric,1.0,1.0,softmax,top50,8,40,20,7,49,15,0.073530,95.00,1.440122,2.917858,8.144822,32.592176,0.0417,0.6250
both,non_symmetric,1.0,1.0,softmax,top50,8,40,20,8,50,22,0.317306,85.00,1.156965,10.175903,7.234643,40.253068,0.0440,0.9688
both,non_symmetric,1.0,1.0,softmax,top50,8,40,20,9,51,14,11.547146,85.00,0.927599,7.781452,1.736143,44.433993,0.0435,0.6094
both,non_symmetric,1.0,1.0,regret,top50,1,5,20,0,42,1,1.270247,85.00,0.583406,6.150920,10.575905,44.078699,0.0469,0.0469
both,non_symmetric,1.0,1.0,regret,top50,1,5,20,1,43,1,0.857726,85.00,0.677142,6.110768,9.209246,44.272709,0.0469,0.0469
both,non_symmetric,1.0,1.0,regret,top50,1,5,20,2,44,1,0.883310,80.00,0.602174,5.635433,10.416201,44.322257,0.0469,0.0469
both,non_symmetric,1.0,1.0,regret,top50,1,5,20,3,45,1,1.076873,75.00,0.602671,6.751976,10.568043,44.299241,0.0469,0.0469
both,non_symmetric,1.0,1.0,regret,top50,1,5,20,4,46,2,0.424764,85.00,0.707599,5.403912,12.218594,42.628942,0.0391,0.0781
both,non_symmetric,1.0,1.0,regret,top50,1,5,20,5,47,2,0.256496,80.00,0.468532,6.351015,10.977297,41.265508,0.0469,0.0938
both,non_symmetric,1.0,1.0,regret,top50,1,5,20,6,48,2,0.634996,80.00,0.542317,6.711703,12.418245,42.330748,0.0469,0.0938
both,non_symmetric,1.0,1.0,regret,top50,1,5,20,7,49,1,0.476529,75.00,0.470047,4.539802,10.379995,44.373466,0.0312,0.0312
both,non_symmetric,1.0,1.0,regret,top50,1,5,20,8,50,3,0.284276,90.00,0.725987,3.307371,10.059750,41.690759,0.0417,0.1250
both,non_symmetric,1.0,1.0,regret,top50,1,5,20,9,51,2,0.475963,85.00,0.561991,4.182033,8.900647,43.292965,0.0469,0.0938
both,non_symmetric,1.0,1.0,regret,top50,2,10,20,0,42,4,0.472390,80.00,0.486184,2.829482,9.399562,41.870584,0.0430,0.1719
both,non_symmetric,1.0,1.0,regret,top50,2,10,20,1,43,1,1.751076,85.00,0.677142,6.110768,9.209246,44.272709,0.0469,0.0469
both,non_symmetric,1.0,1.0,regret,top50,2,10,20,2,44,6,0.807807,85.00,0.581159,6.117329,6.845629,40.967850,0.0391,0.2344
both,non_symmetric,1.0,1.0,regret,top50,2,10,20,3,45,3,0.706129,85.00,0.684138,2.038751,11.990622,40.510848,0.0469,0.1406
both,non_symmetric,1.0,1.0,regret,top50,2,10,20,4,46,3,0.588686,80.00,0.476525,2.697301,9.278971,43.814139,0.0417,0.1250
both,non_symmetric,1.0,1.0,regret,top50,2,10,20,5,47,5,0.680332,85.00,0.419332,4.894192,9.597937,40.865755,0.0406,0.2031
both,non_symmetric,1.0,1.0,regret,top50,2,10,20,6,48,3,0.765007,80.00,0.734116,4.643524,11.829967,41.150208,0.0365,0.1094
both,non_symmetric,1.0,1.0,regret,top50,2,10,20,7,49,3,0.799779,70.00,0.533628,3.682566,11.739244,42.214366,0.0365,0.1094
both,non_symmetric,1.0,1.0,regret,top50,2,10,20,8,50,8,0.611782,90.00,0.731773,4.177819,8.009341,39.545970,0.0410,0.3281
both,non_symmetric,1.0,1.0,regret,top50,2,10,20,9,51,7,0.651893,85.00,0.677089,5.283743,6.821805,39.373676,0.0379,0.2656
both,non_symmetric,1.0,1.0,regret,top50,4,20,20,0,42,11,0.618671,95.00,0.651600,3.414785,6.910734,43.566123,0.0412,0.4531
both,non_symmetric,1.0,1.0,regret,top50,4,20,20,1,43,8,0.574420,85.00,0.558311,14.964221,6.336754,38.123166,0.0488,0.3906
both,non_symmetric,1.0,1.0,regret,top50,4,20,20,2,44,20,0.768095,100.00,1.080999,15.568022,1.299175,44.436826,0.0422,0.8438
both,non_symmetric,1.0,1.0,regret,top50,4,20,20,3,45,9,0.512230,85.00,0.935230,4.658267,10.322087,42.004989,0.0399,0.3594
both,non_symmetric,1.0,1.0,regret,top50,4,20,20,4,46,17,0.402727,85.00,1.194552,2.740990,5.424400,44.317691,0.0423,0.7188
both,non_symmetric,1.0,1.0,regret,top50,4,20,20,5,47,12,0.304150,75.00,0.670294,15.865701,5.332270,35.316225,0.0391,0.4688
both,non_symmetric,1.0,1.0,regret,top50,4,20,20,6,48,6,0.533852,90.00,0.644887,2.703493,12.303060,39.281649,0.0391,0.2344
both,non_symmetric,1.0,1.0,regret,top50,4,20,20,7,49,6,0.777840,85.00,0.711136,7.632428,6.654547,42.032861,0.0365,0.2188
both,non_symmetric,1.0,1.0,regret,top50,4,20,20,8,50,9,0.774887,85.00,0.641042,8.952516,8.944243,41.967501,0.0417,0.3750
both,non_symmetric,1.0,1.0,regret,top50,4,20,20,9,51,13,0.144544,95.00,0.881883,21.431379,2.174103,42.893196,0.0421,0.5469
both,non_symmetric,1.0,1.0,regret,top50,8,40,20,0,42,21,0.013768,100.00,0.966105,29.667636,3.848708,30.472679,0.0409,0.8594
both,non_symmetric,1.0,1.0,regret,top50,8,40,20,1,43,35,0.352484,95.00,1.411882,9.986074,2.065480,44.444374,0.0402,1.4062
both,non_symmetric,1.0,1.0,regret,top50,8,40,20,2,44,15,0.021842,95.00,1.043650,23.736489,1.585981,39.758819,0.0396,0.5938
both,non_symmetric,1.0,1.0,regret,top50,8,40,20,3,45,18,0.129834,95.00,1.801238,9.504097,0.958704,29.098368,0.0391,0.7031
both,non_symmetric,1.0,1.0,regret,top50,8,40,20,4,46,10,0.366958,95.00,0.750186,5.551493,6.952216,41.296322,0.0422,0.4219
both,non_symmetric,1.0,1.0,regret,top50,8,40,20,5,47,19,0.141803,95.00,0.765488,13.501932,3.931922,35.773944,0.0419,0.7969
both,non_symmetric,1.0,1.0,regret,top50,8,40,20,6,48,21,0.039318,95.00,0.876040,16.806823,7.448707,38.196765,0.0402,0.8438
both,non_symmetric,1.0,1.0,regret,top50,8,40,20,7,49,14,0.083939,95.00,1.006396,20.368219,7.811852,30.257394,0.0424,0.5938
both,non_symmetric,1.0,1.0,regret,top50,8,40,20,8,50,24,0.003046,100.00,1.081319,22.315457,2.392919,38.435397,0.0423,1.0156
both,non_symmetric,1.0,1.0,regret,top50,8,40,20,9,51,25,0.000032,100.00,1.315262,34.987833,3.621373,17.777776,0.0413,1.0312
both,non_symmetric,1.0,1.0,entropy,top50,1,5,20,0,42,4,0.127792,80.00,0.684396,7.981532,9.939055,39.234356,0.0391,0.1562
both,non_symmetric,1.0,1.0,entropy,top50,1,5,20,1,43,5,0.179843,85.00,0.608524,5.707059,11.683134,39.910370,0.0406,0.2031
both,non_symmetric,1.0,1.0,entropy,top50,1,5,20,2,44,10,0.175210,85.00,0.588075,14.279149,5.476980,41.774513,0.0406,0.4062
both,non_symmetric,1.0,1.0,entropy,top50,1,5,20,3,45,6,0.172499,95.00,0.775834,3.499781,6.819227,35.932917,0.0417,0.2500
both,non_symmetric,1.0,1.0,entropy,top50,1,5,20,4,46,5,0.138461,85.00,1.039554,3.460083,11.071421,39.304216,0.0437,0.2188
both,non_symmetric,1.0,1.0,entropy,top50,1,5,20,5,47,6,0.192035,75.00,0.430182,6.406105,12.294545,40.355613,0.0417,0.2500
both,non_symmetric,1.0,1.0,entropy,top50,1,5,20,6,48,9,0.065146,65.00,0.555742,6.355726,13.911349,39.232051,0.0434,0.3906
both,non_symmetric,1.0,1.0,entropy,top50,1,5,20,7,49,4,0.251143,90.00,0.599931,4.883900,12.052225,40.840023,0.0391,0.1562
both,non_symmetric,1.0,1.0,entropy,top50,1,5,20,8,50,7,0.173938,90.00,0.847194,4.812700,10.974114,43.268313,0.0402,0.2812
both,non_symmetric,1.0,1.0,entropy,top50,1,5,20,9,51,5,0.305840,75.00,0.683597,6.344634,7.446508,40.619104,0.0437,0.2188
both,non_symmetric,1.0,1.0,entropy,top50,2,10,20,0,42,10,0.156187,90.00,0.619038,8.117468,11.145559,40.705262,0.0437,0.4375
both,non_symmetric,1.0,1.0,entropy,top50,2,10,20,1,43,6,0.222737,85.00,0.636019,8.555684,7.711265,42.699780,0.0417,0.2500
both,non_symmetric,1.0,1.0,entropy,top50,2,10,20,2,44,11,0.821793,100.00,0.500864,3.047757,6.182506,39.626322,0.0426,0.4688
both,non_symmetric,1.0,1.0,entropy,top50,2,10,20,3,45,8,0.155598,85.00,0.602140,4.763799,12.435823,36.537928,0.0410,0.3281
both,non_symmetric,1.0,1.0,entropy,top50,2,10,20,4,46,9,0.378818,90.00,0.751553,7.245946,6.244885,42.418046,0.0417,0.3750
both,non_symmetric,1.0,1.0,entropy,top50,2,10,20,5,47,7,0.080725,85.00,0.454264,6.321320,14.477284,40.192551,0.0402,0.2812
both,non_symmetric,1.0,1.0,entropy,top50,2,10,20,6,48,10,0.078100,65.00,0.929439,10.189828,11.172891,35.194299,0.0469,0.4688
both,non_symmetric,1.0,1.0,entropy,top50,2,10,20,7,49,5,0.154332,85.00,0.478418,3.784308,14.272994,40.275601,0.0500,0.2500
both,non_symmetric,1.0,1.0,entropy,top50,2,10,20,8,50,12,0.170866,95.00,0.777742,4.459188,7.139664,43.042707,0.0430,0.5156
both,non_symmetric,1.0,1.0,entropy,top50,2,10,20,9,51,11,0.217222,85.00,0.415324,9.012986,10.329039,42.062236,0.0440,0.4844
both,non_symmetric,1.0,1.0,entropy,top50,4,20,20,0,42,11,2.181591,85.00,0.568335,4.100710,9.271407,43.458792,0.0440,0.4844
both,non_symmetric,1.0,1.0,entropy,top50,4,20,20,1,43,10,0.353270,95.00,0.726054,13.375831,10.699029,41.796735,0.0422,0.4219
both,non_symmetric,1.0,1.0,entropy,top50,4,20,20,2,44,24,0.209579,75.00,1.673628,5.436768,2.714882,44.321094,0.0430,1.0312
both,non_symmetric,1.0,1.0,entropy,top50,4,20,20,3,45,12,0.249039,85.00,0.780146,6.983678,10.284503,41.575071,0.0456,0.5469
both,non_symmetric,1.0,1.0,entropy,top50,4,20,20,4,46,15,0.218907,95.00,0.884932,5.949152,10.309197,42.357226,0.0437,0.6562
both,non_symmetric,1.0,1.0,entropy,top50,4,20,20,5,47,21,0.312539,85.00,0.854916,10.222752,5.662026,36.756026,0.0632,1.3281
both,non_symmetric,1.0,1.0,entropy,top50,4,20,20,6,48,10,0.190851,95.00,0.657392,5.142396,13.005342,35.604892,0.0625,0.6250
both,non_symmetric,1.0,1.0,entropy,top50,4,20,20,7,49,10,0.152085,85.00,0.518269,6.381289,13.490031,39.120678,0.0516,0.5156
both,non_symmetric,1.0,1.0,entropy,top50,4,20,20,8,50,19,0.538676,95.00,1.220110,2.671028,5.390131,40.661158,0.0419,0.7969
both,non_symmetric,1.0,1.0,entropy,top50,4,20,20,9,51,12,0.191937,95.00,0.788053,4.843897,10.725206,37.355069,0.0430,0.5156
both,non_symmetric,1.0,1.0,entropy,top50,8,40,20,0,42,15,0.306605,95.00,0.570626,8.894008,8.749064,37.585452,0.0469,0.7031
both,non_symmetric,1.0,1.0,entropy,top50,8,40,20,1,43,13,0.279255,95.00,0.873222,21.549805,7.120569,31.004612,0.0481,0.6250
both,non_symmetric,1.0,1.0,entropy,top50,8,40,20,2,44,45,0.482889,75.00,1.476526,11.416498,3.698605,44.398083,0.0455,2.0469
both,non_symmetric,1.0,1.0,entropy,top50,8,40,20,3,45,15,0.172811,85.00,0.596890,7.013096,10.905161,38.398306,0.0469,0.7031
both,non_symmetric,1.0,1.0,entropy,top50,8,40,20,4,46,17,0.302807,95.00,0.715267,10.159276,7.784014,43.138590,0.0469,0.7969
both,non_symmetric,1.0,1.0,entropy,top50,8,40,20,5,47,21,0.370743,95.00,0.792712,5.518134,7.731127,39.492512,0.0499,1.0469
both,non_symmetric,1.0,1.0,entropy,top50,8,40,20,6,48,17,0.154283,95.00,0.800289,9.261527,10.530490,41.596651,0.0460,0.7812
both,non_symmetric,1.0,1.0,entropy,top50,8,40,20,7,49,12,0.362366,90.00,0.958391,9.210760,13.712857,35.448266,0.0443,0.5312
both,non_symmetric,1.0,1.0,entropy,top50,8,40,20,8,50,24,0.277357,95.00,1.725444,7.221122,6.867386,36.521560,0.0436,1.0469
both,non_symmetric,1.0,1.0,entropy,top50,8,40,20,9,51,22,4.980245,85.00,1.069164,7.854950,4.355651,38.725063,0.0497,1.0938
