mode,sampling_mode,chance_temperature,utility_temperature,fitness_type,stop_mode,n_decision_rules,n_decision_rules_pct,generation,mean_fitness,mean_accuracy,mean_error_chance,mean_error_utility,mean_entropy_norm,mean_util_dev,mean_gen_cpu
both,non_symmetric,1.0,1.0,entropy,top50,8,40,23,2.874789,78.87,2.104323,22.493030,0.508091,42.548228,0.3734
both,non_symmetric,1.0,1.0,entropy,top50,8,40,24,2.888502,78.75,2.108191,22.483753,0.508459,42.511479,0.3516
both,non_symmetric,1.0,1.0,entropy,top50,8,40,25,2.848580,78.67,2.110581,22.513753,0.508314,42.521479,0.3500
both,non_symmetric,1.0,1.0,entropy,top50,8,40,26,2.847815,78.71,2.113230,22.493502,0.507461,42.498145,0.3516
both,non_symmetric,1.0,1.0,entropy,top50,8,40,27,2.824020,78.81,2.113020,22.497164,0.507821,42.505610,0.3484
both,symmetric,1.0,1.0,binary,top50,1,5,1,0.514750,49.78,1.451793,18.875647,12.940794,36.980065,0.3141
both,symmetric,1.0,1.0,binary,top50,1,5,2,0.382250,51.24,1.508212,19.260111,11.459431,37.262827,0.3063
both,symmetric,1.0,1.0,binary,top50,2,10,1,1.004750,49.78,1.451793,18.875647,12.940794,36.980065,0.3063
both,symmetric,1.0,1.0,binary,top50,2,10,2,0.816750,51.88,1.533628,19.352502,11.027093,37.438185,0.3125
both,symmetric,1.0,1.0,binary,top50,2,10,3,0.730250,53.14,1.628591,20.137941,8.992748,38.093239,0.3172
both,symmetric,1.0,1.0,binary,top50,2,10,4,0.632000,55.04,1.708347,20.712074,7.147460,38.867111,0.3016
both,symmetric,1.0,1.0,binary,top50,2,10,5,0.592000,55.95,1.738047,20.929642,6.510217,39.127146,0.2984
both,symmetric,1.0,1.0,binary,top50,2,10,6,0.578500,56.31,1.743308,20.997937,6.385857,39.128858,0.3000
both,symmetric,1.0,1.0,binary,top50,4,20,1,2.000750,49.78,1.451793,18.875647,12.940794,36.980065,0.3672
both,symmetric,1.0,1.0,binary,top50,4,20,2,1.723500,51.96,1.527748,19.333030,11.097340,37.313832,0.3781
both,symmetric,1.0,1.0,binary,top50,4,20,3,1.544750,53.52,1.634922,20.190031,8.745427,38.256822,0.3578
both,symmetric,1.0,1.0,binary,top50,4,20,4,1.393750,55.87,1.726668,20.939463,6.645373,38.922595,0.3641
both,symmetric,1.0,1.0,binary,top50,4,20,5,1.295750,57.97,1.792472,21.487089,5.055307,39.661635,0.3828
both,symmetric,1.0,1.0,binary,top50,4,20,6,1.162250,61.07,1.852672,21.761276,3.832054,40.229134,0.3406
both,symmetric,1.0,1.0,binary,top50,4,20,7,0.983500,63.86,1.893872,22.003795,2.926407,40.679141,0.3719
both,symmetric,1.0,1.0,binary,top50,4,20,8,0.863750,66.99,1.924194,22.236851,2.236707,41.193491,0.3672
both,symmetric,1.0,1.0,binary,top50,4,20,9,0.752250,68.64,1.945638,22.288909,1.887842,41.403260,0.3688
both,symmetric,1.0,1.0,binary,top50,4,20,10,0.700000,69.14,1.946577,22.325371,1.780798,41.457245,0.3563
both,symmetric,1.0,1.0,binary,top50,4,20,11,0.695000,69.25,1.950163,22.329596,1.749730,41.517897,0.3563
both,symmetric,1.0,1.0,binary,top50,4,20,12,0.678250,69.31,1.949958,22.326764,1.732490,41.528293,0.3531
both,symmetric,1.0,1.0,binary,top50,8,40,1,4.011500,49.78,1.451793,18.875647,12.940794,36.980065,0.3250
both,symmetric,1.0,1.0,binary,top50,8,40,2,3.625250,52.15,1.520867,19.169222,11.063482,37.259431,0.3281
both,symmetric,1.0,1.0,binary,top50,8,40,3,3.289750,54.84,1.620400,20.006780,8.762138,38.054753,0.3359
both,symmetric,1.0,1.0,binary,top50,8,40,4,3.106000,56.65,1.733172,20.830193,6.650896,39.096555,0.3453
both,symmetric,1.0,1.0,binary,top50,8,40,5,2.883750,59.74,1.803361,21.492537,5.069637,39.748848,0.3391
both,symmetric,1.0,1.0,binary,top50,8,40,6,2.610500,63.30,1.861428,21.802799,3.812379,40.097190,0.3422
both,symmetric,1.0,1.0,binary,top50,8,40,7,2.393500,66.55,1.919001,22.240416,2.885407,40.464021,0.3391
both,symmetric,1.0,1.0,binary,top50,8,40,8,2.139750,69.89,1.943384,22.437243,2.203782,40.961720,0.3312
both,symmetric,1.0,1.0,binary,top50,8,40,9,1.919750,72.34,1.978037,22.687229,1.703579,41.388115,0.3359
both,symmetric,1.0,1.0,binary,top50,8,40,10,1.656000,75.09,2.000621,22.833685,1.324983,41.406866,0.3250
both,symmetric,1.0,1.0,binary,top50,8,40,11,1.439500,76.19,2.026863,22.924190,1.062319,41.766521,0.3203
both,symmetric,1.0,1.0,binary,top50,8,40,12,1.173000,78.15,2.019908,22.956488,0.865986,42.119524,0.3359
both,symmetric,1.0,1.0,binary,top50,8,40,13,1.027750,79.28,2.031182,23.034462,0.752952,42.228042,0.3359
both,symmetric,1.0,1.0,binary,top50,8,40,14,0.924750,79.87,2.032689,22.991741,0.696255,42.305383,0.3266
both,symmetric,1.0,1.0,binary,top50,8,40,15,0.874000,80.20,2.037634,22.998039,0.678927,42.282515,0.3250
both,symmetric,1.0,1.0,binary,top50,8,40,16,0.852250,80.38,2.043275,23.078477,0.665456,42.205942,0.3219
both,symmetric,1.0,1.0,binary,top50,8,40,17,0.854250,80.40,2.035592,23.052796,0.664030,42.232038,0.3250
both,symmetric,1.0,1.0,binary,top50,8,40,18,0.856750,80.40,2.031416,23.011244,0.660490,42.229418,0.3203
both,symmetric,1.0,1.0,binary,top50,8,40,19,0.850000,80.48,2.029640,23.026526,0.658243,42.216069,0.3219
both,symmetric,1.0,1.0,binary,top50,8,40,20,0.850000,80.53,2.028881,23.045843,0.657140,42.246925,0.3219
both,symmetric,1.0,1.0,binary,top50,8,40,21,0.843750,80.61,2.032070,23.042151,0.656876,42.223257,0.3250
both,symmetric,1.0,1.0,binary,top50,8,40,22,0.837000,80.67,2.029215,23.048441,0.656103,42.235945,0.3203
both,symmetric,1.0,1.0,binary,top50,8,40,23,0.842750,80.52,2.027320,23.042469,0.655924,42.209421,0.3219
both,symmetric,1.0,1.0,binary,top50,8,40,24,0.836750,80.62,2.026314,23.052765,0.655917,42.208312,0.3234
both,symmetric,1.0,1.0,binary,top50,8,40,25,0.839000,80.67,2.027687,23.036553,0.655610,42.190497,0.3234
both,symmetric,1.0,1.0,binary,top50,8,40,26,0.838750,80.70,2.028013,23.025522,0.655734,42.180533,0.3219
both,symmetric,1.0,1.0,binary,top50,8,40,27,0.839000,80.66,2.029604,23.041493,0.655454,42.172756,0.3250
both,symmetric,1.0,1.0,binary,top50,8,40,28,0.838500,80.72,2.028706,23.056851,0.655955,42.182756,0.3219
both,symmetric,1.0,1.0,binary,top50,8,40,29,0.837000,80.71,2.026680,23.052873,0.655264,42.161645,0.3219
both,symmetric,1.0,1.0,binary,top50,8,40,30,0.835000,80.79,2.026265,23.038124,0.655268,42.170534,0.3234
both,symmetric,1.0,1.0,binary,top50,8,40,31,0.831750,80.83,2.027337,23.033554,0.655245,42.163868,0.3219
both,symmetric,1.0,1.0,binary,top50,8,40,32,0.833750,80.85,2.028001,23.033984,0.655399,42.161645,0.3219
both,symmetric,1.0,1.0,binary,top50,8,40,33,0.834750,80.88,2.027090,23.036385,0.655245,42.181645,0.3234
both,symmetric,1.0,1.0,binary,top50,8,40,34,0.832750,80.86,2.027678,23.030633,0.655318,42.187201,0.3203
both,symmetric,1.0,1.0,binary,top50,8,40,35,0.835000,80.92,2.026358,23.025328,0.655245,42.171645,0.3203
both,symmetric,1.0,1.0,binary,top50,8,40,36,0.834000,80.85,2.026709,23.031869,0.655245,42.150534,0.3203
both,symmetric,1.0,1.0,binary,top50,8,40,37,0.836000,80.92,2.026772,23.036063,0.655245,42.147201,0.3219
both,symmetric,1.0,1.0,binary,top50,8,40,38,0.832500,80.96,2.028795,23.028124,0.655245,42.148312,0.3187
both,symmetric,1.0,1.0,binary,top50,8,40,39,0.832500,80.93,2.027374,23.019629,0.655245,42.138312,0.3234
both,symmetric,1.0,1.0,binary,top50,8,40,40,0.834500,80.92,2.030714,23.040364,0.655245,42.136090,0.3219
both,symmetric,1.0,1.0,binary,top50,8,40,41,0.831750,80.97,2.029044,23.046529,0.655245,42.158312,0.3250
both,symmetric,1.0,1.0,binary,top50,8,40,42,0.832250,80.96,2.027284,23.029790,0.655245,42.138312,0.3266
both,symmetric,1.0,1.0,binary,top50,8,40,43,0.830750,81.04,2.028022,23.035848,0.655245,42.151645,0.3234
both,symmetric,1.0,1.0,binary,top50,8,40,44,0.832250,80.96,2.025228,23.020454,0.655251,42.161645,0.3219
both,symmetric,1.0,1.0,binary,top50,8,40,45,0.835250,80.91,2.026603,23.026152,0.655245,42.144979,0.3219
both,symmetric,1.0,1.0,binary,top50,8,40,46,0.833500,80.98,2.028776,23.035167,0.655245,42.139423,0.3234
both,symmetric,1.0,1.0,binary,top50,8,40,47,0.830250,81.02,2.026740,23.034970,0.655245,42.140534,0.3187
both,symmetric,1.0,1.0,binary,top50,8,40,48,0.833250,80.95,2.029617,23.034450,0.655245,42.148312,0.3203
both,symmetric,1.0,1.0,binary,top50,8,40,49,0.830750,81.01,2.028723,23.035812,0.655245,42.144979,0.3219
both,symmetric,1.0,1.0,binary,top50,8,40,50,0.831500,80.95,2.024852,23.044737,0.655245,42.131645,0.3219
both,symmetric,1.0,1.0,binary,top50,8,40,51,0.832000,80.99,2.028744,23.035382,0.655245,42.138312,0.3187
both,symmetric,1.0,1.0,binary,top50,8,40,52,0.832250,81.00,2.027097,23.034127,0.655245,42.120534,0.3219
both,symmetric,1.0,1.0,binary,top50,8,40,53,0.829750,81.01,2.028571,23.035812,0.655245,42.154979,0.3219
both,symmetric,1.0,1.0,binary,top50,8,40,54,0.832500,80.93,2.031677,23.033948,0.655245,42.132756,0.3234
both,symmetric,1.0,1.0,binary,top50,8,40,55,0.832000,81.01,2.030083,23.019683,0.655245,42.133868,0.3219
both,symmetric,1.0,1.0,binary,top50,8,40,56,0.830000,81.01,2.031077,23.022013,0.655245,42.142756,0.3203
both,symmetric,1.0,1.0,binary,top50,8,40,57,0.829750,80.99,2.030045,23.025023,0.655245,42.152756,0.3187
both,symmetric,1.0,1.0,binary,top50,8,40,58,0.832750,81.00,2.026055,23.036816,0.655245,42.161645,0.3219
both,symmetric,1.0,1.0,binary,top50,8,40,59,0.830000,81.05,2.026903,23.021224,0.655245,42.137201,0.3219
both,symmetric,1.0,1.0,binary,top50,8,40,60,0.833000,81.01,2.028338,23.034468,0.655245,42.132756,0.3219
both,symmetric,1.0,1.0,margin,top50,1,5,1,1.822773,49.78,1.451793,18.875647,12.940794,36.980065,0.3187
both,symmetric,1.0,1.0,margin,top50,1,5,2,1.184870,51.98,1.530546,19.312546,11.066517,37.308946,0.3172
both,symmetric,1.0,1.0,margin,top50,1,5,3,0.978681,53.06,1.639267,20.144641,8.726802,38.422182,0.3219
both,symmetric,1.0,1.0,margin,top50,1,5,4,0.965963,53.75,1.676518,20.546480,7.727567,38.852954,0.3203
both,symmetric,1.0,1.0,margin,top50,1,5,5,0.944517,54.01,1.686391,20.650366,7.558003,38.925414,0.3234
both,symmetric,1.0,1.0,margin,top50,1,5,6,0.927133,54.33,1.691051,20.716147,7.426254,38.997630,0.3266
both,symmetric,1.0,1.0,margin,top50,2,10,1,3.559909,49.78,1.451793,18.875647,12.940794,36.980065,0.3156
both,symmetric,1.0,1.0,margin,top50,2,10,2,2.730001,52.11,1.526333,19.089727,11.077594,37.092888,0.3219
both,symmetric,1.0,1.0,margin,top50,2,10,3,2.273400,54.03,1.630171,20.144253,8.806932,38.061919,0.3172
both,symmetric,1.0,1.0,margin,top50,2,10,4,2.207121,55.56,1.729334,21.050286,6.788611,39.044405,0.3125
both,symmetric,1.0,1.0,margin,top50,2,10,5,1.992605,57.86,1.795535,21.699662,5.234968,39.845707,0.3172
both,symmetric,1.0,1.0,margin,top50,2,10,6,1.809484,59.60,1.846427,22.012003,4.113239,40.353870,0.3078
both,symmetric,1.0,1.0,margin,top50,2,10,7,1.710591,61.98,1.873940,22.188113,3.316938,40.826082,0.3078
both,symmetric,1.0,1.0,margin,top50,2,10,8,1.548228,63.77,1.899945,22.443857,2.699917,41.200837,0.3250
both,symmetric,1.0,1.0,margin,top50,2,10,9,1.457542,65.33,1.918357,22.673890,2.353113,41.449958,0.3219
both,symmetric,1.0,1.0,margin,top50,2,10,10,1.375253,66.17,1.926468,22.768038,2.203625,41.514315,0.3187
both,symmetric,1.0,1.0,margin,top50,2,10,11,1.326484,66.48,1.934997,22.912160,2.089282,41.639888,0.3109
both,symmetric,1.0,1.0,margin,top50,2,10,12,1.297811,67.08,1.941677,22.954603,2.026762,41.716411,0.3125
both,symmetric,1.0,1.0,margin,top50,2,10,13,1.245221,67.44,1.946361,23.002735,1.984984,41.661092,0.3125
both,symmetric,1.0,1.0,margin,top50,2,10,14,1.217227,67.45,1.947245,23.071935,1.962056,41.779258,0.3125
both,symmetric,1.0,1.0,margin,top50,2,10,15,1.190757,67.48,1.950840,23.088346,1.952156,41.782891,0.3141
both,symmetric,1.0,1.0,margin,top50,4,20,1,7.104053,49.78,1.451793,18.875647,12.940794,36.980065,0.3609
both,symmetric,1.0,1.0,margin,top50,4,20,2,5.832551,51.89,1.531840,19.125616,11.036477,37.056936,0.3828
both,symmetric,1.0,1.0,margin,top50,4,20,3,5.532236,53.51,1.633980,19.748180,8.726138,37.816101,0.3672
both,symmetric,1.0,1.0,margin,top50,4,20,4,5.338554,56.16,1.738742,20.503559,6.686122,38.482962,0.3688
both,symmetric,1.0,1.0,margin,top50,4,20,5,4.942868,58.58,1.822125,21.124709,5.084648,39.050532,0.3734
both,symmetric,1.0,1.0,margin,top50,4,20,6,4.627331,61.71,1.874864,21.473428,3.863671,39.702980,0.3937
both,symmetric,1.0,1.0,margin,top50,4,20,7,4.125364,64.58,1.920532,21.737325,2.928152,40.445044,0.3719
both,symmetric,1.0,1.0,margin,top50,4,20,8,3.725118,67.55,1.964607,21.947406,2.238983,40.802927,0.3391
both,symmetric,1.0,1.0,margin,top50,4,20,9,3.377492,69.66,1.979399,22.169617,1.730273,41.074357,0.4266
both,symmetric,1.0,1.0,margin,top50,4,20,10,3.095363,71.97,1.991093,22.266513,1.342398,41.669370,0.3812
both,symmetric,1.0,1.0,margin,top50,4,20,11,2.727837,73.38,1.991970,22.437017,1.090127,42.007461,0.3766
both,symmetric,1.0,1.0,margin,top50,4,20,12,2.467714,74.31,1.998744,22.405322,0.939360,42.231144,0.3875
both,symmetric,1.0,1.0,margin,top50,4,20,13,2.289434,75.38,1.999013,22.465988,0.838473,42.361290,0.3641
both,symmetric,1.0,1.0,margin,top50,4,20,14,2.127724,76.28,1.996233,22.539206,0.769519,42.510226,0.3719
both,symmetric,1.0,1.0,margin,top50,4,20,15,2.014432,76.50,2.007653,22.574765,0.724174,42.523770,0.3828
both,symmetric,1.0,1.0,margin,top50,4,20,16,1.949992,76.49,2.005266,22.597782,0.708067,42.577638,0.3719
both,symmetric,1.0,1.0,margin,top50,4,20,17,1.913125,76.60,2.012968,22.691465,0.684750,42.816096,0.3797
both,symmetric,1.0,1.0,margin,top50,4,20,18,1.768758,76.73,2.019022,22.702663,0.672474,42.814757,0.3609
both,symmetric,1.0,1.0,margin,top50,4,20,19,1.694243,76.92,2.029233,22.707049,0.664672,42.933990,0.3672
both,symmetric,1.0,1.0,margin,top50,4,20,20,1.600100,77.15,2.055469,22.679606,0.657479,42.942647,0.3766
both,symmetric,1.0,1.0,margin,top50,4,20,21,1.574131,77.02,2.048905,22.801162,0.658333,42.982134,0.3703
both,symmetric,1.0,1.0,margin,top50,4,20,22,1.546929,76.97,2.049168,22.838084,0.653795,43.029037,0.3719
both,symmetric,1.0,1.0,margin,top50,4,20,23,1.522673,77.09,2.054914,22.907552,0.653041,43.078058,0.3438
both,symmetric,1.0,1.0,margin,top50,4,20,24,1.561077,76.98,2.050398,22.956591,0.650829,43.077698,0.3609
both,symmetric,1.0,1.0,margin,top50,4,20,25,1.561925,76.98,2.062686,22.976794,0.651100,43.073775,0.3719
both,symmetric,1.0,1.0,margin,top50,4,20,26,1.530295,76.97,2.067929,22.955144,0.650351,43.064933,0.3516
both,symmetric,1.0,1.0,margin,top50,4,20,27,1.511584,76.96,2.077710,22.998612,0.649631,43.096307,0.3500
both,symmetric,1.0,1.0,margin,top50,4,20,28,1.548002,76.88,2.086362,22.959473,0.649392,43.049924,0.3766
both,symmetric,1.0,1.0,margin,top50,4,20,29,1.546264,76.89,2.095225,22.952396,0.649111,43.027704,0.3563
both,symmetric,1.0,1.0,margin,top50,4,20,30,1.530843,76.87,2.109864,22.973167,0.649249,42.992149,0.3812
both,symmetric,1.0,1.0,margin,top50,4,20,31,1.519546,76.94,2.110707,22.951046,0.649057,42.984366,0.3609
both,symmetric,1.0,1.0,margin,top50,4,20,32,1.510412,76.84,2.123661,22.963216,0.649326,43.026590,0.3688
both,symmetric,1.0,1.0,margin,top50,4,20,33,1.457396,76.86,2.125216,22.970020,0.648929,43.022989,0.3500
both,symmetric,1.0,1.0,margin,top50,4,20,34,1.473040,76.72,2.127871,22.941573,0.648721,42.960955,0.3547
both,symmetric,1.0,1.0,margin,top50,4,20,35,1.471545,76.53,2.129661,22.865192,0.648869,42.922149,0.3688
both,symmetric,1.0,1.0,margin,top50,4,20,36,1.432548,76.69,2.124842,22.798597,0.648705,42.883260,0.3609
both,symmetric,1.0,1.0,margin,top50,4,20,37,1.476460,76.57,2.147108,22.784117,0.648681,42.882149,0.3828
both,symmetric,1.0,1.0,margin,top50,4,20,38,1.442847,76.32,2.149623,22.787020,0.648671,42.888816,0.3516
both,symmetric,1.0,1.0,margin,top50,4,20,39,1.474341,76.48,2.141280,22.818597,0.648731,42.867704,0.3641
both,symmetric,1.0,1.0,margin,top50,4,20,40,1.481894,76.44,2.133815,22.811231,0.648671,42.853260,0.3609
both,symmetric,1.0,1.0,margin,top50,4,20,41,1.485512,76.50,2.121197,22.821249,0.648770,42.852149,0.3563
both,symmetric,1.0,1.0,margin,top50,4,20,42,1.457675,76.75,2.106962,22.865783,0.648671,42.899927,0.3609
both,symmetric,1.0,1.0,margin,top50,4,20,43,1.488527,76.91,2.093311,22.841231,0.648675,42.901038,0.3578
both,symmetric,1.0,1.0,margin,top50,4,20,44,1.486299,77.11,2.100513,22.816984,0.648671,42.896593,0.3719
both,symmetric,1.0,1.0,margin,top50,4,20,45,1.526783,76.90,2.102771,22.781464,0.648671,42.858816,0.3578
both,symmetric,1.0,1.0,margin,top50,4,20,46,1.520459,76.85,2.109561,22.723776,0.648671,42.837704,0.3609
both,symmetric,1.0,1.0,margin,top50,4,20,47,1.556582,76.76,2.107516,22.566249,0.648671,42.829927,0.3578
both,symmetric,1.0,1.0,margin,top50,4,20,48,1.562398,76.31,2.133322,22.472343,0.648671,42.876593,0.3516
both,symmetric,1.0,1.0,margin,top50,4,20,49,1.585129,76.40,2.137333,22.384816,0.648671,42.874371,0.3594
both,symmetric,1.0,1.0,margin,top50,4,20,50,1.519817,76.46,2.133197,22.372934,0.648671,42.848816,0.3563
both,symmetric,1.0,1.0,margin,top50,4,20,51,1.579057,76.40,2.149411,22.355515,0.648671,42.818816,0.3688
both,symmetric,1.0,1.0,margin,top50,4,20,52,1.587835,76.38,2.144703,22.388041,0.648671,42.882149,0.3766
both,symmetric,1.0,1.0,margin,top50,4,20,53,1.608044,76.36,2.135726,22.313740,0.648671,42.867704,0.3625
both,symmetric,1.0,1.0,margin,top50,4,20,54,1.620844,76.55,2.131308,22.478095,0.648671,42.876593,0.3828
both,symmetric,1.0,1.0,margin,top50,4,20,55,1.658844,76.48,2.123575,22.457127,0.648671,42.798816,0.3719
both,symmetric,1.0,1.0,margin,top50,4,20,56,1.688968,76.32,2.122974,22.436231,0.648671,42.822149,0.3703
both,symmetric,1.0,1.0,margin,top50,4,20,57,1.667052,76.43,2.119411,22.426303,0.648676,42.816593,0.3500
both,symmetric,1.0,1.0,margin,top50,4,20,58,1.677049,76.45,2.111509,22.397898,0.648671,42.856593,0.3688
both,symmetric,1.0,1.0,margin,top50,4,20,59,1.664293,76.53,2.115986,22.451411,0.648671,42.895482,0.3703
both,symmetric,1.0,1.0,margin,top50,4,20,60,1.664587,76.72,2.096934,22.388597,0.648671,42.924371,0.3781
both,symmetric,1.0,1.0,margin,top50,8,40,1,14.182329,49.78,1.451793,18.875647,12.940794,36.980065,0.3453
both,symmetric,1.0,1.0,margin,top50,8,40,2,12.302928,52.74,1.524210,19.128304,11.149694,37.101856,0.3203
both,symmetric,1.0,1.0,margin,top50,8,40,3,11.974002,54.55,1.623984,19.814164,8.869724,37.778847,0.3344
both,symmetric,1.0,1.0,margin,top50,8,40,4,11.483252,57.05,1.728951,20.300996,6.741132,38.090526,0.3141
both,symmetric,1.0,1.0,margin,top50,8,40,5,10.853306,60.26,1.798435,21.036658,5.085320,38.484007,0.3187
both,symmetric,1.0,1.0,margin,top50,8,40,6,10.726214,63.71,1.856557,21.407618,3.893818,38.819147,0.3203
both,symmetric,1.0,1.0,margin,top50,8,40,7,9.822220,67.43,1.904674,21.782129,2.931581,38.841480,0.3109
both,symmetric,1.0,1.0,margin,top50,8,40,8,9.289630,70.66,1.942177,22.301815,2.205814,39.183295,0.3125
both,symmetric,1.0,1.0,margin,top50,8,40,9,8.527801,73.38,1.974086,22.806764,1.730237,39.499647,0.3094
both,symmetric,1.0,1.0,margin,top50,8,40,10,8.164209,75.33,1.984816,23.133868,1.338230,39.906031,0.3109
both,symmetric,1.0,1.0,margin,top50,8,40,11,7.390934,77.38,1.988944,23.397921,1.103426,40.292074,0.3203
both,symmetric,1.0,1.0,margin,top50,8,40,12,6.636763,78.79,2.012417,23.525007,0.877991,40.517812,0.3094
both,symmetric,1.0,1.0,margin,top50,8,40,13,6.160315,79.90,2.014619,23.577224,0.744642,40.962932,0.3109
both,symmetric,1.0,1.0,margin,top50,8,40,14,5.459098,80.77,2.033224,23.444887,0.651816,41.260685,0.3109
both,symmetric,1.0,1.0,margin,top50,8,40,15,5.198123,81.50,2.046664,23.528836,0.576488,41.382449,0.3234
both,symmetric,1.0,1.0,margin,top50,8,40,16,4.749908,81.68,2.050758,23.507340,0.535784,41.548385,0.3234
both,symmetric,1.0,1.0,margin,top50,8,40,17,4.461620,82.05,2.044231,23.331174,0.495142,41.745258,0.3109
both,symmetric,1.0,1.0,margin,top50,8,40,18,3.937217,82.39,2.032754,23.142620,0.471388,41.996153,0.3141
both,symmetric,1.0,1.0,margin,top50,8,40,19,3.663431,82.81,2.017761,22.845141,0.455373,42.379559,0.3250
both,symmetric,1.0,1.0,margin,top50,8,40,20,3.211965,82.75,2.002787,22.620292,0.443826,42.501448,0.3281
both,symmetric,1.0,1.0,margin,top50,8,40,21,3.060586,82.98,1.984644,22.434228,0.440631,42.646611,0.3406
both,symmetric,1.0,1.0,margin,top50,8,40,22,3.000490,83.32,1.979174,22.085910,0.432822,42.577257,0.3438
both,symmetric,1.0,1.0,margin,top50,8,40,23,3.014417,83.49,1.987154,22.117174,0.428661,42.588546,0.3438
both,symmetric,1.0,1.0,margin,top50,8,40,24,2.897568,83.17,1.994762,22.208133,0.428412,42.691965,0.3312
both,symmetric,1.0,1.0,margin,top50,8,40,25,2.912792,82.94,2.007326,22.050141,0.428440,42.706481,0.3328
both,symmetric,1.0,1.0,margin,top50,8,40,26,2.772281,82.63,2.012911,22.051707,0.425160,42.789688,0.3219
both,symmetric,1.0,1.0,margin,top50,8,40,27,2.806497,82.31,2.016177,22.160906,0.425405,42.737428,0.3438
both,symmetric,1.0,1.0,margin,top50,8,40,28,2.938540,82.28,2.015113,22.174629,0.423873,42.740807,0.3406
both,symmetric,1.0,1.0,margin,top50,8,40,29,2.935698,82.30,2.009437,22.136715,0.424247,42.776282,0.3328
both,symmetric,1.0,1.0,margin,top50,8,40,30,2.839840,82.27,2.005243,22.064840,0.423815,42.744189,0.3391
both,symmetric,1.0,1.0,margin,top50,8,40,31,2.882121,82.15,2.000876,22.029694,0.423418,42.711905,0.3187
both,symmetric,1.0,1.0,margin,top50,8,40,32,2.904033,82.23,1.976852,21.980340,0.423541,42.694964,0.3422
both,symmetric,1.0,1.0,margin,top50,8,40,33,2.972252,82.27,1.972406,21.964705,0.423330,42.709750,0.3422
both,symmetric,1.0,1.0,margin,top50,8,40,34,3.221153,82.06,1.978670,22.085064,0.422514,42.586417,0.3234
both,symmetric,1.0,1.0,margin,top50,8,40,35,3.173789,82.35,1.973595,22.112142,0.422563,42.654157,0.3172
both,symmetric,1.0,1.0,margin,top50,8,40,36,3.338129,82.22,1.976467,22.164616,0.422829,42.683083,0.3187
both,symmetric,1.0,1.0,margin,top50,8,40,37,3.405045,82.01,1.979945,22.350798,0.422207,42.707528,0.3266
both,symmetric,1.0,1.0,margin,top50,8,40,38,3.511400,82.10,1.979895,22.408432,0.422285,42.591940,0.3438
both,symmetric,1.0,1.0,margin,top50,8,40,39,3.646136,82.02,1.977810,22.277644,0.422390,42.599750,0.3312
both,symmetric,1.0,1.0,margin,top50,8,40,40,3.577480,81.85,1.977076,22.160529,0.422268,42.695271,0.3391
both,symmetric,1.0,1.0,margin,top50,8,40,41,3.625914,81.85,1.972914,22.161820,0.422467,42.658639,0.3312
both,symmetric,1.0,1.0,margin,top50,8,40,42,3.581854,82.01,1.980280,22.341300,0.422234,42.744194,0.3344
both,symmetric,1.0,1.0,margin,top50,8,40,43,3.568347,82.10,1.986434,22.336175,0.422190,42.703083,0.3375
both,symmetric,1.0,1.0,margin,top50,8,40,44,3.562484,81.90,1.987591,22.295064,0.422240,42.818639,0.3234
both,symmetric,1.0,1.0,margin,top50,8,40,45,3.512404,81.92,1.976888,22.377698,0.422204,42.820861,0.3312
both,symmetric,1.0,1.0,margin,top50,8,40,46,3.650413,81.74,1.985229,22.353666,0.422291,42.906417,0.3281
both,symmetric,1.0,1.0,margin,top50,8,40,47,3.720399,81.74,1.995336,22.511282,0.422190,42.924194,0.3234
both,symmetric,1.0,1.0,margin,top50,8,40,48,3.747325,81.63,2.002607,22.647035,0.422190,42.915306,0.3281
both,symmetric,1.0,1.0,margin,top50,8,40,49,3.887088,82.09,2.008309,22.638804,0.422191,42.899717,0.3312
both,symmetric,1.0,1.0,margin,top50,8,40,50,3.843370,82.24,2.015627,22.744902,0.422190,42.927528,0.3250
both,symmetric,1.0,1.0,margin,top50,8,40,51,3.850530,82.09,2.007621,22.780601,0.422190,42.968639,0.3250
both,symmetric,1.0,1.0,margin,top50,8,40,52,3.812138,82.07,2.011075,22.816462,0.422190,42.976417,0.3422
both,symmetric,1.0,1.0,margin,top50,8,40,53,3.931672,81.87,2.006431,22.857160,0.422190,42.923083,0.3328
both,symmetric,1.0,1.0,margin,top50,8,40,54,3.872343,81.75,2.008568,22.797662,0.422190,42.954194,0.3266
both,symmetric,1.0,1.0,margin,top50,8,40,55,3.752557,81.84,2.000182,22.894723,0.422190,42.920861,0.3219
both,symmetric,1.0,1.0,margin,top50,8,40,56,3.687710,81.56,1.987032,22.975942,0.422190,42.951972,0.3234
both,symmetric,1.0,1.0,margin,top50,8,40,57,3.714561,81.23,1.974346,23.218970,0.422190,42.988639,0.3250
both,symmetric,1.0,1.0,margin,top50,8,40,58,3.699193,80.98,1.949172,23.272537,0.422190,42.986417,0.3266
both,symmetric,1.0,1.0,margin,top50,8,40,59,3.500056,81.08,1.940483,23.365010,0.422193,43.034194,0.3266
both,symmetric,1.0,1.0,margin,top50,8,40,60,3.619778,81.08,1.944936,23.410333,0.422190,42.989750,0.3312
both,symmetric,1.0,1.0,softmax,top50,1,5,1,1.449741,49.78,1.451793,18.875647,12.940794,36.980065,0.3563
