mode,sampling_mode,chance_temperature,utility_temperature,fitness_type,stop_mode,n_decision_rules,n_decision_rules_pct,generation,mean_fitness,mean_accuracy,mean_error_chance,mean_error_utility,mean_entropy_norm,mean_util_dev,mean_gen_cpu
both,non_symmetric,1.0,1.0,margin,top50,4,20,21,0.815055,65.72,1.591687,18.003761,6.994355,39.240824,0.4250
both,non_symmetric,1.0,1.0,margin,top50,4,20,22,0.807298,65.72,1.590155,18.138220,6.999663,39.381200,0.4437
both,non_symmetric,1.0,1.0,margin,top50,4,20,23,0.779474,66.18,1.582851,18.259261,6.924305,39.432614,0.4328
both,non_symmetric,1.0,1.0,margin,top50,4,20,24,0.761446,67.36,1.563280,18.201420,6.955891,39.389460,0.4219
both,non_symmetric,1.0,1.0,margin,top50,4,20,25,0.814457,67.48,1.562487,18.250810,6.968024,39.430775,0.4469
both,non_symmetric,1.0,1.0,margin,top50,4,20,26,0.771286,67.52,1.557760,18.367960,6.930635,39.497956,0.4328
both,non_symmetric,1.0,1.0,margin,top50,4,20,27,0.773010,67.24,1.558876,18.239797,6.949097,39.406247,0.4375
both,non_symmetric,1.0,1.0,margin,top50,4,20,28,0.760104,67.83,1.562780,18.391633,6.875015,39.487152,0.4359
both,non_symmetric,1.0,1.0,margin,top50,4,20,29,0.757263,67.81,1.568032,18.426670,6.871948,39.507250,0.4219
both,non_symmetric,1.0,1.0,margin,top50,4,20,30,0.768751,67.96,1.570341,18.438779,6.895489,39.493828,0.4219
both,non_symmetric,1.0,1.0,margin,top50,4,20,31,0.758443,67.84,1.575911,18.577987,6.837256,39.528445,0.4391
both,non_symmetric,1.0,1.0,margin,top50,4,20,32,0.734093,68.00,1.566367,18.647818,6.814440,39.458120,0.4375
both,non_symmetric,1.0,1.0,margin,top50,4,20,33,0.745611,68.31,1.579920,18.531928,6.840068,39.490698,0.4281
both,non_symmetric,1.0,1.0,margin,top50,4,20,34,0.820424,68.06,1.584590,18.680654,6.832388,39.476754,0.4281
both,non_symmetric,1.0,1.0,margin,top50,4,20,35,0.751049,68.14,1.585886,18.534825,6.877639,39.501132,0.4422
both,non_symmetric,1.0,1.0,margin,top50,4,20,36,0.742465,68.22,1.589312,18.599334,6.851264,39.625939,0.4281
both,non_symmetric,1.0,1.0,margin,top50,4,20,37,0.786534,68.40,1.592728,18.601852,6.852279,39.670723,0.4453
both,non_symmetric,1.0,1.0,margin,top50,4,20,38,0.715208,68.69,1.596567,18.582515,6.869677,39.612527,0.4219
both,non_symmetric,1.0,1.0,margin,top50,4,20,39,0.740955,68.96,1.597851,18.571155,6.868478,39.733862,0.4391
both,non_symmetric,1.0,1.0,margin,top50,4,20,40,0.743090,68.98,1.603117,18.583389,6.847402,39.735059,0.4422
both,non_symmetric,1.0,1.0,margin,top50,4,20,41,0.720354,69.07,1.595938,18.618628,6.804065,39.649015,0.4313
both,non_symmetric,1.0,1.0,margin,top50,4,20,42,0.715251,69.08,1.594201,18.638231,6.796255,39.598141,0.4359
both,non_symmetric,1.0,1.0,margin,top50,8,40,1,13.849359,50.54,1.435367,18.660208,12.885247,37.269272,0.0469
both,non_symmetric,1.0,1.0,margin,top50,8,40,2,12.931101,51.82,1.485952,18.130338,12.460804,36.989906,0.7297
both,non_symmetric,1.0,1.0,margin,top50,8,40,3,11.673154,53.69,1.570651,18.024313,11.348357,36.344440,0.4906
both,non_symmetric,1.0,1.0,margin,top50,8,40,4,10.593366,55.61,1.619509,17.933789,10.619826,36.787156,0.5172
both,non_symmetric,1.0,1.0,margin,top50,8,40,5,9.953872,56.68,1.664044,17.612504,9.825310,36.772882,0.4547
both,non_symmetric,1.0,1.0,margin,top50,8,40,6,9.709473,58.95,1.706538,17.816711,9.058993,37.639337,0.4875
both,non_symmetric,1.0,1.0,margin,top50,8,40,7,8.724865,60.55,1.698769,17.460144,8.540358,37.924775,0.4719
both,non_symmetric,1.0,1.0,margin,top50,8,40,8,7.946523,62.38,1.731328,17.063046,8.228609,38.008242,0.4375
both,non_symmetric,1.0,1.0,margin,top50,8,40,9,7.410308,64.13,1.735140,17.106702,7.895690,37.973676,0.4703
both,non_symmetric,1.0,1.0,margin,top50,8,40,10,6.874373,66.52,1.726496,17.681460,7.320275,38.651302,0.4469
both,non_symmetric,1.0,1.0,margin,top50,8,40,11,6.244569,67.45,1.739636,17.475147,7.004960,39.198378,0.4359
both,non_symmetric,1.0,1.0,margin,top50,8,40,12,5.582148,69.72,1.726011,17.653018,6.713240,38.861298,0.4250
both,non_symmetric,1.0,1.0,margin,top50,8,40,13,5.050404,70.48,1.754897,18.172381,6.357230,39.576913,0.4172
both,non_symmetric,1.0,1.0,margin,top50,8,40,14,4.362932,72.30,1.754997,18.400446,6.321753,39.464784,0.4375
both,non_symmetric,1.0,1.0,margin,top50,8,40,15,3.832004,72.56,1.810571,18.790494,5.951418,40.214517,0.4031
both,non_symmetric,1.0,1.0,margin,top50,8,40,16,3.417724,73.57,1.791679,18.807408,5.638104,40.146800,0.3828
both,non_symmetric,1.0,1.0,margin,top50,8,40,17,3.033427,74.60,1.763101,18.843946,5.390909,40.396360,0.3875
both,non_symmetric,1.0,1.0,margin,top50,8,40,18,2.804530,75.25,1.805238,19.097258,5.309370,40.675006,0.4062
both,non_symmetric,1.0,1.0,margin,top50,8,40,19,2.585048,75.13,1.804251,19.068569,5.177402,40.390240,0.4328
both,non_symmetric,1.0,1.0,margin,top50,8,40,20,2.632078,74.96,1.822329,19.314059,5.157381,40.559548,0.3828
both,non_symmetric,1.0,1.0,margin,top50,8,40,21,2.100142,76.63,1.834717,19.787254,5.182850,40.337344,0.4109
both,non_symmetric,1.0,1.0,margin,top50,8,40,22,2.119884,75.87,1.794913,20.013500,5.271879,40.514385,0.4016
both,non_symmetric,1.0,1.0,margin,top50,8,40,23,1.851084,76.74,1.829080,19.890382,5.117660,40.681309,0.4250
both,non_symmetric,1.0,1.0,margin,top50,8,40,24,1.763483,76.75,1.830697,20.205627,5.204415,40.652702,0.3844
both,non_symmetric,1.0,1.0,margin,top50,8,40,25,1.662370,76.93,1.824426,19.941270,5.146477,40.505905,0.3953
both,non_symmetric,1.0,1.0,margin,top50,8,40,26,1.559460,77.78,1.807072,20.030647,5.123630,40.871805,0.4078
both,non_symmetric,1.0,1.0,margin,top50,8,40,27,1.136105,77.84,1.790153,20.135104,5.004299,40.917357,0.3969
both,non_symmetric,1.0,1.0,margin,top50,8,40,28,1.033239,78.31,1.733613,20.389294,5.001724,41.187580,0.4016
both,non_symmetric,1.0,1.0,margin,top50,8,40,29,1.041388,78.40,1.728910,20.027732,4.953939,40.953307,0.3594
both,non_symmetric,1.0,1.0,margin,top50,8,40,30,1.022199,78.21,1.743800,20.096764,5.008203,40.886989,0.3469
both,non_symmetric,1.0,1.0,margin,top50,8,40,31,0.912354,78.11,1.720695,20.217804,4.925667,41.200459,0.3859
both,non_symmetric,1.0,1.0,margin,top50,8,40,32,0.919711,78.67,1.722707,20.415641,4.868441,41.357426,0.3766
both,non_symmetric,1.0,1.0,margin,top50,8,40,33,0.944896,78.63,1.734312,20.594274,4.862565,41.366701,0.3891
both,non_symmetric,1.0,1.0,margin,top50,8,40,34,0.875203,78.78,1.753634,20.499742,4.878811,41.241132,0.3594
both,non_symmetric,1.0,1.0,margin,top50,8,40,35,0.776203,78.92,1.771215,20.183618,4.834160,41.023268,0.3719
both,non_symmetric,1.0,1.0,margin,top50,8,40,36,0.836123,78.84,1.794702,20.257610,4.852785,41.072017,0.3828
both,non_symmetric,1.0,1.0,margin,top50,8,40,37,0.728398,79.19,1.791434,20.250021,4.837210,41.119271,0.3719
both,non_symmetric,1.0,1.0,margin,top50,8,40,38,0.789019,79.01,1.795093,20.358328,4.780205,41.119407,0.3859
both,non_symmetric,1.0,1.0,margin,top50,8,40,39,0.764997,79.00,1.816929,20.364728,4.779136,41.135517,0.3750
both,non_symmetric,1.0,1.0,margin,top50,8,40,40,0.787886,79.16,1.829844,20.414935,4.730461,41.242539,0.3625
both,non_symmetric,1.0,1.0,margin,top50,8,40,41,0.762928,79.31,1.814879,20.387999,4.796535,41.099782,0.3812
both,non_symmetric,1.0,1.0,margin,top50,8,40,42,0.725013,79.37,1.813537,20.368276,4.810183,41.165903,0.3906
both,non_symmetric,1.0,1.0,margin,top50,8,40,43,0.679153,79.33,1.809297,20.453652,4.786983,41.150769,0.3844
both,non_symmetric,1.0,1.0,margin,top50,8,40,44,0.649313,79.36,1.807228,20.470103,4.758048,41.133431,0.3859
both,non_symmetric,1.0,1.0,margin,top50,8,40,45,0.628572,79.08,1.801420,20.483964,4.767775,41.157470,0.3828
both,non_symmetric,1.0,1.0,margin,top50,8,40,46,0.627624,79.10,1.800751,20.547792,4.769294,41.161839,0.3922
both,non_symmetric,1.0,1.0,margin,top50,8,40,47,0.631941,79.13,1.800843,20.549657,4.782612,41.154642,0.3875
both,non_symmetric,1.0,1.0,margin,top50,8,40,48,0.671312,79.12,1.798856,20.557712,4.780513,41.149854,0.3891
both,non_symmetric,1.0,1.0,margin,top50,8,40,49,0.650310,79.09,1.798092,20.541166,4.777421,41.148185,0.3844
both,non_symmetric,1.0,1.0,margin,top50,8,40,50,0.647768,79.12,1.798701,20.577511,4.756107,41.183213,0.3875
both,non_symmetric,1.0,1.0,margin,top50,8,40,51,0.656839,79.10,1.800698,20.539771,4.763369,41.167381,0.3859
both,non_symmetric,1.0,1.0,margin,top50,8,40,52,0.652771,79.08,1.798376,20.524561,4.751871,41.140242,0.3844
both,non_symmetric,1.0,1.0,margin,top50,8,40,53,0.656654,79.09,1.800148,20.567913,4.753940,41.131857,0.3812
both,non_symmetric,1.0,1.0,margin,top50,8,40,54,0.631020,79.09,1.798244,20.548293,4.747328,41.150480,0.3891
