mode,sampling_mode,chance_temperature,utility_temperature,fitness_type,stop_mode,n_decision_rules,n_decision_rules_pct,generation,mean_fitness,mean_accuracy,mean_error_chance,mean_error_utility,mean_entropy_norm,mean_util_dev,mean_gen_cpu
both,non_symmetric,1.0,1.0,margin,top50,8,40,9,4.599994,66.88,1.323511,12.587917,14.728035,29.795446,0.0453
both,non_symmetric,1.0,1.0,margin,top50,8,40,10,3.902847,68.69,1.315137,12.709062,14.660328,29.887939,0.0406
both,non_symmetric,1.0,1.0,margin,top50,8,40,11,2.718914,71.43,1.329238,12.515362,14.512165,29.138902,0.0437
both,non_symmetric,1.0,1.0,margin,top50,8,40,12,2.514088,73.41,1.377355,12.668037,14.308027,29.033494,0.0359
both,non_symmetric,1.0,1.0,margin,top50,8,40,13,2.098805,73.72,1.393904,12.469419,13.772848,28.768465,0.0422
both,non_symmetric,1.0,1.0,margin,top50,8,40,14,1.764011,74.18,1.428345,12.153434,13.467849,28.833684,0.0406
both,non_symmetric,1.0,1.0,margin,top50,8,40,15,1.648063,74.52,1.407394,12.217872,13.460018,29.008954,0.0375
both,non_symmetric,1.0,1.0,margin,top50,8,40,16,1.284507,76.35,1.404279,12.142523,13.405001,29.090436,0.0422
both,non_symmetric,1.0,1.0,margin,top50,8,40,17,1.232012,76.45,1.425007,12.192237,13.296404,28.841652,0.0375
both,non_symmetric,1.0,1.0,margin,top50,8,40,18,1.115027,76.61,1.415157,12.217900,13.285960,29.244773,0.0375
both,non_symmetric,1.0,1.0,margin,top50,8,40,19,1.142503,76.39,1.410614,12.319981,13.225959,29.505556,0.0406
both,non_symmetric,1.0,1.0,margin,top50,8,40,20,0.973092,76.70,1.415569,12.370129,13.144792,29.194803,0.0422
both,non_symmetric,1.0,1.0,margin,top50,8,40,21,0.899161,76.19,1.417432,12.536438,13.093400,29.307365,0.0359
both,non_symmetric,1.0,1.0,margin,top50,8,40,22,0.934544,76.04,1.407082,12.529926,13.102019,29.287174,0.0391
both,non_symmetric,1.0,1.0,margin,top50,8,40,23,0.900763,76.25,1.406824,12.648682,13.107052,29.576577,0.0359
both,non_symmetric,1.0,1.0,margin,top50,8,40,24,0.920416,75.96,1.434306,12.574276,13.041476,29.574419,0.0375
both,non_symmetric,1.0,1.0,margin,top50,8,40,25,0.724140,76.60,1.444827,12.606355,13.083774,29.545106,0.0359
both,non_symmetric,1.0,1.0,margin,top50,8,40,26,0.653964,76.84,1.455860,12.645108,13.100787,29.663354,0.0344
both,non_symmetric,1.0,1.0,margin,top50,8,40,27,0.643930,76.84,1.449618,12.629289,13.139771,29.636298,0.0359
both,non_symmetric,1.0,1.0,margin,top50,8,40,28,0.650539,76.87,1.445682,12.610922,13.088730,29.579004,0.0344
both,non_symmetric,1.0,1.0,margin,top50,8,40,29,0.637373,76.77,1.446369,12.609492,13.085328,29.445632,0.0344
both,non_symmetric,1.0,1.0,margin,top50,8,40,30,0.628830,76.78,1.441024,12.620354,13.127859,29.501153,0.0344
both,non_symmetric,1.0,1.0,margin,top50,8,40,31,0.625778,76.63,1.447113,12.594047,13.117663,29.451984,0.0359
both,non_symmetric,1.0,1.0,margin,top50,8,40,32,0.629510,76.78,1.451797,12.708031,13.147978,29.359122,0.0344
both,non_symmetric,1.0,1.0,margin,top50,8,40,33,0.618458,76.63,1.434673,12.739474,13.156572,29.363201,0.0359
both,non_symmetric,1.0,1.0,margin,top50,8,40,34,0.606274,76.75,1.448440,12.667155,13.177282,29.396409,0.0359
both,non_symmetric,1.0,1.0,margin,top50,8,40,35,0.597606,76.89,1.444695,12.759049,13.129320,29.402376,0.0344
both,non_symmetric,1.0,1.0,margin,top50,8,40,36,0.595244,76.84,1.445466,12.731959,13.097582,29.393298,0.0359
both,non_symmetric,1.0,1.0,margin,top50,8,40,37,0.588872,76.85,1.443121,12.801632,13.038311,29.345359,0.0359
both,non_symmetric,1.0,1.0,margin,top50,8,40,38,0.577847,77.05,1.443899,12.863068,13.101418,29.215704,0.0344
both,non_symmetric,1.0,1.0,margin,top50,8,40,39,0.568786,76.69,1.439199,12.843596,13.156126,29.289050,0.0359
both,non_symmetric,1.0,1.0,margin,top50,8,40,40,0.566646,76.64,1.437001,12.858329,13.129221,29.235961,0.0359
both,non_symmetric,1.0,1.0,margin,top50,8,40,41,0.559112,76.62,1.436874,12.856210,13.173323,29.286540,0.0344
both,non_symmetric,1.0,1.0,margin,top50,8,40,42,0.561934,76.49,1.434310,12.888272,13.118246,29.203080,0.0359
both,non_symmetric,1.0,1.0,margin,top50,8,40,43,0.556539,76.53,1.435546,12.932423,13.097101,29.165216,0.0359
both,non_symmetric,1.0,1.0,margin,top50,8,40,44,0.553845,76.46,1.436424,12.942512,13.093814,29.166203,0.0344
both,non_symmetric,1.0,1.0,margin,top50,8,40,45,0.545287,76.36,1.434496,12.927892,13.060271,29.184542,0.0359
both,non_symmetric,1.0,1.0,margin,top50,8,40,46,0.547346,76.40,1.435724,12.937291,13.028453,29.184830,0.0359
both,non_symmetric,1.0,1.0,margin,top50,8,40,47,0.542477,76.44,1.433702,12.933940,13.058237,29.207403,0.0359
both,non_symmetric,1.0,1.0,margin,top50,8,40,48,0.551396,76.61,1.436610,12.993197,12.997110,29.073656,0.0344
both,non_symmetric,1.0,1.0,margin,top50,8,40,49,0.544950,76.55,1.436118,13.018200,12.986645,29.038092,0.0359
both,non_symmetric,1.0,1.0,margin,top50,8,40,50,0.553907,76.62,1.436764,13.072193,12.943988,28.958223,0.0359
both,non_symmetric,1.0,1.0,margin,top50,8,40,51,0.540831,76.64,1.435922,13.055097,12.955321,28.981474,0.0344
both,non_symmetric,1.0,1.0,margin,top50,8,40,52,0.548044,76.77,1.435972,13.080958,12.938441,28.956820,0.0359
both,non_symmetric,1.0,1.0,margin,top50,8,40,53,0.547744,76.76,1.436159,13.073535,12.933032,28.951873,0.0344
both,non_symmetric,1.0,1.0,margin,top50,8,40,54,0.538767,76.75,1.436510,13.043586,12.953561,29.003426,0.0359
both,non_symmetric,1.0,1.0,margin,top50,8,40,55,0.537939,76.69,1.436723,13.059646,12.940430,28.992809,0.0359
both,non_symmetric,1.0,1.0,margin,top50,8,40,56,0.546238,76.74,1.436932,13.090991,12.930601,28.941287,0.0359
both,non_symmetric,1.0,1.0,margin,top50,8,40,57,0.538293,76.74,1.436817,13.085383,12.933588,28.966505,0.0359
both,non_symmetric,1.0,1.0,margin,top50,8,40,58,0.550960,76.88,1.436859,13.116638,12.919591,28.937535,0.0344
both,non_symmetric,1.0,1.0,margin,top50,8,40,59,0.543418,76.82,1.437066,13.115105,12.917030,28.911905,0.0359
both,non_symmetric,1.0,1.0,margin,top50,8,40,60,0.555122,76.79,1.437242,13.124508,12.915963,28.909651,0.0359
both,non_symmetric,1.0,1.0,softmax,top50,1,5,1,1.413636,50.54,1.435367,18.660208,12.885247,37.269272,0.0437
both,non_symmetric,1.0,1.0,softmax,top50,1,5,2,0.802924,50.89,1.286865,16.578556,15.878742,32.517530,0.0422
both,non_symmetric,1.0,1.0,softmax,top50,1,5,3,0.669402,51.94,1.259285,16.123577,15.952318,30.872753,0.0391
both,non_symmetric,1.0,1.0,softmax,top50,1,5,4,0.386849,54.11,1.297988,15.082655,15.875296,30.366521,0.0437
both,non_symmetric,1.0,1.0,softmax,top50,1,5,5,0.260262,54.59,1.324540,13.427871,15.721847,30.017070,0.0406
both,non_symmetric,1.0,1.0,softmax,top50,1,5,6,0.227293,55.87,1.333777,13.556497,15.377285,30.247707,0.0391
both,non_symmetric,1.0,1.0,softmax,top50,1,5,7,0.162280,54.76,1.358081,13.289581,15.313162,30.269140,0.0406
both,non_symmetric,1.0,1.0,softmax,top50,1,5,8,0.191331,54.77,1.351270,13.690431,15.252569,30.256609,0.0391
both,non_symmetric,1.0,1.0,softmax,top50,1,5,9,0.145669,54.73,1.341739,13.890907,15.217473,30.314412,0.0406
both,non_symmetric,1.0,1.0,softmax,top50,1,5,10,0.121947,54.73,1.341791,13.760101,15.165986,30.326614,0.0406
both,non_symmetric,1.0,1.0,softmax,top50,1,5,11,0.119874,54.85,1.354697,13.756906,15.001685,30.326141,0.0391
both,non_symmetric,1.0,1.0,softmax,top50,2,10,1,2.715084,50.54,1.435367,18.660208,12.885247,37.269272,0.0406
both,non_symmetric,1.0,1.0,softmax,top50,2,10,2,1.817446,51.83,1.250048,16.011861,15.868393,32.264237,0.0391
both,non_symmetric,1.0,1.0,softmax,top50,2,10,3,1.347353,53.02,1.232647,14.946624,16.056392,30.749090,0.0437
both,non_symmetric,1.0,1.0,softmax,top50,2,10,4,0.999986,55.94,1.239108,14.590844,16.167651,30.755409,0.0422
both,non_symmetric,1.0,1.0,softmax,top50,2,10,5,0.842685,57.68,1.279179,13.547110,16.011082,30.440498,0.0422
both,non_symmetric,1.0,1.0,softmax,top50,2,10,6,0.578964,58.23,1.289194,13.457166,15.760260,31.156753,0.0406
both,non_symmetric,1.0,1.0,softmax,top50,2,10,7,0.465496,59.53,1.275187,12.806917,15.756593,31.117479,0.0453
both,non_symmetric,1.0,1.0,softmax,top50,2,10,8,0.372851,59.48,1.307101,13.062685,15.378713,31.200003,0.0422
both,non_symmetric,1.0,1.0,softmax,top50,2,10,9,0.326763,60.76,1.340013,13.225199,15.243685,31.453458,0.0391
both,non_symmetric,1.0,1.0,softmax,top50,2,10,10,0.308155,59.86,1.342574,13.482476,15.213343,31.685699,0.0437
both,non_symmetric,1.0,1.0,softmax,top50,2,10,11,0.268363,61.19,1.366554,13.339955,15.094767,31.901446,0.0406
both,non_symmetric,1.0,1.0,softmax,top50,2,10,12,0.239967,60.97,1.374913,13.398494,14.990163,32.029991,0.0406
both,non_symmetric,1.0,1.0,softmax,top50,2,10,13,0.242572,61.62,1.381936,13.475895,14.870697,31.941344,0.0406
both,non_symmetric,1.0,1.0,softmax,top50,2,10,14,0.229923,61.27,1.377953,13.590451,14.915994,32.072731,0.0422
both,non_symmetric,1.0,1.0,softmax,top50,2,10,15,0.226895,61.28,1.385626,13.471722,14.839243,31.977014,0.0406
both,non_symmetric,1.0,1.0,softmax,top50,2,10,16,0.222854,61.03,1.385474,13.464151,14.882362,32.013953,0.0422
both,non_symmetric,1.0,1.0,softmax,top50,4,20,1,5.584907,50.54,1.435367,18.660208,12.885247,37.269272,0.0422
both,non_symmetric,1.0,1.0,softmax,top50,4,20,2,3.881382,52.35,1.247958,15.508869,15.890597,32.296887,0.0437
both,non_symmetric,1.0,1.0,softmax,top50,4,20,3,3.329567,54.12,1.207061,14.789691,15.874921,31.147861,0.0391
both,non_symmetric,1.0,1.0,softmax,top50,4,20,4,2.985740,54.96,1.211673,14.499677,15.460047,30.666835,0.0484
both,non_symmetric,1.0,1.0,softmax,top50,4,20,5,2.681145,57.00,1.256776,14.326103,14.985453,30.182108,0.0391
both,non_symmetric,1.0,1.0,softmax,top50,4,20,6,2.396309,57.59,1.275750,13.669821,14.825447,30.078822,0.0391
both,non_symmetric,1.0,1.0,softmax,top50,4,20,7,2.076797,59.27,1.300108,14.011924,14.499135,30.457771,0.0453
both,non_symmetric,1.0,1.0,softmax,top50,4,20,8,1.665832,60.03,1.288113,13.782092,14.434686,30.742415,0.0422
both,non_symmetric,1.0,1.0,softmax,top50,4,20,9,1.336256,60.98,1.311025,13.385518,14.445230,30.378313,0.0437
both,non_symmetric,1.0,1.0,softmax,top50,4,20,10,1.168115,60.83,1.329918,12.975660,14.284349,31.223509,0.0422
both,non_symmetric,1.0,1.0,softmax,top50,4,20,11,0.934411,61.80,1.340486,13.467388,13.935798,31.674065,0.0375
both,non_symmetric,1.0,1.0,softmax,top50,4,20,12,0.768888,62.64,1.350306,13.617863,13.683317,31.751196,0.0422
both,non_symmetric,1.0,1.0,softmax,top50,4,20,13,0.776658,62.92,1.352577,13.770607,13.522936,31.914511,0.0406
both,non_symmetric,1.0,1.0,softmax,top50,4,20,14,0.665754,63.13,1.368425,13.778629,13.369161,32.146800,0.0406
