mode,sampling_mode,chance_temperature,utility_temperature,fitness_type,stop_mode,n_decision_rules,n_decision_rules_pct,total_rules,rep,seed,stop_generation,best_fitness,best_accuracy,best_mse_chance,best_mse_utility,best_entropy_norm,best_util_dev,cpu_per_gen,cpu_total
both,symmetric,1.0,1.0,binary,top50,8,40,20,9,51,60,1.060000,100.00,1.092467,8.468031,0.412628,44.444444,0.3159,18.9531
both,symmetric,1.0,1.0,margin,top50,1,5,20,0,42,4,0.737113,90.00,0.681253,5.135365,2.881332,44.444377,0.3281,1.3125
both,symmetric,1.0,1.0,margin,top50,1,5,20,1,43,3,0.924603,90.00,0.563830,5.413143,4.413595,44.417066,0.3281,0.9844
both,symmetric,1.0,1.0,margin,top50,1,5,20,2,44,4,0.921098,95.00,0.564880,5.222108,2.269013,44.444444,0.3164,1.2656
both,symmetric,1.0,1.0,margin,top50,1,5,20,3,45,3,0.905676,85.00,0.495183,6.591004,3.868164,44.442827,0.3229,0.9688
both,symmetric,1.0,1.0,margin,top50,1,5,20,4,46,4,0.868149,95.00,0.637946,5.669427,2.811193,44.444417,0.3281,1.3125
both,symmetric,1.0,1.0,margin,top50,1,5,20,5,47,6,1.009747,100.00,0.634946,7.029182,0.903768,44.444444,0.3229,1.9375
both,symmetric,1.0,1.0,margin,top50,1,5,20,6,48,3,1.239729,90.00,0.391167,2.599915,4.136125,44.403327,0.3177,0.9531
both,symmetric,1.0,1.0,margin,top50,1,5,20,7,49,3,0.959960,95.00,0.586098,4.991699,4.535593,44.407776,0.3177,0.9531
both,symmetric,1.0,1.0,margin,top50,1,5,20,8,50,4,0.875263,95.00,0.612351,6.230834,3.035140,44.444022,0.3086,1.2344
both,symmetric,1.0,1.0,margin,top50,1,5,20,9,51,3,0.829992,95.00,0.436710,6.904286,4.235290,44.438787,0.3021,0.9062
both,symmetric,1.0,1.0,margin,top50,2,10,20,0,42,8,1.180250,95.00,0.766799,7.404715,0.412641,44.444444,0.3281,2.6250
both,symmetric,1.0,1.0,margin,top50,2,10,20,1,43,4,2.082298,95.00,0.574139,7.345928,3.162616,44.444414,0.3477,1.3906
both,symmetric,1.0,1.0,margin,top50,2,10,20,2,44,14,0.872682,100.00,0.850152,11.693837,0.412628,44.444444,0.3069,4.2969
both,symmetric,1.0,1.0,margin,top50,2,10,20,3,45,9,1.248311,100.00,0.773669,8.430672,0.412637,44.444444,0.3090,2.7812
both,symmetric,1.0,1.0,margin,top50,2,10,20,4,46,9,1.107675,95.00,0.647292,8.467068,0.412629,44.444444,0.3264,2.9375
both,symmetric,1.0,1.0,margin,top50,2,10,20,5,47,9,1.064292,95.00,0.628921,10.203156,0.412647,44.444444,0.3073,2.7656
both,symmetric,1.0,1.0,margin,top50,2,10,20,6,48,15,0.939053,100.00,0.810073,7.102941,0.412628,44.444444,0.3125,4.6875
both,symmetric,1.0,1.0,margin,top50,2,10,20,7,49,8,1.012906,100.00,0.721662,9.315914,0.441460,44.444444,0.3125,2.5000
both,symmetric,1.0,1.0,margin,top50,2,10,20,8,50,11,1.233692,100.00,0.523477,10.462150,0.412628,44.444444,0.3125,3.4375
both,symmetric,1.0,1.0,margin,top50,2,10,20,9,51,13,1.166415,100.00,0.801265,8.468031,0.412628,44.444444,0.3041,3.9531
both,symmetric,1.0,1.0,margin,top50,4,20,20,0,42,14,1.483773,100.00,0.825592,11.407024,0.412628,44.444444,0.3315,4.6406
both,symmetric,1.0,1.0,margin,top50,4,20,20,1,43,11,1.629408,100.00,0.719767,8.468024,0.412628,44.444444,0.3580,3.9375
both,symmetric,1.0,1.0,margin,top50,4,20,20,2,44,60,1.409323,100.00,0.777929,8.468031,0.412628,44.444444,0.4115,24.6875
both,symmetric,1.0,1.0,margin,top50,4,20,20,3,45,60,3.582478,100.00,0.651406,8.468031,0.412628,44.444444,0.3664,21.9844
both,symmetric,1.0,1.0,margin,top50,4,20,20,4,46,14,1.320933,100.00,0.767225,8.468031,0.412628,44.444444,0.4051,5.6719
both,symmetric,1.0,1.0,margin,top50,4,20,20,5,47,15,1.161961,100.00,0.916740,11.693837,0.412628,44.444444,0.3365,5.0469
both,symmetric,1.0,1.0,margin,top50,4,20,20,6,48,20,0.980100,100.00,0.617076,13.772690,0.412628,44.444444,0.3148,6.2969
both,symmetric,1.0,1.0,margin,top50,4,20,20,7,49,12,1.185308,100.00,0.895535,8.467257,0.412628,44.444444,0.3151,3.7812
both,symmetric,1.0,1.0,margin,top50,4,20,20,8,50,11,1.637978,100.00,0.719860,8.468022,0.412628,44.444444,0.4290,4.7188
both,symmetric,1.0,1.0,margin,top50,4,20,20,9,51,60,2.254606,95.00,0.689775,14.202798,0.412628,44.444444,0.4310,25.8594
both,symmetric,1.0,1.0,margin,top50,8,40,20,0,42,26,1.128442,100.00,1.088553,14.632906,0.412628,44.444444,0.3323,8.6406
both,symmetric,1.0,1.0,margin,top50,8,40,20,1,43,19,1.464647,100.00,1.178638,10.976933,0.412628,44.444444,0.3191,6.0625
both,symmetric,1.0,1.0,margin,top50,8,40,20,2,44,60,3.344791,95.00,0.837935,16.496705,0.412628,44.444444,0.3161,18.9688
both,symmetric,1.0,1.0,margin,top50,8,40,20,3,45,60,3.721545,100.00,0.973295,11.693837,0.412628,44.444444,0.3128,18.7656
both,symmetric,1.0,1.0,margin,top50,8,40,20,4,46,32,0.732953,95.00,1.140404,18.862296,0.412628,44.444444,0.3130,10.0156
both,symmetric,1.0,1.0,margin,top50,8,40,20,5,47,19,1.352427,100.00,1.009935,10.833622,0.412628,44.444444,0.3207,6.0938
both,symmetric,1.0,1.0,margin,top50,8,40,20,6,48,60,7.077244,100.00,0.875649,8.468031,0.412628,44.444444,0.3180,19.0781
both,symmetric,1.0,1.0,margin,top50,8,40,20,7,49,22,1.944517,100.00,0.617033,8.467981,0.412628,44.444444,0.3189,7.0156
both,symmetric,1.0,1.0,margin,top50,8,40,20,8,50,60,6.144046,100.00,1.103869,8.468031,0.412628,44.444444,0.3883,23.2969
both,symmetric,1.0,1.0,margin,top50,8,40,20,9,51,60,9.287173,100.00,0.754482,10.833622,0.412628,44.444444,0.3148,18.8906
both,symmetric,1.0,1.0,softmax,top50,1,5,20,0,42,6,0.693214,100.00,0.601197,8.683291,1.370581,44.444444,0.3411,2.0469
both,symmetric,1.0,1.0,softmax,top50,1,5,20,1,43,5,0.760830,95.00,0.527399,8.973944,1.563913,44.444444,0.3281,1.6406
both,symmetric,1.0,1.0,softmax,top50,1,5,20,2,44,6,0.684835,95.00,0.558001,4.986303,0.778765,44.444444,0.3047,1.8281
both,symmetric,1.0,1.0,softmax,top50,1,5,20,3,45,5,0.467825,95.00,0.451119,9.100675,1.628557,44.444433,0.3031,1.5156
both,symmetric,1.0,1.0,softmax,top50,1,5,20,4,46,5,0.672763,95.00,0.624448,9.223328,2.155173,44.444444,0.3250,1.6250
both,symmetric,1.0,1.0,softmax,top50,1,5,20,5,47,6,0.657370,95.00,0.750827,7.196980,0.926342,44.444444,0.3281,1.9688
both,symmetric,1.0,1.0,softmax,top50,1,5,20,6,48,7,0.688343,95.00,0.687501,7.037978,0.752948,44.444444,0.3304,2.3125
both,symmetric,1.0,1.0,softmax,top50,1,5,20,7,49,5,0.649706,95.00,0.687129,8.511305,1.629843,44.444444,0.4156,2.0781
both,symmetric,1.0,1.0,softmax,top50,1,5,20,8,50,6,0.727334,100.00,0.648024,8.705236,0.870286,44.444444,0.4427,2.6562
both,symmetric,1.0,1.0,softmax,top50,1,5,20,9,51,6,0.718869,95.00,0.526993,10.104293,0.844593,44.444444,0.4948,2.9688
both,symmetric,1.0,1.0,softmax,top50,2,10,20,0,42,8,0.807792,95.00,0.692888,8.139833,0.412642,44.444444,0.4629,3.7031
both,symmetric,1.0,1.0,softmax,top50,2,10,20,1,43,6,0.975790,95.00,0.706815,6.511772,1.099554,44.444444,0.3802,2.2812
both,symmetric,1.0,1.0,softmax,top50,2,10,20,2,44,14,0.678979,100.00,0.899973,10.833622,0.412628,44.444444,0.4241,5.9375
both,symmetric,1.0,1.0,softmax,top50,2,10,20,3,45,10,0.936455,100.00,0.744457,10.261223,0.412628,44.444444,0.5031,5.0312
both,symmetric,1.0,1.0,softmax,top50,2,10,20,4,46,12,0.620069,100.00,0.852391,10.976854,0.412628,44.444444,0.4479,5.3750
both,symmetric,1.0,1.0,softmax,top50,2,10,20,5,47,9,0.911764,100.00,0.524606,9.433670,0.412638,44.444444,0.4184,3.7656
both,symmetric,1.0,1.0,softmax,top50,2,10,20,6,48,13,0.943564,100.00,0.628856,12.667751,0.412628,44.444444,0.5072,6.5938
both,symmetric,1.0,1.0,softmax,top50,2,10,20,7,49,8,0.820356,100.00,0.835011,8.468031,0.412638,44.444444,0.4062,3.2500
both,symmetric,1.0,1.0,softmax,top50,2,10,20,8,50,9,0.770908,95.00,0.738922,11.400676,0.412633,44.444444,0.3281,2.9531
both,symmetric,1.0,1.0,softmax,top50,2,10,20,9,51,14,1.116932,100.00,0.677701,10.833622,0.412628,44.444444,0.3181,4.4531
both,symmetric,1.0,1.0,softmax,top50,4,20,20,0,42,13,1.032073,100.00,0.694655,8.467955,0.412628,44.444444,0.3173,4.1250
both,symmetric,1.0,1.0,softmax,top50,4,20,20,1,43,13,1.173993,100.00,0.881734,10.759667,0.412628,44.444444,0.3341,4.3438
both,symmetric,1.0,1.0,softmax,top50,4,20,20,2,44,18,1.576058,95.00,0.572507,8.468031,0.412628,44.444444,0.3194,5.7500
both,symmetric,1.0,1.0,softmax,top50,4,20,20,3,45,16,1.262091,100.00,0.948739,8.468027,0.412628,44.444444,0.3223,5.1562
both,symmetric,1.0,1.0,softmax,top50,4,20,20,4,46,13,1.373638,100.00,0.541180,8.197625,0.412628,44.444444,0.3125,4.0625
both,symmetric,1.0,1.0,softmax,top50,4,20,20,5,47,16,0.940896,100.00,1.038534,7.249660,0.412628,44.444444,0.3291,5.2656
both,symmetric,1.0,1.0,softmax,top50,4,20,20,6,48,18,1.339408,100.00,0.927521,13.331936,0.412628,44.444444,0.3255,5.8594
both,symmetric,1.0,1.0,softmax,top50,4,20,20,7,49,13,1.029310,100.00,0.936906,8.468031,0.412628,44.444444,0.3281,4.2656
both,symmetric,1.0,1.0,softmax,top50,4,20,20,8,50,13,1.441865,100.00,0.614750,10.833576,0.412628,44.444444,0.3245,4.2188
both,symmetric,1.0,1.0,softmax,top50,4,20,20,9,51,17,2.292165,100.00,0.647190,8.468031,0.412628,44.444444,0.3189,5.4219
both,symmetric,1.0,1.0,softmax,top50,8,40,20,0,42,20,2.795675,100.00,0.907669,10.833622,0.412628,44.444444,0.3469,6.9375
both,symmetric,1.0,1.0,softmax,top50,8,40,20,1,43,21,2.190875,95.00,0.963704,10.976992,0.412628,44.444444,0.3400,7.1406
both,symmetric,1.0,1.0,softmax,top50,8,40,20,2,44,15,4.782549,100.00,0.611377,10.145893,0.412628,44.444444,0.3260,4.8906
both,symmetric,1.0,1.0,softmax,top50,8,40,20,3,45,24,1.836917,100.00,1.031705,13.342583,0.412628,44.444444,0.3385,8.1250
both,symmetric,1.0,1.0,softmax,top50,8,40,20,4,46,21,1.655793,100.00,1.256897,14.059429,0.412628,44.444444,0.3423,7.1875
both,symmetric,1.0,1.0,softmax,top50,8,40,20,5,47,20,1.546691,100.00,0.856654,10.976992,0.412628,44.444444,0.3469,6.9375
both,symmetric,1.0,1.0,softmax,top50,8,40,20,6,48,26,1.921494,100.00,0.787972,14.059429,0.412628,44.444444,0.4387,11.4062
both,symmetric,1.0,1.0,softmax,top50,8,40,20,7,49,25,1.761360,100.00,0.974796,13.987744,0.412628,44.444444,0.4125,10.3125
both,symmetric,1.0,1.0,softmax,top50,8,40,20,8,50,24,3.789654,100.00,0.850379,10.833622,0.412628,44.444444,0.4310,10.3438
both,symmetric,1.0,1.0,softmax,top50,8,40,20,9,51,12,6.902475,100.00,0.592668,9.581470,0.412628,44.444444,0.3620,4.3438
both,symmetric,1.0,1.0,regret,top50,1,5,20,0,42,2,0.569346,95.00,0.576057,5.320812,6.927747,44.426704,0.3281,0.6562
both,symmetric,1.0,1.0,regret,top50,1,5,20,1,43,2,0.789539,85.00,0.517713,4.218824,6.331889,44.394988,0.3281,0.6562
both,symmetric,1.0,1.0,regret,top50,1,5,20,2,44,2,0.567409,95.00,0.535249,5.637861,5.717742,44.302514,0.3125,0.6250
both,symmetric,1.0,1.0,regret,top50,1,5,20,3,45,2,0.766048,85.00,0.472380,5.624825,6.915825,44.420658,0.3047,0.6094
both,symmetric,1.0,1.0,regret,top50,1,5,20,4,46,2,0.654610,100.00,0.584791,4.666953,6.857916,44.405294,0.3047,0.6094
both,symmetric,1.0,1.0,regret,top50,1,5,20,5,47,2,0.725133,85.00,0.639942,4.257904,6.578862,44.330790,0.3203,0.6406
both,symmetric,1.0,1.0,regret,top50,1,5,20,6,48,1,1.385019,85.00,0.416073,5.019251,8.884379,44.407062,0.3125,0.3125
both,symmetric,1.0,1.0,regret,top50,1,5,20,7,49,2,0.603365,95.00,0.472827,6.646599,6.418659,44.417111,0.3125,0.6250
both,symmetric,1.0,1.0,regret,top50,1,5,20,8,50,2,0.635245,95.00,0.430381,4.038154,6.903987,44.414567,0.3125,0.6250
both,symmetric,1.0,1.0,regret,top50,1,5,20,9,51,1,1.065645,90.00,0.546935,6.067942,8.622777,44.350910,0.3281,0.3281
both,symmetric,1.0,1.0,regret,top50,2,10,20,0,42,4,1.262273,95.00,0.620762,5.858307,3.195290,44.443637,0.3477,1.3906
both,symmetric,1.0,1.0,regret,top50,2,10,20,1,43,2,1.387886,90.00,0.542598,6.542908,5.732898,44.324118,0.3281,0.6562
both,symmetric,1.0,1.0,regret,top50,2,10,20,2,44,4,1.323248,95.00,0.604842,7.203069,2.465784,44.444058,0.3086,1.2344
both,symmetric,1.0,1.0,regret,top50,2,10,20,3,45,4,0.889511,95.00,0.583483,5.480619,2.336371,44.444169,0.3164,1.2656
both,symmetric,1.0,1.0,regret,top50,2,10,20,4,46,4,1.069833,95.00,0.632997,5.475594,2.712107,44.444411,0.3086,1.2344
both,symmetric,1.0,1.0,regret,top50,2,10,20,5,47,4,0.951434,95.00,0.745846,6.969602,2.855235,44.440382,0.3008,1.2031
both,symmetric,1.0,1.0,regret,top50,2,10,20,6,48,6,1.422293,95.00,0.531044,6.252197,0.618646,44.444444,0.3099,1.8594
both,symmetric,1.0,1.0,regret,top50,2,10,20,7,49,3,0.841671,85.00,0.616321,4.777155,4.305661,44.436771,0.3229,0.9688
both,symmetric,1.0,1.0,regret,top50,2,10,20,8,50,4,0.911993,95.00,0.595632,5.727061,2.645025,44.443617,0.3203,1.2812
both,symmetric,1.0,1.0,regret,top50,2,10,20,9,51,5,1.347834,90.00,0.430053,5.580999,0.950386,44.444426,0.3187,1.5938
both,symmetric,1.0,1.0,regret,top50,4,20,20,0,42,6,1.304788,100.00,0.716694,7.348549,0.894454,44.444444,0.3151,1.8906
both,symmetric,1.0,1.0,regret,top50,4,20,20,1,43,6,1.274737,100.00,0.660272,5.349229,0.965504,44.444444,0.3177,1.9062
both,symmetric,1.0,1.0,regret,top50,4,20,20,2,44,9,1.307361,100.00,0.560573,7.068823,0.412628,44.444444,0.3194,2.8750
both,symmetric,1.0,1.0,regret,top50,4,20,20,3,45,8,1.697959,100.00,0.708678,6.557284,0.423962,44.444444,0.3262,2.6094
both,symmetric,1.0,1.0,regret,top50,4,20,20,4,46,8,1.591791,100.00,0.810464,7.114477,0.436697,44.444444,0.3184,2.5469
both,symmetric,1.0,1.0,regret,top50,4,20,20,5,47,7,1.403720,95.00,0.731567,7.866089,0.523952,44.444444,0.3348,2.3438
both,symmetric,1.0,1.0,regret,top50,4,20,20,6,48,9,1.771013,100.00,0.954809,8.403668,0.412628,44.444444,0.4375,3.9375
both,symmetric,1.0,1.0,regret,top50,4,20,20,7,49,6,1.713835,95.00,0.593966,7.591425,0.575829,44.444444,0.4297,2.5781
both,symmetric,1.0,1.0,regret,top50,4,20,20,8,50,6,1.243388,95.00,0.593018,6.671178,0.948277,44.444444,0.4089,2.4531
both,symmetric,1.0,1.0,regret,top50,4,20,20,9,51,8,1.374521,100.00,0.826253,7.589996,0.429297,44.444444,0.4473,3.5781
both,symmetric,1.0,1.0,regret,top50,8,40,20,0,42,11,2.265107,100.00,0.787272,8.466772,0.412628,44.444444,0.3580,3.9375
both,symmetric,1.0,1.0,regret,top50,8,40,20,1,43,10,2.465421,100.00,0.617008,8.467964,0.412628,44.444444,0.3047,3.0469
both,symmetric,1.0,1.0,regret,top50,8,40,20,2,44,10,1.947993,100.00,0.750791,6.819344,0.412628,44.444444,0.3125,3.1250
both,symmetric,1.0,1.0,regret,top50,8,40,20,3,45,11,2.108520,100.00,0.918424,8.468031,0.412628,44.444444,0.3111,3.4219
both,symmetric,1.0,1.0,regret,top50,8,40,20,4,46,10,1.597454,100.00,0.615590,8.369417,0.412628,44.444444,0.3156,3.1562
both,symmetric,1.0,1.0,regret,top50,8,40,20,5,47,11,1.741910,100.00,0.959223,8.458154,0.412628,44.444444,0.4190,4.6094
both,symmetric,1.0,1.0,regret,top50,8,40,20,6,48,12,2.001010,100.00,0.614999,7.849453,0.412628,44.444444,0.4102,4.9219
both,symmetric,1.0,1.0,regret,top50,8,40,20,7,49,11,2.076397,100.00,0.595197,7.085943,0.412628,44.444444,0.4219,4.6406
both,symmetric,1.0,1.0,regret,top50,8,40,20,8,50,13,2.226542,100.00,0.822043,8.431369,0.412628,44.444444,0.4171,5.4219
both,symmetric,1.0,1.0,regret,top50,8,40,20,9,51,18,1.105855,100.00,1.054546,8.464872,0.412628,44.444444,0.3924,7.0625
both,symmetric,1.0,1.0,entropy,top50,1,5,20,0,42,5,0.711739,85.00,0.676968,6.675339,1.385147,44.444444,0.4781,2.3906
both,symmetric,1.0,1.0,entropy,top50,1,5,20,1,43,5,0.780374,95.00,0.527399,8.973944,1.563913,44.444444,0.4062,2.0312
both,symmetric,1.0,1.0,entropy,top50,1,5,20,2,44,6,0.708329,95.00,0.558001,4.986303,0.778765,44.444444,0.3568,2.1406
both,symmetric,1.0,1.0,entropy,top50,1,5,20,3,45,5,0.490497,95.00,0.451119,9.100675,1.628557,44.444433,0.3750,1.8750
both,symmetric,1.0,1.0,entropy,top50,1,5,20,4,46,5,0.695334,95.00,0.624448,9.223328,2.155173,44.444444,0.3937,1.9688
both,symmetric,1.0,1.0,entropy,top50,1,5,20,5,47,6,0.677801,95.00,0.750827,7.196980,0.926342,44.444444,0.4219,2.5312
both,symmetric,1.0,1.0,entropy,top50,1,5,20,6,48,7,0.710398,95.00,0.687501,7.037978,0.752948,44.444444,0.4085,2.8594
both,symmetric,1.0,1.0,entropy,top50,1,5,20,7,49,4,0.603324,95.00,0.515953,7.085633,3.090146,44.444166,0.3828,1.5312
both,symmetric,1.0,1.0,entropy,top50,1,5,20,8,50,5,0.776631,95.00,0.650477,5.083006,1.911059,44.444444,0.4281,2.1406
both,symmetric,1.0,1.0,entropy,top50,1,5,20,9,51,5,0.784129,95.00,0.511899,6.214688,1.456170,44.444444,0.3625,1.8125
both,symmetric,1.0,1.0,entropy,top50,2,10,20,0,42,8,0.933955,100.00,0.775127,6.225719,0.415961,44.444444,0.3613,2.8906
both,symmetric,1.0,1.0,entropy,top50,2,10,20,1,43,7,1.177583,95.00,0.578530,7.359827,0.535994,44.444444,0.3192,2.2344
both,symmetric,1.0,1.0,entropy,top50,2,10,20,2,44,13,0.828463,95.00,0.813706,8.569848,0.412628,44.444444,0.3209,4.1719
both,symmetric,1.0,1.0,entropy,top50,2,10,20,3,45,10,0.717154,95.00,0.716754,8.467390,0.412628,44.444444,0.3297,3.2969
both,symmetric,1.0,1.0,entropy,top50,2,10,20,4,46,8,0.999949,100.00,0.523534,11.398923,0.416065,44.444444,0.3359,2.6875
both,symmetric,1.0,1.0,entropy,top50,2,10,20,5,47,9,0.963999,95.00,0.642039,11.405837,0.412629,44.444444,0.3351,3.0156
both,symmetric,1.0,1.0,entropy,top50,2,10,20,6,48,14,0.814011,100.00,0.827612,8.468031,0.412628,44.444444,0.3315,4.6406
both,symmetric,1.0,1.0,entropy,top50,2,10,20,7,49,9,0.823958,95.00,0.646815,11.084704,0.412629,44.444444,0.3125,2.8125
both,symmetric,1.0,1.0,entropy,top50,2,10,20,8,50,9,0.955982,100.00,0.942070,8.467925,0.412633,44.444444,0.3368,3.0312
both,symmetric,1.0,1.0,entropy,top50,2,10,20,9,51,14,1.287959,100.00,0.689308,11.406921,0.412628,44.444444,0.3248,4.5469
both,symmetric,1.0,1.0,entropy,top50,4,20,20,0,42,12,1.091350,100.00,0.785051,8.468031,0.412628,44.444444,0.3464,4.1562
both,symmetric,1.0,1.0,entropy,top50,4,20,20,1,43,13,1.291357,100.00,0.754850,11.693837,0.412628,44.444444,0.3305,4.2969
both,symmetric,1.0,1.0,entropy,top50,4,20,20,2,44,19,1.426662,100.00,0.614000,11.407099,0.412628,44.444444,0.3314,6.2969
both,symmetric,1.0,1.0,entropy,top50,4,20,20,3,45,15,1.479284,100.00,1.055154,11.693837,0.412628,44.444444,0.3365,5.0469
both,symmetric,1.0,1.0,entropy,top50,4,20,20,4,46,12,1.255979,100.00,0.884404,8.439890,0.412628,44.444444,0.3385,4.0625
both,symmetric,1.0,1.0,entropy,top50,4,20,20,5,47,17,0.793990,100.00,0.687486,11.241678,0.412628,44.444444,0.3263,5.5469
both,symmetric,1.0,1.0,entropy,top50,4,20,20,6,48,18,1.139315,100.00,0.726895,13.916060,0.412628,44.444444,0.3403,6.1250
both,symmetric,1.0,1.0,entropy,top50,4,20,20,7,49,13,0.981431,100.00,0.705803,10.833575,0.412628,44.444444,0.3293,4.2812
both,symmetric,1.0,1.0,entropy,top50,4,20,20,8,50,15,1.393182,95.00,0.951205,14.202797,0.412628,44.444444,0.3354,5.0312
both,symmetric,1.0,1.0,entropy,top50,4,20,20,9,51,19,1.307158,100.00,0.848720,10.976992,0.412628,44.444444,0.3322,6.3125
both,symmetric,1.0,1.0,entropy,top50,8,40,20,0,42,15,4.442457,100.00,0.653102,8.468031,0.412628,44.444444,0.3594,5.3906
both,symmetric,1.0,1.0,entropy,top50,8,40,20,1,43,23,3.163435,100.00,0.594109,10.976992,0.412628,44.444444,0.4450,10.2344
both,symmetric,1.0,1.0,entropy,top50,8,40,20,2,44,16,5.052007,100.00,0.687899,7.921940,0.412628,44.444444,0.4697,7.5156
both,symmetric,1.0,1.0,entropy,top50,8,40,20,3,45,23,1.569008,100.00,1.158335,10.976992,0.412628,44.444444,0.4531,10.4219
both,symmetric,1.0,1.0,entropy,top50,8,40,20,4,46,19,3.055386,100.00,0.633417,13.342583,0.412628,44.444444,0.4367,8.2969
both,symmetric,1.0,1.0,entropy,top50,8,40,20,5,47,19,1.949402,100.00,0.961127,11.693837,0.412628,44.444444,0.4433,8.4219
both,symmetric,1.0,1.0,entropy,top50,8,40,20,6,48,27,1.746022,100.00,0.615732,13.342583,0.412628,44.444444,0.4618,12.4688
both,symmetric,1.0,1.0,entropy,top50,8,40,20,7,49,16,1.868352,100.00,0.730637,13.342256,0.412628,44.444444,0.3789,6.0625
both,symmetric,1.0,1.0,entropy,top50,8,40,20,8,50,12,7.325395,100.00,0.797943,10.833622,0.412628,44.444444,0.3672,4.4062
both,symmetric,1.0,1.0,entropy,top50,8,40,20,9,51,14,7.985949,100.00,0.668009,8.468030,0.412628,44.444444,0.3460,4.8438
