mode,sampling_mode,chance_temperature,utility_temperature,fitness_type,stop_mode,n_decision_rules,n_decision_rules_pct,total_rules,rep,seed,stop_generation,best_fitness,best_accuracy,best_mse_chance,best_mse_utility,best_entropy_norm,best_util_dev,cpu_per_gen,cpu_total
both,non_symmetric,1.0,1.0,binary,top50,8,40,20,0,42,16,0.720000,95.00,1.134671,12.311457,2.320228,44.329641,0.3516,5.6250
both,non_symmetric,1.0,1.0,binary,top50,8,40,20,1,43,10,0.540000,95.00,0.573488,12.266891,1.957469,44.444444,0.3187,3.1875
both,non_symmetric,1.0,1.0,binary,top50,8,40,20,2,44,14,0.460000,85.00,1.128073,11.023559,1.911891,44.427010,0.3493,4.8906
both,non_symmetric,1.0,1.0,binary,top50,8,40,20,3,45,11,0.600000,95.00,1.402767,9.123572,3.298541,44.227899,0.3523,3.8750
both,non_symmetric,1.0,1.0,binary,top50,8,40,20,4,46,17,0.780000,95.00,1.200935,8.834791,1.022326,44.443092,0.3676,6.2500
both,non_symmetric,1.0,1.0,binary,top50,8,40,20,5,47,12,0.680000,95.00,0.581424,9.591915,1.541524,44.368128,0.3581,4.2969
both,non_symmetric,1.0,1.0,binary,top50,8,40,20,6,48,44,0.480000,85.00,1.395176,15.117794,2.352251,44.398500,0.4205,18.5000
both,non_symmetric,1.0,1.0,binary,top50,8,40,20,7,49,27,0.520000,95.00,1.626471,16.587685,1.640252,44.444444,0.4583,12.3750
both,non_symmetric,1.0,1.0,binary,top50,8,40,20,8,50,14,0.760000,80.00,1.748445,14.503816,4.607161,44.296395,0.4810,6.7344
both,non_symmetric,1.0,1.0,binary,top50,8,40,20,9,51,60,1.180000,90.00,1.590887,11.813571,1.235916,44.443401,0.3357,20.1406
both,non_symmetric,1.0,1.0,margin,top50,1,5,20,0,42,2,0.663236,85.00,0.706031,7.100187,7.722508,44.099717,0.3125,0.6250
both,non_symmetric,1.0,1.0,margin,top50,1,5,20,1,43,5,0.425458,90.00,0.580033,4.452508,4.537220,44.403602,0.3469,1.7344
both,non_symmetric,1.0,1.0,margin,top50,1,5,20,2,44,4,0.429155,80.00,0.702914,8.814984,4.742219,43.923163,0.3438,1.3750
both,non_symmetric,1.0,1.0,margin,top50,1,5,20,3,45,3,0.629661,75.00,0.757019,6.579980,7.662667,43.977501,0.2604,0.7812
both,non_symmetric,1.0,1.0,margin,top50,1,5,20,4,46,4,0.561947,85.00,1.036469,9.824646,5.563255,44.443452,0.3516,1.4062
both,non_symmetric,1.0,1.0,margin,top50,1,5,20,5,47,5,0.933597,95.00,0.570403,8.885199,3.970379,44.435584,0.3469,1.7344
both,non_symmetric,1.0,1.0,margin,top50,1,5,20,6,48,2,1.184711,80.00,0.584601,4.547128,5.331902,44.222431,0.3281,0.6562
both,non_symmetric,1.0,1.0,margin,top50,1,5,20,7,49,5,0.600971,95.00,0.612489,9.464208,5.843988,44.427333,0.3531,1.7656
both,non_symmetric,1.0,1.0,margin,top50,1,5,20,8,50,4,0.864437,95.00,0.630572,8.034497,6.533149,44.336532,0.3242,1.2969
both,non_symmetric,1.0,1.0,margin,top50,1,5,20,9,51,3,1.117221,85.00,0.799793,4.946450,7.984032,44.398524,0.3542,1.0625
both,non_symmetric,1.0,1.0,margin,top50,2,10,20,0,42,7,0.866990,75.00,0.917023,7.204262,3.762193,44.380508,0.3862,2.7031
both,non_symmetric,1.0,1.0,margin,top50,2,10,20,1,43,4,1.229986,85.00,0.608257,10.109691,6.533666,44.165977,0.3438,1.3750
both,non_symmetric,1.0,1.0,margin,top50,2,10,20,2,44,13,0.370277,85.00,1.011862,9.256312,5.301776,44.410818,0.3702,4.8125
both,non_symmetric,1.0,1.0,margin,top50,2,10,20,3,45,4,0.607989,95.00,0.688177,7.751602,6.247259,44.195143,0.3477,1.3906
both,non_symmetric,1.0,1.0,margin,top50,2,10,20,4,46,8,0.189800,80.00,1.109021,10.986728,2.184817,44.444439,0.3730,2.9844
both,non_symmetric,1.0,1.0,margin,top50,2,10,20,5,47,12,0.222584,95.00,0.654140,8.237625,4.606794,44.443085,0.3424,4.1094
both,non_symmetric,1.0,1.0,margin,top50,2,10,20,6,48,10,0.549138,100.00,0.860877,6.900657,5.703634,43.657688,0.3484,3.4844
both,non_symmetric,1.0,1.0,margin,top50,2,10,20,7,49,6,0.665759,85.00,0.737078,7.463555,5.385216,44.405680,0.3255,1.9531
both,non_symmetric,1.0,1.0,margin,top50,2,10,20,8,50,7,0.651022,80.00,0.934884,11.552172,4.568611,44.441760,0.3683,2.5781
both,non_symmetric,1.0,1.0,margin,top50,2,10,20,9,51,10,0.417259,75.00,0.676063,10.985392,3.415932,44.443347,0.3578,3.5781
both,non_symmetric,1.0,1.0,margin,top50,4,20,20,0,42,14,0.375801,95.00,0.940787,5.047435,5.571742,43.973317,0.3694,5.1719
both,non_symmetric,1.0,1.0,margin,top50,4,20,20,1,43,16,0.418411,85.00,0.680462,10.182134,2.223047,44.313580,0.3467,5.5469
both,non_symmetric,1.0,1.0,margin,top50,4,20,20,2,44,12,0.608981,85.00,1.056017,7.329597,5.088739,43.610071,0.3672,4.4062
both,non_symmetric,1.0,1.0,margin,top50,4,20,20,3,45,10,0.933949,80.00,0.834597,16.737512,5.372554,44.371715,0.3578,3.5781
both,non_symmetric,1.0,1.0,margin,top50,4,20,20,4,46,9,0.543326,90.00,0.663713,10.474787,2.627059,44.118602,0.5243,4.7188
both,non_symmetric,1.0,1.0,margin,top50,4,20,20,5,47,14,1.381759,95.00,1.274747,13.404059,3.487302,44.430740,0.4777,6.6875
both,non_symmetric,1.0,1.0,margin,top50,4,20,20,6,48,18,0.651264,95.00,1.916321,12.828237,2.632395,43.930376,0.4410,7.9375
both,non_symmetric,1.0,1.0,margin,top50,4,20,20,7,49,8,1.031086,85.00,0.474834,5.717845,5.433565,44.363933,0.4473,3.5781
both,non_symmetric,1.0,1.0,margin,top50,4,20,20,8,50,24,0.610923,80.00,0.644847,8.066877,3.147053,44.444272,0.4102,9.8438
both,non_symmetric,1.0,1.0,margin,top50,4,20,20,9,51,42,0.597010,90.00,1.309308,17.882387,0.520816,44.444420,0.4405,18.5000
both,non_symmetric,1.0,1.0,margin,top50,8,40,20,0,42,26,0.061810,100.00,1.939725,10.025318,3.396126,44.442116,0.4964,12.9062
both,non_symmetric,1.0,1.0,margin,top50,8,40,20,1,43,29,0.965473,95.00,0.780716,9.945749,4.253107,44.190076,0.4499,13.0469
both,non_symmetric,1.0,1.0,margin,top50,8,40,20,2,44,41,0.398287,85.00,1.992101,13.151178,4.535535,44.368412,0.4192,17.1875
both,non_symmetric,1.0,1.0,margin,top50,8,40,20,3,45,18,0.153975,95.00,0.913222,15.029784,4.617182,44.416790,0.4314,7.7656
both,non_symmetric,1.0,1.0,margin,top50,8,40,20,4,46,39,0.457424,85.00,0.798421,20.765978,2.494382,44.444444,0.4728,18.4375
both,non_symmetric,1.0,1.0,margin,top50,8,40,20,5,47,32,1.033723,95.00,0.992603,16.966253,2.740740,44.442440,0.4814,15.4062
both,non_symmetric,1.0,1.0,margin,top50,8,40,20,6,48,34,0.474871,95.00,1.864343,18.278620,2.935133,44.104444,0.4329,14.7188
both,non_symmetric,1.0,1.0,margin,top50,8,40,20,7,49,45,0.383048,75.00,1.632678,20.838768,1.262690,43.928073,0.3215,14.4688
both,non_symmetric,1.0,1.0,margin,top50,8,40,20,8,50,33,0.338894,95.00,0.941906,19.957807,1.873330,44.444444,0.3343,11.0312
both,non_symmetric,1.0,1.0,margin,top50,8,40,20,9,51,60,2.042970,65.00,1.334901,16.966921,2.362046,44.396733,0.3456,20.7344
both,non_symmetric,1.0,1.0,softmax,top50,1,5,20,0,42,5,0.283732,75.00,0.792927,10.447634,5.646965,44.091255,0.3469,1.7344
both,non_symmetric,1.0,1.0,softmax,top50,1,5,20,1,43,5,0.092238,75.00,0.662107,11.037723,4.343431,44.405191,0.3656,1.8281
both,non_symmetric,1.0,1.0,softmax,top50,1,5,20,2,44,6,0.266707,85.00,0.654206,11.935276,4.374310,44.397288,0.3438,2.0625
both,non_symmetric,1.0,1.0,softmax,top50,1,5,20,3,45,6,0.248330,95.00,1.013919,8.617065,3.625441,44.441498,0.3750,2.2500
both,non_symmetric,1.0,1.0,softmax,top50,1,5,20,4,46,7,0.699474,95.00,0.968615,8.618666,5.924293,44.420426,0.3571,2.5000
both,non_symmetric,1.0,1.0,softmax,top50,1,5,20,5,47,6,0.095333,75.00,0.652923,9.327000,3.978243,44.444085,0.3620,2.1719
both,non_symmetric,1.0,1.0,softmax,top50,1,5,20,6,48,9,0.324122,85.00,0.914998,10.537604,2.242295,44.443411,0.3524,3.1719
both,non_symmetric,1.0,1.0,softmax,top50,1,5,20,7,49,5,0.447449,85.00,0.675718,5.845508,4.592853,44.325626,0.3375,1.6875
both,non_symmetric,1.0,1.0,softmax,top50,1,5,20,8,50,8,0.335992,75.00,1.164682,9.259236,3.453656,44.388789,0.3477,2.7812
both,non_symmetric,1.0,1.0,softmax,top50,1,5,20,9,51,5,0.305380,75.00,0.708758,10.732018,5.126049,44.443308,0.3438,1.7188
both,non_symmetric,1.0,1.0,softmax,top50,2,10,20,0,42,11,0.629948,85.00,1.282789,20.159046,3.813719,44.437804,0.3423,3.7656
both,non_symmetric,1.0,1.0,softmax,top50,2,10,20,1,43,5,0.425459,85.00,0.556897,11.026014,6.241626,44.418969,0.3312,1.6562
both,non_symmetric,1.0,1.0,softmax,top50,2,10,20,2,44,24,0.441128,75.00,1.044721,14.613678,0.651949,44.444437,0.3236,7.7656
both,non_symmetric,1.0,1.0,softmax,top50,2,10,20,3,45,7,0.077655,85.00,0.758861,9.517442,4.513546,44.444319,0.3371,2.3594
both,non_symmetric,1.0,1.0,softmax,top50,2,10,20,4,46,13,0.121028,75.00,0.826291,9.037436,3.946923,44.431359,0.4026,5.2344
both,non_symmetric,1.0,1.0,softmax,top50,2,10,20,5,47,8,0.586432,85.00,0.753412,10.579539,1.246054,44.444421,0.4688,3.7500
both,non_symmetric,1.0,1.0,softmax,top50,2,10,20,6,48,18,0.419116,80.00,0.848626,8.450940,3.563560,44.174569,0.5017,9.0312
both,non_symmetric,1.0,1.0,softmax,top50,2,10,20,7,49,8,0.658187,85.00,0.750859,12.373423,3.282825,44.437623,0.5781,4.6250
both,non_symmetric,1.0,1.0,softmax,top50,2,10,20,8,50,8,0.205401,85.00,1.018442,14.338621,4.715634,44.437222,0.4707,3.7656
both,non_symmetric,1.0,1.0,softmax,top50,2,10,20,9,51,14,0.171833,80.00,2.135836,16.851830,1.514621,44.444296,0.4598,6.4375
both,non_symmetric,1.0,1.0,softmax,top50,4,20,20,0,42,13,0.769129,85.00,0.983642,10.754629,1.882446,44.444444,0.5060,6.5781
both,non_symmetric,1.0,1.0,softmax,top50,4,20,20,1,43,14,0.164159,90.00,0.930189,13.653057,4.530707,44.378833,0.4866,6.8125
both,non_symmetric,1.0,1.0,softmax,top50,4,20,20,2,44,24,0.250218,85.00,1.461170,12.223958,3.183530,44.440180,0.5176,12.4219
both,non_symmetric,1.0,1.0,softmax,top50,4,20,20,3,45,21,0.139188,75.00,1.010764,15.225990,4.019742,44.304727,0.5335,11.2031
both,non_symmetric,1.0,1.0,softmax,top50,4,20,20,4,46,13,0.165859,95.00,1.624715,13.664894,2.599497,44.369330,0.3798,4.9375
both,non_symmetric,1.0,1.0,softmax,top50,4,20,20,5,47,21,0.220873,100.00,2.412995,17.611340,1.902015,44.155719,0.3378,7.0938
both,non_symmetric,1.0,1.0,softmax,top50,4,20,20,6,48,15,0.787352,80.00,0.500054,7.401888,3.921475,44.442406,0.3302,4.9531
both,non_symmetric,1.0,1.0,softmax,top50,4,20,20,7,49,11,0.175221,95.00,0.924372,12.893481,2.064864,44.444439,0.3565,3.9219
both,non_symmetric,1.0,1.0,softmax,top50,4,20,20,8,50,13,0.289180,95.00,0.954527,14.081537,5.838240,44.437979,0.3510,4.5625
both,non_symmetric,1.0,1.0,softmax,top50,4,20,20,9,51,15,0.344540,80.00,0.831460,22.173015,1.712755,44.444410,0.3885,5.8281
both,non_symmetric,1.0,1.0,softmax,top50,8,40,20,0,42,13,2.068213,95.00,0.680628,16.180200,3.213536,43.760377,0.3762,4.8906
both,non_symmetric,1.0,1.0,softmax,top50,8,40,20,1,43,29,0.461394,95.00,0.766085,20.274553,5.042413,41.911657,0.3497,10.1406
both,non_symmetric,1.0,1.0,softmax,top50,8,40,20,2,44,38,0.171482,75.00,1.499073,21.882945,1.709485,44.429328,0.3528,13.4062
both,non_symmetric,1.0,1.0,softmax,top50,8,40,20,3,45,17,0.391078,85.00,1.317746,15.373619,3.175953,44.442728,0.3474,5.9062
both,non_symmetric,1.0,1.0,softmax,top50,8,40,20,4,46,21,1.509094,95.00,1.985372,11.037258,1.676293,44.041251,0.3579,7.5156
both,non_symmetric,1.0,1.0,softmax,top50,8,40,20,5,47,17,0.211674,95.00,1.185915,15.024560,5.433674,44.267672,0.3226,5.4844
both,non_symmetric,1.0,1.0,softmax,top50,8,40,20,6,48,25,0.221019,85.00,1.062495,13.680896,9.520076,44.440429,0.3575,8.9375
both,non_symmetric,1.0,1.0,softmax,top50,8,40,20,7,49,33,0.299382,95.00,1.016139,14.250221,2.812462,44.398575,0.3371,11.1250
both,non_symmetric,1.0,1.0,softmax,top50,8,40,20,8,50,12,5.840096,80.00,0.620610,9.657188,1.196991,44.444433,0.3646,4.3750
both,non_symmetric,1.0,1.0,softmax,top50,8,40,20,9,51,34,1.541447,80.00,0.639774,8.019952,4.518325,44.289225,0.4839,16.4531
both,non_symmetric,1.0,1.0,regret,top50,1,5,20,0,42,1,1.270247,85.00,0.583406,6.150920,10.575905,44.078699,0.0469,0.0469
both,non_symmetric,1.0,1.0,regret,top50,1,5,20,1,43,1,0.857726,85.00,0.677142,6.110768,9.209246,44.272709,0.0312,0.0312
both,non_symmetric,1.0,1.0,regret,top50,1,5,20,2,44,1,0.883310,80.00,0.602174,5.635433,10.416201,44.322257,0.0312,0.0312
both,non_symmetric,1.0,1.0,regret,top50,1,5,20,3,45,1,1.076873,75.00,0.602671,6.751976,10.568043,44.299241,0.0625,0.0625
both,non_symmetric,1.0,1.0,regret,top50,1,5,20,4,46,2,0.846667,80.00,0.613638,5.760822,9.018667,44.423372,0.3594,0.7188
both,non_symmetric,1.0,1.0,regret,top50,1,5,20,5,47,2,0.552006,85.00,0.736503,5.417409,7.324361,44.443609,0.3828,0.7656
both,non_symmetric,1.0,1.0,regret,top50,1,5,20,6,48,2,1.001051,80.00,0.604423,4.990626,7.629941,43.317003,0.3984,0.7969
both,non_symmetric,1.0,1.0,regret,top50,1,5,20,7,49,1,0.476529,75.00,0.470047,4.539802,10.379995,44.373466,0.0781,0.0781
both,non_symmetric,1.0,1.0,regret,top50,1,5,20,8,50,2,0.974525,85.00,0.686712,8.436482,6.491903,44.141928,0.3516,0.7031
both,non_symmetric,1.0,1.0,regret,top50,1,5,20,9,51,2,0.599026,80.00,0.643635,6.802277,7.928784,44.274667,0.3672,0.7344
both,non_symmetric,1.0,1.0,regret,top50,2,10,20,0,42,5,1.254379,90.00,0.824562,6.814984,3.171322,44.433849,0.4813,2.4062
both,non_symmetric,1.0,1.0,regret,top50,2,10,20,1,43,1,1.751076,85.00,0.677142,6.110768,9.209246,44.272709,0.0469,0.0469
both,non_symmetric,1.0,1.0,regret,top50,2,10,20,2,44,4,0.864592,75.00,0.665059,7.075165,6.863156,44.279439,0.3984,1.5938
both,non_symmetric,1.0,1.0,regret,top50,2,10,20,3,45,3,0.400013,75.00,0.577308,6.026607,5.875297,44.129138,0.4375,1.3125
both,non_symmetric,1.0,1.0,regret,top50,2,10,20,4,46,3,0.695610,95.00,0.690585,4.968642,6.330860,44.302064,0.4010,1.2031
both,non_symmetric,1.0,1.0,regret,top50,2,10,20,5,47,5,0.859047,85.00,0.617929,11.010689,5.824092,44.355069,0.5156,2.5781
both,non_symmetric,1.0,1.0,regret,top50,2,10,20,6,48,3,1.001558,80.00,0.593368,8.515103,6.555642,44.107559,0.5677,1.7031
both,non_symmetric,1.0,1.0,regret,top50,2,10,20,7,49,4,2.001254,95.00,0.891363,11.179795,3.595788,44.390541,0.5117,2.0469
both,non_symmetric,1.0,1.0,regret,top50,2,10,20,8,50,5,0.586982,85.00,0.743175,4.955952,3.570759,44.436749,0.5188,2.5938
both,non_symmetric,1.0,1.0,regret,top50,2,10,20,9,51,4,0.494735,90.00,0.775854,7.351189,3.936157,44.328126,0.4922,1.9688
both,non_symmetric,1.0,1.0,regret,top50,4,20,20,0,42,13,0.482363,85.00,0.931730,8.817348,3.533244,44.443027,0.3474,4.5156
both,non_symmetric,1.0,1.0,regret,top50,4,20,20,1,43,7,1.378123,85.00,1.098272,7.393532,1.685153,43.432800,0.3348,2.3438
both,non_symmetric,1.0,1.0,regret,top50,4,20,20,2,44,12,0.000808,85.00,0.971696,20.275526,1.049428,44.444444,0.3346,4.0156
both,non_symmetric,1.0,1.0,regret,top50,4,20,20,3,45,6,1.171403,95.00,0.932535,7.209978,4.044034,44.440879,0.3307,1.9844
both,non_symmetric,1.0,1.0,regret,top50,4,20,20,4,46,9,0.532153,85.00,0.709108,9.754232,2.376456,44.443391,0.3385,3.0469
both,non_symmetric,1.0,1.0,regret,top50,4,20,20,5,47,10,0.777370,90.00,0.910276,8.916336,1.809874,44.436942,0.3594,3.5938
both,non_symmetric,1.0,1.0,regret,top50,4,20,20,6,48,12,0.971792,95.00,1.208873,6.756368,3.296389,44.389559,0.3372,4.0469
both,non_symmetric,1.0,1.0,regret,top50,4,20,20,7,49,8,0.195011,80.00,0.617269,6.000769,3.863442,44.284088,0.3438,2.7500
both,non_symmetric,1.0,1.0,regret,top50,4,20,20,8,50,11,0.134431,90.00,1.093265,13.505699,2.731247,44.444444,0.3494,3.8438
both,non_symmetric,1.0,1.0,regret,top50,4,20,20,9,51,10,0.121077,90.00,0.836868,8.998301,3.425686,44.444382,0.4344,4.3438
both,non_symmetric,1.0,1.0,regret,top50,8,40,20,0,42,26,0.000028,85.00,1.869872,34.687172,2.759069,17.777681,0.4748,12.3438
both,non_symmetric,1.0,1.0,regret,top50,8,40,20,1,43,19,0.820013,95.00,1.019037,7.823647,0.762527,44.404159,0.4400,8.3594
both,non_symmetric,1.0,1.0,regret,top50,8,40,20,2,44,14,0.855606,90.00,0.658894,10.304283,1.655910,44.403853,0.5257,7.3594
both,non_symmetric,1.0,1.0,regret,top50,8,40,20,3,45,21,0.076638,85.00,1.372632,12.065593,1.247365,44.444350,0.5030,10.5625
both,non_symmetric,1.0,1.0,regret,top50,8,40,20,4,46,16,1.384384,95.00,0.743172,10.008663,3.559808,44.416241,0.4600,7.3594
both,non_symmetric,1.0,1.0,regret,top50,8,40,20,5,47,11,0.290263,95.00,1.092783,13.707774,2.005281,44.444435,0.4943,5.4375
both,non_symmetric,1.0,1.0,regret,top50,8,40,20,6,48,29,0.337700,95.00,0.940737,8.442715,1.262389,44.444422,0.4386,12.7188
both,non_symmetric,1.0,1.0,regret,top50,8,40,20,7,49,8,2.570114,95.00,0.971268,11.892408,1.169790,44.271611,0.3379,2.7031
both,non_symmetric,1.0,1.0,regret,top50,8,40,20,8,50,16,0.894943,85.00,0.949214,15.333559,1.461432,44.444441,0.3555,5.6875
both,non_symmetric,1.0,1.0,regret,top50,8,40,20,9,51,37,0.000014,90.00,1.885502,36.260688,0.659762,31.082885,0.3205,11.8594
both,non_symmetric,1.0,1.0,entropy,top50,1,5,20,0,42,7,0.093367,70.00,0.985302,9.230176,4.672316,44.146690,0.3415,2.3906
both,non_symmetric,1.0,1.0,entropy,top50,1,5,20,1,43,6,0.642572,85.00,0.685084,12.895253,3.440656,44.438192,0.3490,2.0938
both,non_symmetric,1.0,1.0,entropy,top50,1,5,20,2,44,7,0.494646,85.00,0.920694,12.496969,3.681218,44.443718,0.3393,2.3750
both,non_symmetric,1.0,1.0,entropy,top50,1,5,20,3,45,6,0.260345,85.00,0.928042,8.173795,3.150712,44.146455,0.3542,2.1250
both,non_symmetric,1.0,1.0,entropy,top50,1,5,20,4,46,7,0.580377,75.00,0.944173,8.934142,2.932290,44.415316,0.3504,2.4531
both,non_symmetric,1.0,1.0,entropy,top50,1,5,20,5,47,4,0.535166,85.00,0.850928,10.915112,3.453745,44.440801,0.3828,1.5312
both,non_symmetric,1.0,1.0,entropy,top50,1,5,20,6,48,9,0.255153,95.00,1.053229,7.224367,1.287142,44.444434,0.3472,3.1250
both,non_symmetric,1.0,1.0,entropy,top50,1,5,20,7,49,4,0.712083,95.00,0.822088,5.865733,4.769916,44.436576,0.3516,1.4062
both,non_symmetric,1.0,1.0,entropy,top50,1,5,20,8,50,6,0.258079,75.00,0.649590,7.723920,5.845019,43.141982,0.3906,2.3438
both,non_symmetric,1.0,1.0,entropy,top50,1,5,20,9,51,6,0.265550,80.00,0.735467,9.354379,5.749353,44.399111,0.3333,2.0000
both,non_symmetric,1.0,1.0,entropy,top50,2,10,20,0,42,8,0.497277,90.00,0.554955,7.438827,1.851790,44.151336,0.3613,2.8906
both,non_symmetric,1.0,1.0,entropy,top50,2,10,20,1,43,6,0.476590,80.00,1.041277,9.054759,4.834073,44.049827,0.3490,2.0938
both,non_symmetric,1.0,1.0,entropy,top50,2,10,20,2,44,10,0.229399,90.00,1.106102,9.999666,5.088476,43.314060,0.3828,3.8281
both,non_symmetric,1.0,1.0,entropy,top50,2,10,20,3,45,6,0.511552,85.00,0.674858,10.625550,4.270507,44.385459,0.3646,2.1875
both,non_symmetric,1.0,1.0,entropy,top50,2,10,20,4,46,8,0.716904,85.00,1.039507,12.293962,3.337346,44.403932,0.3809,3.0469
both,non_symmetric,1.0,1.0,entropy,top50,2,10,20,5,47,8,0.366159,85.00,0.638819,11.987638,3.027195,44.204555,0.3711,2.9688
both,non_symmetric,1.0,1.0,entropy,top50,2,10,20,6,48,15,0.391259,85.00,0.751055,20.364806,2.581087,44.440310,0.3531,5.2969
both,non_symmetric,1.0,1.0,entropy,top50,2,10,20,7,49,6,0.493998,95.00,0.788650,11.272015,3.371871,44.086604,0.4010,2.4062
both,non_symmetric,1.0,1.0,entropy,top50,2,10,20,8,50,10,0.577320,70.00,0.823955,11.376513,2.731851,44.411925,0.3422,3.4219
both,non_symmetric,1.0,1.0,entropy,top50,2,10,20,9,51,11,0.644075,95.00,0.662846,7.233887,1.572840,44.444393,0.3722,4.0938
both,non_symmetric,1.0,1.0,entropy,top50,4,20,20,0,42,18,0.216181,75.00,1.401736,15.677295,2.849318,44.444397,0.3377,6.0781
both,non_symmetric,1.0,1.0,entropy,top50,4,20,20,1,43,9,0.711549,85.00,1.037378,11.425694,3.870576,44.444257,0.3316,2.9844
both,non_symmetric,1.0,1.0,entropy,top50,4,20,20,2,44,16,1.082425,95.00,1.291269,5.431776,4.127729,43.483107,0.3320,5.3125
both,non_symmetric,1.0,1.0,entropy,top50,4,20,20,3,45,16,0.473282,85.00,0.576474,8.539935,4.460374,44.421045,0.3652,5.8438
both,non_symmetric,1.0,1.0,entropy,top50,4,20,20,4,46,13,0.340856,95.00,0.521312,14.841353,5.203453,44.320847,0.5000,6.5000
both,non_symmetric,1.0,1.0,entropy,top50,4,20,20,5,47,17,2.809806,85.00,1.170758,14.864068,1.415361,44.444403,0.3787,6.4375
both,non_symmetric,1.0,1.0,entropy,top50,4,20,20,6,48,14,0.461041,75.00,1.355656,14.967738,1.772245,44.444441,0.3404,4.7656
both,non_symmetric,1.0,1.0,entropy,top50,4,20,20,7,49,9,0.423176,80.00,0.754100,11.527989,4.779795,44.316238,0.3455,3.1094
both,non_symmetric,1.0,1.0,entropy,top50,4,20,20,8,50,12,0.823817,95.00,1.138722,8.608685,2.935016,44.375189,0.3464,4.1562
both,non_symmetric,1.0,1.0,entropy,top50,4,20,20,9,51,27,0.651180,85.00,1.473029,8.797594,2.561203,43.150107,0.3356,9.0625
both,non_symmetric,1.0,1.0,entropy,top50,8,40,20,0,42,18,3.182907,95.00,1.412159,19.167288,1.245162,44.438631,0.3611,6.5000
both,non_symmetric,1.0,1.0,entropy,top50,8,40,20,1,43,18,0.883354,85.00,1.158969,13.884223,2.533678,44.189771,0.3576,6.4375
both,non_symmetric,1.0,1.0,entropy,top50,8,40,20,2,44,26,0.750816,85.00,0.607716,9.883479,5.332994,44.444201,0.3371,8.7656
both,non_symmetric,1.0,1.0,entropy,top50,8,40,20,3,45,15,0.917049,95.00,0.952272,15.556926,2.612848,44.444326,0.3563,5.3438
both,non_symmetric,1.0,1.0,entropy,top50,8,40,20,4,46,25,0.376038,85.00,1.320864,9.308042,4.099376,44.191034,0.3256,8.1406
both,non_symmetric,1.0,1.0,entropy,top50,8,40,20,5,47,17,0.512046,95.00,1.430168,20.064054,3.757627,44.437619,0.3447,5.8594
both,non_symmetric,1.0,1.0,entropy,top50,8,40,20,6,48,18,2.945375,85.00,1.217760,19.459236,1.742845,44.423095,0.3168,5.7031
both,non_symmetric,1.0,1.0,entropy,top50,8,40,20,7,49,14,4.637524,90.00,1.445431,8.198309,3.835903,44.302759,0.3516,4.9219
both,non_symmetric,1.0,1.0,entropy,top50,8,40,20,8,50,21,2.477901,100.00,1.201874,15.799110,2.576244,44.444442,0.3460,7.2656
both,non_symmetric,1.0,1.0,entropy,top50,8,40,20,9,51,21,0.273057,90.00,0.777443,15.194319,2.400655,44.444341,0.3274,6.8750
both,symmetric,1.0,1.0,binary,top50,1,5,20,0,42,1,0.500000,85.00,0.583406,6.150920,10.575905,44.078699,0.0469,0.0469
both,symmetric,1.0,1.0,binary,top50,1,5,20,1,43,1,0.420000,85.00,0.677142,6.110768,9.209246,44.272709,0.0312,0.0312
both,symmetric,1.0,1.0,binary,top50,1,5,20,2,44,1,0.460000,80.00,0.602174,5.635433,10.416201,44.322257,0.0469,0.0469
both,symmetric,1.0,1.0,binary,top50,1,5,20,3,45,1,0.480000,75.00,0.602671,6.751976,10.568043,44.299241,0.0312,0.0312
both,symmetric,1.0,1.0,binary,top50,1,5,20,4,46,2,0.300000,85.00,0.673979,4.285016,8.437401,43.958028,0.2500,0.5000
both,symmetric,1.0,1.0,binary,top50,1,5,20,5,47,4,0.340000,75.00,0.720658,7.534799,6.024183,44.436122,0.4297,1.7188
both,symmetric,1.0,1.0,binary,top50,1,5,20,6,48,2,0.440000,75.00,0.446765,6.182074,7.592684,43.325802,0.2891,0.5781
both,symmetric,1.0,1.0,binary,top50,1,5,20,7,49,1,0.400000,75.00,0.470047,4.539802,10.379995,44.373466,0.0469,0.0469
both,symmetric,1.0,1.0,binary,top50,1,5,20,8,50,2,0.480000,75.00,0.685436,6.293851,7.912436,43.746377,0.3047,0.6094
both,symmetric,1.0,1.0,binary,top50,1,5,20,9,51,2,0.280000,90.00,0.643315,8.173862,7.741174,44.037434,0.3516,0.7031
both,symmetric,1.0,1.0,binary,top50,2,10,20,0,42,6,0.400000,95.00,0.673417,6.085418,5.479525,43.848016,0.4297,2.5781
both,symmetric,1.0,1.0,binary,top50,2,10,20,1,43,1,0.860000,85.00,0.677142,6.110768,9.209246,44.272709,0.0469,0.0469
both,symmetric,1.0,1.0,binary,top50,2,10,20,2,44,4,0.480000,85.00,0.826100,5.112426,4.186011,44.389500,0.4648,1.8594
both,symmetric,1.0,1.0,binary,top50,2,10,20,3,45,5,0.560000,85.00,0.700329,9.125168,1.807452,44.206791,0.5656,2.8281
both,symmetric,1.0,1.0,binary,top50,2,10,20,4,46,3,0.620000,95.00,0.782217,5.381725,6.796175,43.937177,0.4531,1.3594
both,symmetric,1.0,1.0,binary,top50,2,10,20,5,47,4,0.520000,95.00,0.789654,5.815652,3.899576,44.348838,0.5430,2.1719
