network,optimizer,pct,stop_mode,rep,seed,acc
bypass,keda,5,top90,7,49,55.00000000000001
bypass,keda,5,top90,7,49,75.0
bypass,keda,5,top90,7,49,75.0
bypass,keda,5,top90,7,49,65.0
bypass,keda,5,top90,7,49,75.0
bypass,keda,5,top90,7,49,65.0
bypass,keda,5,top90,7,49,85.0
bypass,keda,5,top90,7,49,85.0
bypass,keda,5,top90,7,49,55.00000000000001
bypass,keda,5,top90,7,49,65.0
bypass,keda,5,top90,7,49,75.0
bypass,keda,5,top90,7,49,65.0
bypass,keda,5,top90,7,49,45.0
bypass,keda,5,top90,7,49,75.0
bypass,keda,5,top90,7,49,45.0
bypass,keda,5,top90,7,49,95.0
bypass,keda,5,top90,7,49,75.0
bypass,keda,5,top90,7,49,75.0
bypass,keda,5,top90,7,49,65.0
bypass,keda,5,top90,7,49,65.0
bypass,keda,5,top90,7,49,80.0
bypass,keda,5,top90,7,49,95.0
bypass,keda,5,top90,7,49,65.0
bypass,keda,5,top90,7,49,80.0
bypass,keda,5,top90,7,49,95.0
bypass,keda,5,top90,7,49,70.0
bypass,keda,5,top90,7,49,45.0
bypass,keda,5,top90,7,49,65.0
bypass,keda,5,top90,7,49,65.0
bypass,keda,5,top90,7,49,85.0
bypass,keda,5,top90,7,49,75.0
bypass,keda,5,top90,7,49,85.0
bypass,keda,5,top90,7,49,40.0
bypass,keda,5,top90,7,49,100.0
bypass,keda,5,top90,7,49,65.0
bypass,keda,5,top90,7,49,95.0
bypass,keda,5,top90,7,49,60.0
bypass,keda,5,top90,7,49,65.0
bypass,keda,5,top90,7,49,75.0
bypass,keda,5,top90,7,49,85.0
bypass,keda,5,top90,7,49,85.0
bypass,keda,5,top90,7,49,65.0
bypass,keda,5,top90,7,49,65.0
bypass,keda,5,top90,7,49,65.0
bypass,keda,5,top90,7,49,75.0
bypass,keda,5,top90,7,49,85.0
bypass,keda,5,top90,7,49,75.0
bypass,keda,5,top90,7,49,75.0
bypass,keda,5,top90,7,49,60.0
bypass,keda,5,top90,7,49,70.0
bypass,keda,5,top90,7,49,35.0
bypass,keda,5,top90,7,49,75.0
bypass,keda,5,top90,7,49,85.0
bypass,keda,5,top90,7,49,95.0
bypass,keda,5,top90,7,49,85.0
bypass,keda,5,top90,7,49,75.0
bypass,keda,5,top90,7,49,65.0
bypass,keda,5,top90,7,49,75.0
bypass,keda,5,top90,7,49,75.0
bypass,keda,5,top90,7,49,90.0
bypass,keda,5,top90,7,49,75.0
bypass,keda,5,top90,7,49,95.0
bypass,keda,5,top90,7,49,75.0
bypass,keda,5,top90,7,49,85.0
bypass,keda,5,top90,7,49,65.0
bypass,keda,5,top90,7,49,80.0
bypass,keda,5,top90,7,49,75.0
bypass,keda,5,top90,7,49,65.0
bypass,keda,5,top90,7,49,65.0
bypass,keda,5,top90,7,49,65.0
bypass,keda,5,top90,7,49,90.0
bypass,keda,5,top90,7,49,75.0
bypass,keda,5,top90,7,49,75.0
bypass,keda,5,top90,7,49,85.0
bypass,keda,5,top90,7,49,65.0
bypass,keda,5,top90,7,49,95.0
bypass,keda,5,top90,7,49,75.0
bypass,keda,5,top90,7,49,75.0
bypass,keda,5,top90,7,49,85.0
bypass,keda,5,top90,7,49,55.00000000000001
bypass,keda,5,top90,7,49,75.0
bypass,keda,5,top90,7,49,75.0
bypass,keda,5,top90,7,49,75.0
bypass,keda,5,top90,7,49,65.0
bypass,keda,5,top90,7,49,90.0
bypass,keda,5,top90,7,49,70.0
bypass,keda,5,top90,7,49,85.0
bypass,keda,5,top90,7,49,55.00000000000001
bypass,keda,5,top90,7,49,95.0
bypass,keda,5,top90,7,49,85.0
bypass,keda,5,top90,7,49,85.0
bypass,keda,5,top90,7,49,55.00000000000001
bypass,keda,5,top90,7,49,65.0
bypass,keda,5,top90,7,49,95.0
bypass,keda,5,top90,7,49,65.0
bypass,keda,5,top90,7,49,75.0
bypass,keda,5,top90,7,49,55.00000000000001
bypass,keda,5,top90,7,49,100.0
bypass,keda,5,top90,7,49,85.0
bypass,keda,5,top90,7,49,65.0
bypass,keda,5,top90,7,49,75.0
bypass,keda,5,top90,7,49,90.0
bypass,keda,5,top90,7,49,95.0
bypass,keda,5,top90,7,49,75.0
bypass,keda,5,top90,7,49,60.0
bypass,keda,5,top90,7,49,70.0
bypass,keda,5,top90,7,49,85.0
bypass,keda,5,top90,7,49,100.0
bypass,keda,5,top90,7,49,80.0
bypass,keda,5,top90,7,49,100.0
bypass,keda,5,top90,7,49,65.0
bypass,keda,5,top90,7,49,65.0
bypass,keda,5,top90,7,49,95.0
bypass,keda,5,top90,7,49,75.0
bypass,keda,5,top90,7,49,70.0
bypass,keda,5,top90,7,49,85.0
bypass,keda,5,top90,7,49,95.0
bypass,keda,5,top90,7,49,90.0
bypass,keda,5,top90,7,49,55.00000000000001
bypass,keda,5,top90,7,49,75.0
bypass,keda,5,top90,7,49,70.0
bypass,keda,5,top90,7,49,75.0
bypass,keda,5,top90,7,49,75.0
bypass,keda,5,top90,7,49,85.0
bypass,keda,5,top90,7,49,55.00000000000001
bypass,keda,5,top90,7,49,70.0
bypass,keda,5,top90,7,49,75.0
bypass,keda,5,top90,7,49,85.0
bypass,keda,5,top90,7,49,75.0
bypass,keda,5,top90,7,49,85.0
bypass,keda,5,top90,7,49,90.0
bypass,keda,5,top90,7,49,65.0
bypass,keda,5,top90,7,49,80.0
bypass,keda,5,top90,7,49,65.0
bypass,keda,5,top90,7,49,95.0
bypass,keda,5,top90,7,49,80.0
bypass,keda,5,top90,7,49,75.0
bypass,keda,5,top90,7,49,90.0
bypass,keda,5,top90,7,49,85.0
bypass,keda,5,top90,7,49,65.0
bypass,keda,5,top90,7,49,95.0
bypass,keda,5,top90,7,49,70.0
bypass,keda,5,top90,7,49,85.0
bypass,keda,5,top90,7,49,80.0
bypass,keda,5,top90,7,49,60.0
bypass,keda,5,top90,7,49,75.0
bypass,keda,5,top90,7,49,85.0
bypass,keda,5,top90,7,49,65.0
bypass,keda,5,top90,7,49,75.0
bypass,keda,5,top90,7,49,80.0
bypass,keda,5,top90,7,49,85.0
bypass,keda,5,top90,7,49,95.0
bypass,keda,5,top90,7,49,85.0
bypass,keda,5,top90,7,49,45.0
bypass,keda,5,top90,7,49,75.0
bypass,keda,5,top90,7,49,65.0
bypass,keda,5,top90,7,49,75.0
bypass,keda,5,top90,7,49,65.0
bypass,keda,5,top90,7,49,85.0
bypass,keda,5,top90,7,49,90.0
bypass,keda,5,top90,7,49,80.0
bypass,keda,5,top90,7,49,60.0
bypass,keda,5,top90,7,49,40.0
bypass,keda,5,top90,7,49,75.0
bypass,keda,5,top90,7,49,75.0
bypass,keda,5,top90,7,49,75.0
bypass,keda,5,top90,7,49,85.0
bypass,keda,5,top90,7,49,70.0
bypass,keda,5,top90,7,49,65.0
bypass,keda,5,top90,7,49,75.0
bypass,keda,5,top90,7,49,75.0
bypass,keda,5,top90,7,49,65.0
bypass,keda,5,top90,7,49,85.0
bypass,keda,5,top90,7,49,60.0
bypass,keda,5,top90,7,49,65.0
bypass,keda,5,top90,7,49,70.0
bypass,keda,5,top90,7,49,90.0
bypass,keda,5,top90,7,49,65.0
bypass,keda,5,top90,7,49,75.0
bypass,keda,5,top90,7,49,85.0
bypass,keda,5,top90,7,49,65.0
bypass,keda,5,top90,7,49,85.0
bypass,keda,5,top90,7,49,75.0
bypass,keda,5,top90,7,49,75.0
bypass,keda,5,top90,7,49,65.0
bypass,keda,5,top90,7,49,85.0
bypass,keda,5,top90,7,49,80.0
bypass,keda,5,top90,7,49,85.0
bypass,keda,5,top90,7,49,80.0
bypass,keda,5,top90,7,49,65.0
bypass,keda,5,top90,7,49,85.0
bypass,keda,5,top90,7,49,75.0
bypass,keda,5,top90,7,49,70.0
bypass,keda,5,top90,7,49,65.0
bypass,keda,5,top90,7,49,80.0
bypass,keda,5,top90,7,49,65.0
bypass,keda,5,top90,7,49,85.0
bypass,keda,5,top90,7,49,65.0
bypass,keda,5,top90,7,49,75.0
bypass,keda,5,top90,7,49,85.0
bypass,keda,5,top90,7,49,60.0
bypass,keda,5,top90,7,49,65.0
bypass,keda,5,top90,7,49,85.0
bypass,keda,5,top90,7,49,55.00000000000001
bypass,keda,5,top90,7,49,60.0
bypass,keda,5,top90,7,49,85.0
bypass,keda,5,top90,7,49,80.0
bypass,keda,5,top90,7,49,80.0
bypass,keda,5,top90,7,49,85.0
bypass,keda,5,top90,7,49,60.0
bypass,keda,5,top90,7,49,75.0
bypass,keda,5,top90,7,49,75.0
bypass,keda,5,top90,7,49,65.0
bypass,keda,5,top90,7,49,75.0
bypass,keda,5,top90,7,49,85.0
bypass,keda,5,top90,7,49,75.0
bypass,keda,5,top90,7,49,65.0
bypass,keda,5,top90,7,49,50.0
bypass,keda,5,top90,7,49,85.0
bypass,keda,5,top90,7,49,45.0
bypass,keda,5,top90,7,49,85.0
bypass,keda,5,top90,7,49,65.0
bypass,keda,5,top90,7,49,75.0
bypass,keda,5,top90,7,49,85.0
bypass,keda,5,top90,7,49,55.00000000000001
bypass,keda,5,top90,7,49,80.0
bypass,keda,5,top90,7,49,65.0
bypass,keda,5,top90,7,49,35.0
bypass,keda,5,top90,7,49,65.0
bypass,keda,5,top90,7,49,50.0
bypass,keda,5,top90,7,49,65.0
bypass,keda,5,top90,7,49,90.0
bypass,keda,5,top90,7,49,60.0
bypass,keda,5,top90,7,49,85.0
bypass,keda,5,top90,7,49,65.0
bypass,keda,5,top90,7,49,65.0
bypass,keda,5,top90,7,49,55.00000000000001
bypass,keda,5,top90,7,49,65.0
bypass,keda,5,top90,7,49,65.0
bypass,keda,5,top90,7,49,65.0
bypass,keda,5,top90,7,49,60.0
bypass,keda,5,top90,7,49,75.0
bypass,keda,5,top90,7,49,75.0
bypass,keda,5,top90,7,49,65.0
bypass,keda,5,top90,7,49,75.0
bypass,keda,5,top90,7,49,75.0
bypass,keda,5,top90,7,49,75.0
bypass,keda,5,top90,7,49,85.0
bypass,keda,5,top90,7,49,85.0
bypass,keda,5,top90,7,49,75.0
bypass,keda,5,top90,7,49,60.0
bypass,keda,5,top90,7,49,65.0
bypass,keda,5,top90,7,49,85.0
bypass,keda,5,top90,7,49,85.0
bypass,keda,5,top90,7,49,95.0
bypass,keda,5,top90,7,49,55.00000000000001
bypass,keda,5,top90,7,49,80.0
bypass,keda,5,top90,7,49,85.0
bypass,keda,5,top90,7,49,80.0
bypass,keda,5,top90,7,49,75.0
bypass,keda,5,top90,7,49,75.0
bypass,keda,5,top90,7,49,80.0
bypass,keda,5,top90,7,49,65.0
bypass,keda,5,top90,7,49,65.0
bypass,keda,5,top90,7,49,65.0
bypass,keda,5,top90,7,49,65.0
bypass,keda,5,top90,7,49,70.0
bypass,keda,5,top90,7,49,85.0
bypass,keda,5,top90,7,49,75.0
bypass,keda,5,top90,8,50,65.0
bypass,keda,5,top90,8,50,75.0
bypass,keda,5,top90,8,50,85.0
bypass,keda,5,top90,8,50,75.0
bypass,keda,5,top90,8,50,55.00000000000001
bypass,keda,5,top90,8,50,75.0
bypass,keda,5,top90,8,50,75.0
bypass,keda,5,top90,8,50,85.0
bypass,keda,5,top90,8,50,75.0
bypass,keda,5,top90,8,50,65.0
bypass,keda,5,top90,8,50,75.0
bypass,keda,5,top90,8,50,75.0
bypass,keda,5,top90,8,50,75.0
bypass,keda,5,top90,8,50,85.0
bypass,keda,5,top90,8,50,95.0
bypass,keda,5,top90,8,50,65.0
bypass,keda,5,top90,8,50,55.00000000000001
bypass,keda,5,top90,8,50,90.0
bypass,keda,5,top90,8,50,95.0
bypass,keda,5,top90,8,50,90.0
bypass,keda,5,top90,8,50,80.0
bypass,keda,5,top90,8,50,100.0
bypass,keda,5,top90,8,50,85.0
bypass,keda,5,top90,8,50,70.0
bypass,keda,5,top90,8,50,85.0
bypass,keda,5,top90,8,50,70.0
bypass,keda,5,top90,8,50,65.0
bypass,keda,5,top90,8,50,60.0
bypass,keda,5,top90,8,50,65.0
bypass,keda,5,top90,8,50,65.0
bypass,keda,5,top90,8,50,70.0
bypass,keda,5,top90,8,50,75.0
bypass,keda,5,top90,8,50,85.0
bypass,keda,5,top90,8,50,75.0
bypass,keda,5,top90,8,50,85.0
bypass,keda,5,top90,8,50,85.0
bypass,keda,5,top90,8,50,85.0
bypass,keda,5,top90,8,50,65.0
bypass,keda,5,top90,8,50,35.0
bypass,keda,5,top90,8,50,75.0
bypass,keda,5,top90,8,50,75.0
bypass,keda,5,top90,8,50,85.0
bypass,keda,5,top90,8,50,75.0
bypass,keda,5,top90,8,50,65.0
bypass,keda,5,top90,8,50,60.0
bypass,keda,5,top90,8,50,65.0
bypass,keda,5,top90,8,50,65.0
bypass,keda,5,top90,8,50,65.0
bypass,keda,5,top90,8,50,70.0
bypass,keda,5,top90,8,50,75.0
bypass,keda,5,top90,8,50,85.0
bypass,keda,5,top90,8,50,75.0
bypass,keda,5,top90,8,50,75.0
bypass,keda,5,top90,8,50,65.0
bypass,keda,5,top90,8,50,65.0
bypass,keda,5,top90,8,50,85.0
bypass,keda,5,top90,8,50,65.0
bypass,keda,5,top90,8,50,60.0
bypass,keda,5,top90,8,50,65.0
bypass,keda,5,top90,8,50,85.0
bypass,keda,5,top90,8,50,75.0
bypass,keda,5,top90,8,50,80.0
bypass,keda,5,top90,8,50,60.0
bypass,keda,5,top90,8,50,75.0
bypass,keda,5,top90,8,50,65.0
bypass,keda,5,top90,8,50,60.0
bypass,keda,5,top90,8,50,65.0
bypass,keda,5,top90,8,50,75.0
bypass,keda,5,top90,8,50,65.0
bypass,keda,5,top90,8,50,65.0
bypass,keda,5,top90,8,50,60.0
bypass,keda,5,top90,8,50,75.0
bypass,keda,5,top90,8,50,85.0
bypass,keda,5,top90,8,50,90.0
bypass,keda,5,top90,8,50,65.0
bypass,keda,5,top90,8,50,85.0
bypass,keda,5,top90,8,50,80.0
bypass,keda,5,top90,8,50,90.0
bypass,keda,5,top90,8,50,75.0
bypass,keda,5,top90,8,50,65.0
bypass,keda,5,top90,8,50,80.0
bypass,keda,5,top90,8,50,75.0
bypass,keda,5,top90,8,50,85.0
bypass,keda,5,top90,8,50,85.0
bypass,keda,5,top90,8,50,65.0
bypass,keda,5,top90,8,50,85.0
bypass,keda,5,top90,8,50,80.0
bypass,keda,5,top90,8,50,95.0
bypass,keda,5,top90,8,50,90.0
bypass,keda,5,top90,8,50,65.0
bypass,keda,5,top90,8,50,60.0
bypass,keda,5,top90,8,50,65.0
bypass,keda,5,top90,8,50,60.0
bypass,keda,5,top90,8,50,85.0
bypass,keda,5,top90,8,50,65.0
bypass,keda,5,top90,8,50,55.00000000000001
bypass,keda,5,top90,8,50,80.0
bypass,keda,5,top90,8,50,65.0
bypass,keda,5,top90,8,50,85.0
bypass,keda,5,top90,8,50,80.0
bypass,keda,5,top90,8,50,85.0
bypass,keda,5,top90,8,50,80.0
bypass,keda,5,top90,8,50,75.0
bypass,keda,5,top90,8,50,65.0
bypass,keda,5,top90,8,50,85.0
bypass,keda,5,top90,8,50,60.0
bypass,keda,5,top90,8,50,60.0
bypass,keda,5,top90,8,50,90.0
bypass,keda,5,top90,8,50,85.0
bypass,keda,5,top90,8,50,65.0
bypass,keda,5,top90,8,50,70.0
bypass,keda,5,top90,8,50,75.0
bypass,keda,5,top90,8,50,60.0
bypass,keda,5,top90,8,50,45.0
bypass,keda,5,top90,8,50,75.0
bypass,keda,5,top90,8,50,85.0
bypass,keda,5,top90,8,50,75.0
bypass,keda,5,top90,8,50,100.0
bypass,keda,5,top90,8,50,65.0
bypass,keda,5,top90,8,50,75.0
bypass,keda,5,top90,8,50,85.0
bypass,keda,5,top90,8,50,55.00000000000001
bypass,keda,5,top90,8,50,50.0
bypass,keda,5,top90,8,50,40.0
bypass,keda,5,top90,8,50,80.0
bypass,keda,5,top90,8,50,65.0
bypass,keda,5,top90,8,50,40.0
bypass,keda,5,top90,8,50,60.0
bypass,keda,5,top90,8,50,65.0
bypass,keda,5,top90,8,50,85.0
bypass,keda,5,top90,8,50,65.0
bypass,keda,5,top90,8,50,70.0
bypass,keda,5,top90,8,50,80.0
bypass,keda,5,top90,8,50,65.0
bypass,keda,5,top90,8,50,85.0
bypass,keda,5,top90,8,50,75.0
bypass,keda,5,top90,8,50,75.0
bypass,keda,5,top90,8,50,85.0
bypass,keda,5,top90,8,50,80.0
bypass,keda,5,top90,8,50,55.00000000000001
bypass,keda,5,top90,8,50,75.0
bypass,keda,5,top90,8,50,65.0
bypass,keda,5,top90,8,50,85.0
bypass,keda,5,top90,8,50,55.00000000000001
bypass,keda,5,top90,8,50,80.0
bypass,keda,5,top90,8,50,70.0
bypass,keda,5,top90,8,50,75.0
bypass,keda,5,top90,8,50,90.0
bypass,keda,5,top90,8,50,90.0
bypass,keda,5,top90,8,50,75.0
bypass,keda,5,top90,8,50,75.0
bypass,keda,5,top90,8,50,50.0
bypass,keda,5,top90,8,50,85.0
bypass,keda,5,top90,8,50,70.0
bypass,keda,5,top90,8,50,75.0
bypass,keda,5,top90,8,50,75.0
bypass,keda,5,top90,8,50,85.0
bypass,keda,5,top90,8,50,95.0
bypass,keda,5,top90,8,50,70.0
bypass,keda,5,top90,8,50,90.0
bypass,keda,5,top90,8,50,70.0
bypass,keda,5,top90,8,50,75.0
bypass,keda,5,top90,8,50,80.0
bypass,keda,5,top90,8,50,75.0
bypass,keda,5,top90,8,50,70.0
bypass,keda,5,top90,8,50,65.0
bypass,keda,5,top90,8,50,60.0
bypass,keda,5,top90,8,50,75.0
bypass,keda,5,top90,8,50,70.0
bypass,keda,5,top90,8,50,55.00000000000001
bypass,keda,5,top90,8,50,85.0
bypass,keda,5,top90,8,50,75.0
bypass,keda,5,top90,8,50,95.0
bypass,keda,5,top90,8,50,65.0
bypass,keda,5,top90,8,50,75.0
bypass,keda,5,top90,8,50,75.0
bypass,keda,5,top90,8,50,45.0
bypass,keda,5,top90,8,50,75.0
bypass,keda,5,top90,8,50,85.0
bypass,keda,5,top90,8,50,75.0
bypass,keda,5,top90,8,50,65.0
bypass,keda,5,top90,8,50,50.0
bypass,keda,5,top90,8,50,55.00000000000001
bypass,keda,5,top90,8,50,75.0
bypass,keda,5,top90,8,50,80.0
bypass,keda,5,top90,8,50,90.0
bypass,keda,5,top90,8,50,75.0
bypass,keda,5,top90,8,50,65.0
bypass,keda,5,top90,8,50,75.0
bypass,keda,5,top90,8,50,85.0
bypass,keda,5,top90,8,50,100.0
bypass,keda,5,top90,8,50,60.0
bypass,keda,5,top90,8,50,65.0
bypass,keda,5,top90,8,50,60.0
bypass,keda,5,top90,8,50,100.0
bypass,keda,5,top90,8,50,55.00000000000001
bypass,keda,5,top90,8,50,90.0
bypass,keda,5,top90,8,50,75.0
bypass,keda,5,top90,8,50,55.00000000000001
bypass,keda,5,top90,8,50,75.0
bypass,keda,5,top90,8,50,85.0
bypass,keda,5,top90,8,50,80.0
bypass,keda,5,top90,8,50,85.0
bypass,keda,5,top90,8,50,65.0
bypass,keda,5,top90,8,50,95.0
bypass,keda,5,top90,8,50,75.0
bypass,keda,5,top90,8,50,85.0
bypass,keda,5,top90,8,50,85.0
bypass,keda,5,top90,8,50,75.0
bypass,keda,5,top90,8,50,60.0
bypass,keda,5,top90,8,50,75.0
bypass,keda,5,top90,8,50,75.0
bypass,keda,5,top90,8,50,75.0
bypass,keda,5,top90,8,50,65.0
bypass,keda,5,top90,8,50,85.0
bypass,keda,5,top90,8,50,75.0
bypass,keda,5,top90,8,50,65.0
bypass,keda,5,top90,8,50,80.0
bypass,keda,5,top90,8,50,75.0
bypass,keda,5,top90,8,50,65.0
bypass,keda,5,top90,8,50,70.0
bypass,keda,5,top90,8,50,90.0
bypass,keda,5,top90,8,50,70.0
bypass,keda,5,top90,8,50,75.0
bypass,keda,5,top90,8,50,60.0
bypass,keda,5,top90,8,50,75.0
bypass,keda,5,top90,8,50,60.0
bypass,keda,5,top90,8,50,75.0
bypass,keda,5,top90,8,50,55.00000000000001
bypass,keda,5,top90,8,50,55.00000000000001
bypass,keda,5,top90,8,50,100.0
bypass,keda,5,top90,8,50,65.0
bypass,keda,5,top90,8,50,90.0
bypass,keda,5,top90,8,50,80.0
bypass,keda,5,top90,8,50,85.0
bypass,keda,5,top90,8,50,65.0
bypass,keda,5,top90,8,50,85.0
bypass,keda,5,top90,8,50,85.0
bypass,keda,5,top90,8,50,90.0
bypass,keda,5,top90,8,50,70.0
bypass,keda,5,top90,8,50,65.0
bypass,keda,5,top90,8,50,75.0
bypass,keda,5,top90,8,50,60.0
bypass,keda,5,top90,8,50,90.0
bypass,keda,5,top90,8,50,85.0
bypass,keda,5,top90,8,50,55.00000000000001
bypass,keda,5,top90,8,50,70.0
bypass,keda,5,top90,8,50,80.0
bypass,keda,5,top90,8,50,85.0
bypass,keda,5,top90,8,50,65.0
bypass,keda,5,top90,8,50,55.00000000000001
bypass,keda,5,top90,8,50,65.0
bypass,keda,5,top90,8,50,65.0
bypass,keda,5,top90,8,50,65.0
bypass,keda,5,top90,8,50,50.0
bypass,keda,5,top90,8,50,65.0
bypass,keda,5,top90,8,50,75.0
bypass,keda,5,top90,8,50,65.0
bypass,keda,5,top90,8,50,70.0
bypass,keda,5,top90,8,50,75.0
bypass,keda,5,top90,8,50,100.0
bypass,keda,5,top90,8,50,95.0
bypass,keda,5,top90,8,50,55.00000000000001
bypass,keda,5,top90,8,50,75.0
bypass,keda,5,top90,8,50,80.0
bypass,keda,5,top90,8,50,85.0
bypass,keda,5,top90,8,50,55.00000000000001
bypass,keda,5,top90,8,50,90.0
bypass,keda,5,top90,8,50,60.0
bypass,keda,5,top90,8,50,85.0
bypass,keda,5,top90,8,50,75.0
bypass,keda,5,top90,8,50,85.0
bypass,keda,5,top90,8,50,75.0
bypass,keda,5,top90,8,50,65.0
bypass,keda,5,top90,8,50,50.0
bypass,keda,5,top90,8,50,75.0
bypass,keda,5,top90,8,50,50.0
bypass,keda,5,top90,8,50,65.0
bypass,keda,5,top90,8,50,70.0
bypass,keda,5,top90,8,50,80.0
bypass,keda,5,top90,8,50,75.0
bypass,keda,5,top90,8,50,85.0
bypass,keda,5,top90,8,50,80.0
bypass,keda,5,top90,8,50,75.0
bypass,keda,5,top90,8,50,65.0
bypass,keda,5,top90,8,50,75.0
bypass,keda,5,top90,8,50,75.0
bypass,keda,5,top90,8,50,100.0
bypass,keda,5,top90,8,50,55.00000000000001
bypass,keda,5,top90,8,50,85.0
bypass,keda,5,top90,8,50,65.0
bypass,keda,5,top90,8,50,45.0
bypass,keda,5,top90,8,50,75.0
bypass,keda,5,top90,8,50,85.0
bypass,keda,5,top90,8,50,35.0
bypass,keda,5,top90,8,50,95.0
bypass,keda,5,top90,8,50,85.0
bypass,keda,5,top90,8,50,75.0
bypass,keda,5,top90,8,50,85.0
bypass,keda,5,top90,8,50,75.0
bypass,keda,5,top90,8,50,65.0
bypass,keda,5,top90,8,50,75.0
bypass,keda,5,top90,8,50,55.00000000000001
bypass,keda,5,top90,8,50,65.0
bypass,keda,5,top90,8,50,75.0
bypass,keda,5,top90,8,50,65.0
bypass,keda,5,top90,8,50,65.0
bypass,keda,5,top90,8,50,55.00000000000001
bypass,keda,5,top90,8,50,60.0
bypass,keda,5,top90,8,50,65.0
bypass,keda,5,top90,8,50,80.0
bypass,keda,5,top90,8,50,55.00000000000001
bypass,keda,5,top90,8,50,75.0
bypass,keda,5,top90,8,50,50.0
bypass,keda,5,top90,8,50,85.0
bypass,keda,5,top90,8,50,45.0
bypass,keda,5,top90,8,50,65.0
bypass,keda,5,top90,8,50,95.0
bypass,keda,5,top90,8,50,65.0
bypass,keda,5,top90,8,50,65.0
bypass,keda,5,top90,8,50,75.0
bypass,keda,5,top90,8,50,85.0
bypass,keda,5,top90,8,50,55.00000000000001
bypass,keda,5,top90,8,50,75.0
bypass,keda,5,top90,8,50,75.0
bypass,keda,5,top90,8,50,80.0
bypass,keda,5,top90,8,50,65.0
bypass,keda,5,top90,8,50,80.0
bypass,keda,5,top90,8,50,70.0
bypass,keda,5,top90,8,50,75.0
bypass,keda,5,top90,8,50,65.0
bypass,keda,5,top90,8,50,65.0
bypass,keda,5,top90,8,50,85.0
bypass,keda,5,top90,8,50,85.0
bypass,keda,5,top90,8,50,80.0
bypass,keda,5,top90,8,50,75.0
bypass,keda,5,top90,8,50,55.00000000000001
bypass,keda,5,top90,8,50,65.0
bypass,keda,5,top90,8,50,60.0
bypass,keda,5,top90,8,50,65.0
bypass,keda,5,top90,8,50,80.0
bypass,keda,5,top90,8,50,85.0
bypass,keda,5,top90,8,50,45.0
bypass,keda,5,top90,8,50,75.0
bypass,keda,5,top90,8,50,80.0
bypass,keda,5,top90,8,50,85.0
bypass,keda,5,top90,8,50,90.0
bypass,keda,5,top90,8,50,100.0
bypass,keda,5,top90,8,50,75.0
bypass,keda,5,top90,8,50,85.0
bypass,keda,5,top90,8,50,45.0
bypass,keda,5,top90,8,50,55.00000000000001
bypass,keda,5,top90,8,50,45.0
bypass,keda,5,top90,8,50,50.0
bypass,keda,5,top90,8,50,85.0
bypass,keda,5,top90,8,50,75.0
bypass,keda,5,top90,8,50,75.0
bypass,keda,5,top90,8,50,80.0
bypass,keda,5,top90,8,50,65.0
bypass,keda,5,top90,8,50,60.0
bypass,keda,5,top90,8,50,55.00000000000001
bypass,keda,5,top90,8,50,75.0
bypass,keda,5,top90,8,50,80.0
bypass,keda,5,top90,8,50,60.0
bypass,keda,5,top90,8,50,75.0
bypass,keda,5,top90,8,50,65.0
bypass,keda,5,top90,8,50,65.0
bypass,keda,5,top90,8,50,75.0
bypass,keda,5,top90,8,50,65.0
bypass,keda,5,top90,8,50,85.0
bypass,keda,5,top90,8,50,80.0
bypass,keda,5,top90,8,50,45.0
bypass,keda,5,top90,8,50,75.0
bypass,keda,5,top90,8,50,70.0
bypass,keda,5,top90,8,50,75.0
bypass,keda,5,top90,8,50,60.0
bypass,keda,5,top90,8,50,75.0
bypass,keda,5,top90,8,50,95.0
bypass,keda,5,top90,8,50,75.0
bypass,keda,5,top90,8,50,80.0
bypass,keda,5,top90,8,50,45.0
bypass,keda,5,top90,8,50,75.0
bypass,keda,5,top90,8,50,70.0
bypass,keda,5,top90,8,50,70.0
bypass,keda,5,top90,8,50,85.0
bypass,keda,5,top90,8,50,85.0
bypass,keda,5,top90,8,50,90.0
bypass,keda,5,top90,8,50,65.0
bypass,keda,5,top90,8,50,70.0
bypass,keda,5,top90,8,50,65.0
bypass,keda,5,top90,8,50,75.0
bypass,keda,5,top90,8,50,75.0
bypass,keda,5,top90,8,50,70.0
bypass,keda,5,top90,8,50,60.0
bypass,keda,5,top90,9,51,75.0
bypass,keda,5,top90,9,51,85.0
bypass,keda,5,top90,9,51,65.0
bypass,keda,5,top90,9,51,65.0
bypass,keda,5,top90,9,51,85.0
bypass,keda,5,top90,9,51,85.0
bypass,keda,5,top90,9,51,70.0
bypass,keda,5,top90,9,51,75.0
bypass,keda,5,top90,9,51,55.00000000000001
bypass,keda,5,top90,9,51,95.0
bypass,keda,5,top90,9,51,85.0
bypass,keda,5,top90,9,51,85.0
bypass,keda,5,top90,9,51,85.0
bypass,keda,5,top90,9,51,80.0
bypass,keda,5,top90,9,51,85.0
bypass,keda,5,top90,9,51,60.0
bypass,keda,5,top90,9,51,80.0
bypass,keda,5,top90,9,51,70.0
bypass,keda,5,top90,9,51,95.0
bypass,keda,5,top90,9,51,75.0
bypass,keda,5,top90,9,51,75.0
bypass,keda,5,top90,9,51,75.0
bypass,keda,5,top90,9,51,100.0
bypass,keda,5,top90,9,51,75.0
bypass,keda,5,top90,9,51,85.0
bypass,keda,5,top90,9,51,75.0
bypass,keda,5,top90,9,51,75.0
bypass,keda,5,top90,9,51,75.0
