net,trigger,optimizer,rep,fitness_type,seed,size_gen,mode,total_rules,gen,n_train_rules,rule_added_after_gen,max_accuracy,n_rules_correct,mean_accuracy,pct_success_indv,gen_cpu_time
nhlv1,success,umda,4,regret,46,50,utility_only,67,12,6,True,80.59701492537313,54,68.35820895522387,0.0,13.140625
nhlv1,success,umda,4,regret,46,50,utility_only,67,13,7,True,80.59701492537313,54,68.4179104477612,0.0,13.078125
nhlv1,success,umda,4,regret,46,50,utility_only,67,14,8,False,82.08955223880598,55,70.38805970149254,0.0,12.953125
nhlv1,success,umda,4,regret,46,50,utility_only,67,15,8,True,79.1044776119403,53,72.4776119402985,0.0,12.984375
nhlv1,success,umda,4,regret,46,50,utility_only,67,16,9,True,82.08955223880598,55,71.73134328358208,0.0,13.046875
nhlv1,success,umda,4,regret,46,50,utility_only,67,17,10,True,77.61194029850746,52,73.55223880597015,0.0,13.140625
nhlv1,success,umda,4,regret,46,50,utility_only,67,18,11,True,83.5820895522388,56,74.23880597014926,0.0,13.421875
nhlv1,success,umda,4,regret,46,50,utility_only,67,19,12,False,79.1044776119403,53,73.7313432835821,0.0,13.046875
nhlv1,success,umda,4,regret,46,50,utility_only,67,20,12,False,79.1044776119403,53,73.40298507462687,0.0,13.140625
nhlv1,success,umda,4,regret,46,50,utility_only,67,21,12,False,80.59701492537313,54,74.4179104477612,0.0,13.078125
nhlv1,success,umda,4,regret,46,50,utility_only,67,22,12,False,79.1044776119403,53,75.19402985074626,0.0,13.390625
nhlv1,success,umda,4,regret,46,50,utility_only,67,23,12,False,82.08955223880598,55,74.86567164179104,0.0,12.953125
nhlv1,success,umda,4,regret,46,50,utility_only,67,24,12,False,80.59701492537313,54,74.6268656716418,0.0,13.03124999999909
nhlv1,success,umda,4,regret,46,50,utility_only,67,25,12,False,83.5820895522388,56,76.11940298507463,0.0,13.234375
nhlv1,success,umda,4,regret,46,50,utility_only,67,26,12,False,85.07462686567165,57,77.01492537313433,0.0,13.015625
nhlv1,success,umda,4,regret,46,50,utility_only,67,27,12,True,85.07462686567165,57,78.92537313432835,0.0,13.171875
nhlv1,success,umda,4,regret,46,50,utility_only,67,28,13,True,85.07462686567165,57,78.89552238805969,0.0,13.046875
nhlv1,success,umda,4,regret,46,50,utility_only,67,29,14,True,85.07462686567165,57,79.88059701492537,0.0,13.171875
nhlv1,success,umda,4,regret,46,50,utility_only,67,30,15,True,83.5820895522388,56,80.0,0.0,13.09375
nhlv1,success,umda,4,regret,46,50,utility_only,67,31,16,True,83.5820895522388,56,80.17910447761193,0.0,13.1875
nhlv1,success,umda,4,regret,46,50,utility_only,67,32,17,True,83.5820895522388,56,79.97014925373134,0.0,12.875
nhlv1,success,umda,4,regret,46,50,utility_only,67,33,18,True,83.5820895522388,56,79.52238805970148,0.0,13.375
nhlv1,success,umda,4,regret,46,50,utility_only,67,34,19,False,83.5820895522388,56,80.35820895522387,0.0,13.734375
nhlv1,success,umda,4,regret,46,50,utility_only,67,35,19,False,83.5820895522388,56,79.61194029850745,0.0,13.078125
nhlv1,success,umda,4,regret,46,50,utility_only,67,36,19,True,82.08955223880598,55,79.07462686567163,0.0,13.015625
nhlv1,success,umda,4,regret,46,50,utility_only,67,37,20,True,83.5820895522388,56,78.86567164179104,0.0,13.171875
nhlv1,success,umda,4,regret,46,50,utility_only,67,38,21,True,82.08955223880598,55,79.67164179104476,0.0,13.0
nhlv1,success,umda,4,regret,46,50,utility_only,67,39,22,True,83.5820895522388,56,80.44776119402985,0.0,12.953125
nhlv1,success,umda,4,regret,46,50,utility_only,67,40,23,True,83.5820895522388,56,80.44776119402985,0.0,13.171875
nhlv1,success,umda,4,regret,46,50,utility_only,67,41,24,True,83.5820895522388,56,80.50746268656715,0.0,13.046875
nhlv1,success,umda,4,regret,46,50,utility_only,67,42,25,True,83.5820895522388,56,80.50746268656717,0.0,13.125
nhlv1,success,umda,4,regret,46,50,utility_only,67,43,26,True,83.5820895522388,56,80.0,0.0,13.28125
nhlv1,success,umda,4,regret,46,50,utility_only,67,44,27,False,83.5820895522388,56,80.2686567164179,0.0,13.078125
nhlv1,success,umda,4,regret,46,50,utility_only,67,45,27,False,82.08955223880598,55,80.4776119402985,0.0,13.21875
nhlv1,success,umda,4,regret,46,50,utility_only,67,46,27,False,83.5820895522388,56,80.32835820895521,0.0,13.25
nhlv1,success,umda,4,regret,46,50,utility_only,67,47,27,False,80.59701492537313,54,80.14925373134326,0.0,12.8125
nhlv1,success,umda,4,regret,46,50,utility_only,67,48,27,False,82.08955223880598,55,79.34328358208954,0.0,13.90625
nhlv1,success,umda,4,regret,46,50,utility_only,67,49,27,False,83.5820895522388,56,80.2686567164179,0.0,13.734375
nhlv1,success,umda,4,regret,46,50,utility_only,67,50,27,False,83.5820895522388,56,80.4776119402985,0.0,16.875
nhlv1,success,umda,4,regret,46,50,utility_only,67,51,27,False,82.08955223880598,55,79.76119402985074,0.0,13.1875
nhlv1,success,umda,4,regret,46,50,utility_only,67,52,27,False,82.08955223880598,55,80.02985074626865,0.0,12.953125
nhlv1,success,umda,4,regret,46,50,utility_only,67,53,27,False,83.5820895522388,56,80.6865671641791,0.0,13.203125
nhlv1,success,umda,4,regret,46,50,utility_only,67,54,27,False,83.5820895522388,56,80.44776119402985,0.0,13.09375
nhlv1,success,umda,4,regret,46,50,utility_only,67,55,27,False,85.07462686567165,57,81.04477611940298,0.0,13.125
nhlv1,success,umda,4,regret,46,50,utility_only,67,56,27,False,85.07462686567165,57,81.13432835820895,0.0,13.03125000000091
nhlv1,success,umda,4,regret,46,50,utility_only,67,57,27,False,85.07462686567165,57,80.71641791044776,0.0,13.21875
nhlv1,success,umda,4,regret,46,50,utility_only,67,58,27,False,83.5820895522388,56,81.25373134328358,0.0,12.921875
nhlv1,success,umda,4,regret,46,50,utility_only,67,59,27,False,85.07462686567165,57,81.67164179104476,0.0,12.921875
nhlv1,success,umda,4,regret,46,50,utility_only,67,60,27,False,85.07462686567165,57,81.88059701492539,0.0,13.21875
nhlv1,success,umda,4,regret,46,50,utility_only,67,61,27,True,85.07462686567165,57,81.55223880597015,0.0,13.0625
nhlv1,success,umda,4,regret,46,50,utility_only,67,62,28,True,85.07462686567165,57,81.73134328358209,0.0,12.96875
nhlv1,success,umda,4,regret,46,50,utility_only,67,63,29,True,85.07462686567165,57,81.64179104477613,0.0,12.890625
nhlv1,success,umda,4,regret,46,50,utility_only,67,64,30,False,85.07462686567165,57,82.1492537313433,0.0,12.9375
nhlv1,success,umda,4,regret,46,50,utility_only,67,65,30,False,85.07462686567165,57,82.29850746268657,0.0,13.421875
nhlv1,success,umda,4,regret,46,50,utility_only,67,66,30,False,85.07462686567165,57,82.80597014925374,0.0,12.734375
nhlv1,success,umda,4,regret,46,50,utility_only,67,67,30,False,85.07462686567165,57,82.80597014925374,0.0,12.9375
nhlv1,success,umda,4,regret,46,50,utility_only,67,68,30,False,86.56716417910447,58,82.77611940298507,0.0,12.828125
nhlv1,success,umda,4,regret,46,50,utility_only,67,69,30,False,85.07462686567165,57,82.83582089552239,0.0,13.1875
nhlv1,success,umda,4,regret,46,50,utility_only,67,70,30,False,85.07462686567165,57,82.65671641791046,0.0,12.90625
nhlv1,success,umda,4,regret,46,50,utility_only,67,71,30,False,85.07462686567165,57,82.4179104477612,0.0,13.0625
nhlv1,success,umda,4,regret,46,50,utility_only,67,72,30,False,85.07462686567165,57,82.71641791044776,0.0,12.953125
nhlv1,success,umda,4,regret,46,50,utility_only,67,73,30,False,85.07462686567165,57,82.59701492537313,0.0,13.046875
nhlv1,success,umda,4,regret,46,50,utility_only,67,74,30,False,85.07462686567165,57,82.56716417910448,0.0,13.09375
nhlv1,success,umda,4,regret,46,50,utility_only,67,75,30,False,85.07462686567165,57,82.80597014925374,0.0,13.0
nhlv1,success,umda,4,regret,46,50,utility_only,67,76,30,False,85.07462686567165,57,82.4179104477612,0.0,13.078125
nhlv1,success,umda,4,regret,46,50,utility_only,67,77,30,False,85.07462686567165,57,82.74626865671644,0.0,13.1875
nhlv1,success,umda,4,regret,46,50,utility_only,67,78,30,False,85.07462686567165,57,82.77611940298507,0.0,13.140625
nhlv1,success,umda,4,regret,46,50,utility_only,67,79,30,False,85.07462686567165,57,82.86567164179105,0.0,13.078125
nhlv1,success,umda,4,regret,46,50,utility_only,67,80,30,False,85.07462686567165,57,82.71641791044776,0.0,12.96875
nhlv1,success,umda,4,regret,46,50,utility_only,67,81,30,False,83.5820895522388,56,82.65671641791045,0.0,13.0625
nhlv1,success,umda,4,regret,46,50,utility_only,67,82,30,False,85.07462686567165,57,82.4776119402985,0.0,13.015625
nhlv1,success,umda,4,regret,46,50,utility_only,67,83,30,False,83.5820895522388,56,82.23880597014926,0.0,12.859375
nhlv1,success,umda,4,regret,46,50,utility_only,67,84,30,False,85.07462686567165,57,82.23880597014926,0.0,13.03125
nhlv1,success,umda,4,regret,46,50,utility_only,67,85,30,False,85.07462686567165,57,82.26865671641792,0.0,13.25
nhlv1,success,umda,4,regret,46,50,utility_only,67,86,30,False,85.07462686567165,57,82.4776119402985,0.0,13.140625
nhlv1,success,umda,4,regret,46,50,utility_only,67,87,30,False,85.07462686567165,57,82.32835820895521,0.0,13.140625
nhlv1,success,umda,4,regret,46,50,utility_only,67,88,30,False,85.07462686567165,57,82.65671641791045,0.0,13.21875
nhlv1,success,umda,4,regret,46,50,utility_only,67,89,30,False,85.07462686567165,57,82.89552238805969,0.0,13.046875
nhlv1,success,umda,4,regret,46,50,utility_only,67,90,30,False,85.07462686567165,57,82.98507462686567,0.0,12.96875
nhlv1,success,umda,4,regret,46,50,utility_only,67,91,30,False,85.07462686567165,57,82.80597014925374,0.0,12.953125
nhlv1,success,umda,4,regret,46,50,utility_only,67,92,30,False,86.56716417910447,58,83.16417910447761,0.0,12.9375
nhlv1,success,umda,4,regret,46,50,utility_only,67,93,30,False,85.07462686567165,57,82.77611940298507,0.0,12.828125
nhlv1,success,umda,4,regret,46,50,utility_only,67,94,30,False,86.56716417910447,58,83.01492537313432,0.0,13.15625
nhlv1,success,umda,4,regret,46,50,utility_only,67,95,30,False,86.56716417910447,58,83.13432835820895,0.0,13.25
nhlv1,success,umda,4,regret,46,50,utility_only,67,96,30,False,86.56716417910447,58,83.13432835820895,0.0,13.078125
nhlv1,success,umda,4,regret,46,50,utility_only,67,97,30,False,86.56716417910447,58,83.55223880597015,0.0,13.015625
nhlv1,success,umda,4,regret,46,50,utility_only,67,98,30,False,86.56716417910447,58,83.64179104477611,0.0,13.265625
nhlv1,success,umda,4,regret,46,50,utility_only,67,99,30,False,86.56716417910447,58,83.70149253731341,0.0,12.984375
nhlv1,success,umda,4,regret,46,50,utility_only,67,100,30,False,86.56716417910447,58,83.67164179104476,0.0,17.109375
nhlv1,success,emna,0,regret,42,50,utility_only,67,1,1,True,80.59701492537313,54,41.164179104477604,0.0,16.1875
nhlv1,success,emna,0,regret,42,50,utility_only,67,2,2,False,83.5820895522388,56,49.55223880597015,0.0,14.0625
nhlv1,success,emna,0,regret,42,50,utility_only,67,3,2,True,80.59701492537313,54,53.940298507462686,0.0,13.234375
nhlv1,success,emna,0,regret,42,50,utility_only,67,4,3,True,80.59701492537313,54,51.61194029850747,0.0,13.078125
nhlv1,success,emna,0,regret,42,50,utility_only,67,5,4,False,85.07462686567165,57,62.059701492537314,0.0,13.609375
nhlv1,success,emna,0,regret,42,50,utility_only,67,6,4,False,82.08955223880598,55,58.95522388059701,0.0,13.484375
nhlv1,success,emna,0,regret,42,50,utility_only,67,7,4,True,83.5820895522388,56,64.2089552238806,0.0,13.25
nhlv1,success,emna,0,regret,42,50,utility_only,67,8,5,False,85.07462686567165,57,58.02985074626866,0.0,13.140625
nhlv1,success,emna,0,regret,42,50,utility_only,67,9,5,False,86.56716417910447,58,69.044776119403,0.0,13.3125
nhlv1,success,emna,0,regret,42,50,utility_only,67,10,5,False,95.52238805970148,64,69.5820895522388,0.0,13.25
nhlv1,success,emna,0,regret,42,50,utility_only,67,11,5,False,92.53731343283582,62,71.88059701492537,0.0,13.203125
nhlv1,success,emna,0,regret,42,50,utility_only,67,12,5,True,97.01492537313433,65,77.52238805970148,0.0,13.53125
nhlv1,success,emna,0,regret,42,50,utility_only,67,13,6,False,98.50746268656717,66,82.38805970149252,0.0,13.03125
nhlv1,success,emna,0,regret,42,50,utility_only,67,14,6,True,98.50746268656717,66,88.20895522388058,0.0,13.390625
nhlv1,success,emna,0,regret,42,50,utility_only,67,15,7,True,98.50746268656717,66,86.955223880597,0.0,12.875
nhlv1,success,emna,0,regret,42,50,utility_only,67,16,8,True,98.50746268656717,66,90.23880597014924,0.0,13.140625
nhlv1,success,emna,0,regret,42,50,utility_only,67,17,9,True,100.0,67,93.76119402985076,4.0,13.5
nhlv1,success,emna,0,regret,42,50,utility_only,67,18,10,True,100.0,67,95.13432835820893,6.0,13.5
nhlv1,success,emna,0,regret,42,50,utility_only,67,19,11,True,100.0,67,96.77611940298507,12.0,13.203125
nhlv1,success,emna,0,regret,42,50,utility_only,67,20,12,True,100.0,67,96.92537313432835,10.0,13.1875
nhlv1,success,emna,0,regret,42,50,utility_only,67,21,13,True,100.0,67,97.40298507462687,16.0,13.671875
nhlv1,success,emna,0,regret,42,50,utility_only,67,22,14,True,100.0,67,97.5223880597015,12.0,13.46875
nhlv1,success,emna,0,regret,42,50,utility_only,67,23,15,True,100.0,67,98.02985074626868,18.0,13.515625
nhlv1,success,emna,0,regret,42,50,utility_only,67,24,16,True,100.0,67,98.6268656716418,34.0,13.796875
nhlv1,success,emna,0,regret,42,50,utility_only,67,25,17,True,100.0,67,98.23880597014926,24.0,13.359375
nhlv1,success,emna,0,regret,42,50,utility_only,67,26,18,True,100.0,67,98.59701492537313,38.0,13.265625
nhlv1,success,emna,0,regret,42,50,utility_only,67,27,19,True,100.0,67,98.71641791044776,40.0,13.4375
nhlv1,success,emna,0,regret,42,50,utility_only,67,28,20,True,100.0,67,98.98507462686568,50.0,13.578125
nhlv1,success,emna,1,regret,43,50,utility_only,67,1,1,True,80.59701492537313,54,43.7313432835821,0.0,13.15625
nhlv1,success,emna,1,regret,43,50,utility_only,67,2,2,False,82.08955223880598,55,54.50746268656716,0.0,13.421875
nhlv1,success,emna,1,regret,43,50,utility_only,67,3,2,False,80.59701492537313,54,49.880597014925385,0.0,13.1875
nhlv1,success,emna,1,regret,43,50,utility_only,67,4,2,False,79.1044776119403,53,50.23880597014925,0.0,13.125
nhlv1,success,emna,1,regret,43,50,utility_only,67,5,2,False,83.5820895522388,56,51.64179104477612,0.0,13.171875
nhlv1,success,emna,1,regret,43,50,utility_only,67,6,2,True,88.05970149253731,59,50.59701492537313,0.0,13.09375
nhlv1,success,emna,1,regret,43,50,utility_only,67,7,3,False,83.5820895522388,56,55.88059701492537,0.0,13.234375
nhlv1,success,emna,1,regret,43,50,utility_only,67,8,3,True,97.01492537313433,65,59.462686567164184,0.0,13.234375
nhlv1,success,emna,1,regret,43,50,utility_only,67,9,4,False,85.07462686567165,57,54.32835820895522,0.0,13.296875
nhlv1,success,emna,1,regret,43,50,utility_only,67,10,4,False,89.55223880597015,60,59.37313432835821,0.0,13.203125
nhlv1,success,emna,1,regret,43,50,utility_only,67,11,4,False,97.01492537313433,65,70.11940298507464,0.0,13.09375
nhlv1,success,emna,1,regret,43,50,utility_only,67,12,4,False,97.01492537313433,65,71.16417910447761,0.0,13.3125
nhlv1,success,emna,1,regret,43,50,utility_only,67,13,4,True,98.50746268656717,66,78.08955223880598,0.0,13.234375
nhlv1,success,emna,1,regret,43,50,utility_only,67,14,5,True,100.0,67,89.34328358208955,4.0,13.140625
nhlv1,success,emna,1,regret,43,50,utility_only,67,15,6,False,98.50746268656717,66,86.02985074626864,0.0,13.28125
nhlv1,success,emna,1,regret,43,50,utility_only,67,16,6,True,100.0,67,91.46268656716418,2.0,13.234375
nhlv1,success,emna,1,regret,43,50,utility_only,67,17,7,True,100.0,67,89.5223880597015,4.0,13.40625
nhlv1,success,emna,1,regret,43,50,utility_only,67,18,8,True,100.0,67,94.29850746268656,10.0,13.203125
nhlv1,success,emna,1,regret,43,50,utility_only,67,19,9,True,100.0,67,96.20895522388058,26.0,13.171875
nhlv1,success,emna,1,regret,43,50,utility_only,67,20,10,True,100.0,67,97.58208955223881,30.0,13.15625
nhlv1,success,emna,1,regret,43,50,utility_only,67,21,11,True,100.0,67,98.1492537313433,38.0,13.265625
nhlv1,success,emna,1,regret,43,50,utility_only,67,22,12,True,100.0,67,98.38805970149255,36.0,13.28125
nhlv1,success,emna,1,regret,43,50,utility_only,67,23,13,True,100.0,67,98.80597014925374,46.0,13.5
nhlv1,success,emna,1,regret,43,50,utility_only,67,24,14,True,100.0,67,98.92537313432837,50.0,13.5625
nhlv1,success,emna,2,regret,44,50,utility_only,67,1,1,False,79.1044776119403,53,41.044776119402975,0.0,13.375
nhlv1,success,emna,2,regret,44,50,utility_only,67,2,1,True,83.5820895522388,56,43.40298507462687,0.0,12.82812499999909
nhlv1,success,emna,2,regret,44,50,utility_only,67,3,2,False,83.5820895522388,56,47.61194029850747,0.0,13.203125
nhlv1,success,emna,2,regret,44,50,utility_only,67,4,2,False,80.59701492537313,54,45.940298507462686,0.0,13.09375
nhlv1,success,emna,2,regret,44,50,utility_only,67,5,2,False,86.56716417910447,58,55.97014925373134,0.0,13.4375
nhlv1,success,emna,2,regret,44,50,utility_only,67,6,2,True,85.07462686567165,57,58.059701492537314,0.0,13.296875
nhlv1,success,emna,2,regret,44,50,utility_only,67,7,3,False,91.04477611940298,61,60.47761194029851,0.0,13.40625
nhlv1,success,emna,2,regret,44,50,utility_only,67,8,3,False,91.04477611940298,61,57.40298507462687,0.0,13.28125
nhlv1,success,emna,2,regret,44,50,utility_only,67,9,3,False,92.53731343283582,62,68.05970149253731,0.0,13.234375
nhlv1,success,emna,2,regret,44,50,utility_only,67,10,3,True,95.52238805970148,64,76.11940298507463,0.0,13.4375
nhlv1,success,emna,2,regret,44,50,utility_only,67,11,4,False,95.52238805970148,64,75.82089552238804,0.0,13.40625
nhlv1,success,emna,2,regret,44,50,utility_only,67,12,4,True,95.52238805970148,64,75.28358208955224,0.0,13.09375
nhlv1,success,emna,2,regret,44,50,utility_only,67,13,5,True,98.50746268656717,66,84.56716417910445,0.0,13.015625
nhlv1,success,emna,2,regret,44,50,utility_only,67,14,6,True,98.50746268656717,66,86.20895522388061,0.0,13.328125
nhlv1,success,emna,2,regret,44,50,utility_only,67,15,7,True,98.50746268656717,66,87.3731343283582,0.0,13.4375
nhlv1,success,emna,2,regret,44,50,utility_only,67,16,8,True,100.0,67,91.40298507462686,6.0,13.375
nhlv1,success,emna,2,regret,44,50,utility_only,67,17,9,True,100.0,67,91.10447761194033,4.0,13.25
nhlv1,success,emna,2,regret,44,50,utility_only,67,18,10,True,100.0,67,92.35820895522387,4.0,13.5625
nhlv1,success,emna,2,regret,44,50,utility_only,67,19,11,True,100.0,67,92.89552238805969,4.0,13.375
nhlv1,success,emna,2,regret,44,50,utility_only,67,20,12,True,100.0,67,94.0,10.0,13.359375
nhlv1,success,emna,2,regret,44,50,utility_only,67,21,13,True,100.0,67,93.25373134328356,4.0,13.21875
nhlv1,success,emna,2,regret,44,50,utility_only,67,22,14,True,100.0,67,93.34328358208955,8.0,13.390625
nhlv1,success,emna,2,regret,44,50,utility_only,67,23,15,True,100.0,67,94.83582089552239,14.000000000000002,13.34375
nhlv1,success,emna,2,regret,44,50,utility_only,67,24,16,True,100.0,67,94.83582089552237,14.000000000000002,13.046875
nhlv1,success,emna,2,regret,44,50,utility_only,67,25,17,True,100.0,67,95.99999999999999,14.000000000000002,13.171875
nhlv1,success,emna,2,regret,44,50,utility_only,67,26,18,True,100.0,67,95.82089552238804,14.000000000000002,13.28125
nhlv1,success,emna,2,regret,44,50,utility_only,67,27,19,True,100.0,67,96.08955223880598,16.0,13.25
nhlv1,success,emna,2,regret,44,50,utility_only,67,28,20,True,100.0,67,96.02985074626866,12.0,13.515625
nhlv1,success,emna,2,regret,44,50,utility_only,67,29,21,True,100.0,67,97.40298507462686,16.0,13.359375
nhlv1,success,emna,2,regret,44,50,utility_only,67,30,22,True,100.0,67,97.82089552238806,30.0,13.25
nhlv1,success,emna,2,regret,44,50,utility_only,67,31,23,True,100.0,67,98.4776119402985,26.0,13.15625
nhlv1,success,emna,2,regret,44,50,utility_only,67,32,24,True,100.0,67,98.83582089552239,44.0,13.234375
nhlv1,success,emna,2,regret,44,50,utility_only,67,33,25,True,100.0,67,98.98507462686568,38.0,13.390625
nhlv1,success,emna,2,regret,44,50,utility_only,67,34,26,True,100.0,67,99.13432835820896,44.0,13.65625000000091
nhlv1,success,emna,2,regret,44,50,utility_only,67,35,27,True,100.0,67,99.10447761194031,54.0,13.78125
nhlv1,success,emna,3,regret,45,50,utility_only,67,1,1,True,79.1044776119403,53,41.88059701492537,0.0,13.25
nhlv1,success,emna,3,regret,45,50,utility_only,67,2,2,False,83.5820895522388,56,54.38805970149254,0.0,13.171875
nhlv1,success,emna,3,regret,45,50,utility_only,67,3,2,False,82.08955223880598,55,57.73134328358209,0.0,13.359375
nhlv1,success,emna,3,regret,45,50,utility_only,67,4,2,False,82.08955223880598,55,47.73134328358209,0.0,13.265625
nhlv1,success,emna,3,regret,45,50,utility_only,67,5,2,False,85.07462686567165,57,54.95522388059701,0.0,13.125
nhlv1,success,emna,3,regret,45,50,utility_only,67,6,2,False,83.5820895522388,56,56.26865671641791,0.0,13.171875
nhlv1,success,emna,3,regret,45,50,utility_only,67,7,2,True,88.05970149253731,59,60.447761194029844,0.0,13.40625
nhlv1,success,emna,3,regret,45,50,utility_only,67,8,3,False,86.56716417910447,58,58.507462686567166,0.0,13.34375
nhlv1,success,emna,3,regret,45,50,utility_only,67,9,3,True,94.02985074626866,63,72.00000000000001,0.0,13.1875
nhlv1,success,emna,3,regret,45,50,utility_only,67,10,4,True,98.50746268656717,66,71.34328358208955,0.0,13.40625
nhlv1,success,emna,3,regret,45,50,utility_only,67,11,5,True,94.02985074626866,63,73.07462686567165,0.0,13.078125
nhlv1,success,emna,3,regret,45,50,utility_only,67,12,6,True,100.0,67,76.32835820895522,2.0,13.375
nhlv1,success,emna,3,regret,45,50,utility_only,67,13,7,True,100.0,67,79.31343283582089,2.0,13.203125
nhlv1,success,emna,3,regret,45,50,utility_only,67,14,8,True,98.50746268656717,66,77.7313432835821,0.0,13.09375
nhlv1,success,emna,3,regret,45,50,utility_only,67,15,9,True,98.50746268656717,66,82.53731343283582,0.0,13.421875
nhlv1,success,emna,3,regret,45,50,utility_only,67,16,10,False,98.50746268656717,66,81.16417910447761,0.0,13.234375
nhlv1,success,emna,3,regret,45,50,utility_only,67,17,10,True,100.0,67,90.08955223880598,4.0,13.15625
nhlv1,success,emna,3,regret,45,50,utility_only,67,18,11,True,100.0,67,93.61194029850745,4.0,13.328125
nhlv1,success,emna,3,regret,45,50,utility_only,67,19,12,True,100.0,67,94.59701492537313,10.0,13.1875
nhlv1,success,emna,3,regret,45,50,utility_only,67,20,13,True,100.0,67,96.29850746268656,20.0,13.25
nhlv1,success,emna,3,regret,45,50,utility_only,67,21,14,True,100.0,67,96.92537313432835,6.0,13.125
nhlv1,success,emna,3,regret,45,50,utility_only,67,22,15,True,100.0,67,97.97014925373134,28.000000000000004,13.515625
nhlv1,success,emna,3,regret,45,50,utility_only,67,23,16,True,100.0,67,98.50746268656717,16.0,13.453125
nhlv1,success,emna,3,regret,45,50,utility_only,67,24,17,True,100.0,67,98.44776119402985,18.0,13.21875
nhlv1,success,emna,3,regret,45,50,utility_only,67,25,18,True,100.0,67,98.59701492537313,20.0,13.734375
nhlv1,success,emna,3,regret,45,50,utility_only,67,26,19,True,100.0,67,98.56716417910448,28.000000000000004,13.375
nhlv1,success,emna,3,regret,45,50,utility_only,67,27,20,True,100.0,67,98.71641791044776,32.0,13.390625
nhlv1,success,emna,3,regret,45,50,utility_only,67,28,21,True,100.0,67,99.31343283582092,60.0,14.203125
nhlv1,success,emna,4,regret,46,50,utility_only,67,1,1,True,82.08955223880598,55,42.6268656716418,0.0,13.140625
nhlv1,success,emna,4,regret,46,50,utility_only,67,2,2,True,82.08955223880598,55,49.43283582089552,0.0,13.375
nhlv1,success,emna,4,regret,46,50,utility_only,67,3,3,True,82.08955223880598,55,53.85074626865672,0.0,13.5
nhlv1,success,emna,4,regret,46,50,utility_only,67,4,4,False,80.59701492537313,54,58.95522388059701,0.0,13.328125
nhlv1,success,emna,4,regret,46,50,utility_only,67,5,4,False,82.08955223880598,55,58.238805970149244,0.0,13.03125
nhlv1,success,emna,4,regret,46,50,utility_only,67,6,4,False,85.07462686567165,57,56.56716417910448,0.0,12.9375
nhlv1,success,emna,4,regret,46,50,utility_only,67,7,4,False,86.56716417910447,58,58.32835820895522,0.0,13.21875
nhlv1,success,emna,4,regret,46,50,utility_only,67,8,4,False,86.56716417910447,58,59.04477611940299,0.0,13.484375
nhlv1,success,emna,4,regret,46,50,utility_only,67,9,4,False,89.55223880597015,60,60.0,0.0,13.015625
nhlv1,success,emna,4,regret,46,50,utility_only,67,10,4,True,97.01492537313433,65,65.55223880597015,0.0,13.4375
nhlv1,success,emna,4,regret,46,50,utility_only,67,11,5,False,95.52238805970148,64,70.80597014925374,0.0,13.46875
nhlv1,success,emna,4,regret,46,50,utility_only,67,12,5,False,95.52238805970148,64,74.71641791044776,0.0,13.40625
nhlv1,success,emna,4,regret,46,50,utility_only,67,13,5,True,100.0,67,83.67164179104479,2.0,13.546875
nhlv1,success,emna,4,regret,46,50,utility_only,67,14,6,True,98.50746268656717,66,83.19402985074626,0.0,13.28125
nhlv1,success,emna,4,regret,46,50,utility_only,67,15,7,True,100.0,67,92.14925373134326,6.0,13.390625
nhlv1,success,emna,4,regret,46,50,utility_only,67,16,8,True,100.0,67,91.34328358208954,2.0,13.453125
nhlv1,success,emna,4,regret,46,50,utility_only,67,17,9,True,100.0,67,95.5820895522388,8.0,13.40625
nhlv1,success,emna,4,regret,46,50,utility_only,67,18,10,True,100.0,67,95.7313432835821,14.000000000000002,13.5
nhlv1,success,emna,4,regret,46,50,utility_only,67,19,11,True,100.0,67,95.82089552238806,10.0,13.296875
nhlv1,success,emna,4,regret,46,50,utility_only,67,20,12,True,100.0,67,95.88059701492539,12.0,13.21875
nhlv1,success,emna,4,regret,46,50,utility_only,67,21,13,True,100.0,67,96.89552238805969,8.0,13.25
nhlv1,success,emna,4,regret,46,50,utility_only,67,22,14,True,100.0,67,96.59701492537313,16.0,13.453125
nhlv1,success,emna,4,regret,46,50,utility_only,67,23,15,True,100.0,67,97.22388059701493,16.0,12.9375
nhlv1,success,emna,4,regret,46,50,utility_only,67,24,16,True,100.0,67,98.11940298507463,20.0,13.40625
nhlv1,success,emna,4,regret,46,50,utility_only,67,25,17,True,100.0,67,97.7313432835821,16.0,13.40625
nhlv1,success,emna,4,regret,46,50,utility_only,67,26,18,True,100.0,67,97.31343283582089,8.0,13.34375
nhlv1,success,emna,4,regret,46,50,utility_only,67,27,19,True,100.0,67,97.67164179104479,12.0,13.21875
nhlv1,success,emna,4,regret,46,50,utility_only,67,28,20,True,100.0,67,97.85074626865674,12.0,13.71875
nhlv1,success,emna,4,regret,46,50,utility_only,67,29,21,True,100.0,67,98.05970149253731,14.000000000000002,13.640625
nhlv1,success,emna,4,regret,46,50,utility_only,67,30,22,True,100.0,67,98.17910447761193,30.0,13.4375
nhlv1,success,emna,4,regret,46,50,utility_only,67,31,23,True,100.0,67,98.65671641791045,30.0,13.296875
nhlv1,success,emna,4,regret,46,50,utility_only,67,32,24,True,100.0,67,98.65671641791045,36.0,13.703125
