mode,sampling_mode,chance_temperature,utility_temperature,fitness_type,stop_mode,n_decision_rules,n_decision_rules_pct,generation,mean_fitness,mean_accuracy,mean_error_chance,mean_error_utility,mean_entropy_norm,mean_util_dev
utility_only,non_symmetric,1.0,1.0,margin,top50,8,40,14,2.653505,96.40,0.000000,20.902110,18.825307,39.955732
utility_only,non_symmetric,1.0,1.0,margin,top50,8,40,15,2.639343,96.70,0.000000,20.394312,18.825307,40.013129
utility_only,non_symmetric,1.0,1.0,margin,top50,8,40,16,2.651941,96.68,0.000000,19.356052,18.825307,39.549153
utility_only,non_symmetric,1.0,1.0,margin,top50,8,40,17,2.709263,96.20,0.000000,19.839765,18.825307,40.176719
utility_only,non_symmetric,1.0,1.0,margin,top50,8,40,18,2.635540,96.78,0.000000,19.665956,18.825307,39.867916
utility_only,non_symmetric,1.0,1.0,margin,top50,8,40,19,2.621540,96.44,0.000000,19.834097,18.825307,40.008336
utility_only,non_symmetric,1.0,1.0,margin,top50,8,40,20,2.621698,96.86,0.000000,19.706878,18.825307,39.810643
utility_only,non_symmetric,1.0,1.0,margin,top50,8,40,21,2.644023,96.46,0.000000,19.855783,18.825307,40.205081
utility_only,non_symmetric,1.0,1.0,margin,top50,8,40,22,2.635943,96.60,0.000000,19.626829,18.825307,40.704783
utility_only,non_symmetric,1.0,1.0,margin,top50,8,40,23,2.606422,96.58,0.000000,19.489656,18.825307,40.491531
utility_only,non_symmetric,1.0,1.0,margin,top50,8,40,24,2.611304,96.58,0.000000,19.836391,18.825307,40.875852
utility_only,non_symmetric,1.0,1.0,margin,top50,8,40,25,2.595072,96.68,0.000000,19.937687,18.825307,40.425869
utility_only,non_symmetric,1.0,1.0,margin,top50,8,40,26,2.670377,96.26,0.000000,20.191299,18.825307,40.500457
utility_only,non_symmetric,1.0,1.0,margin,top50,8,40,27,2.668465,96.08,0.000000,20.153788,18.825307,40.302495
utility_only,non_symmetric,1.0,1.0,margin,top50,8,40,28,2.616852,96.60,0.000000,20.348788,18.825307,40.599425
utility_only,non_symmetric,1.0,1.0,margin,top50,8,40,29,2.599557,96.56,0.000000,20.063558,18.825307,40.588976
