mode,sampling_mode,chance_temperature,utility_temperature,fitness_type,stop_mode,n_decision_rules,n_decision_rules_pct,generation,mean_fitness,mean_accuracy,mean_error_chance,mean_error_utility,mean_entropy_norm,mean_util_dev
both,symmetric,1.0,1.0,margin,top50,8,40,8,11.192417,56.42,1.659646,16.275328,7.872346,33.378340
both,symmetric,1.0,1.0,margin,top50,8,40,9,10.839813,57.80,1.690663,16.967529,7.217523,33.672010
both,symmetric,1.0,1.0,margin,top50,8,40,10,10.869202,58.74,1.742624,17.557533,6.477384,34.061604
both,symmetric,1.0,1.0,margin,top50,8,40,11,11.333184,58.80,1.776622,17.540421,5.872573,34.274430
both,symmetric,1.0,1.0,margin,top50,8,40,12,11.081418,59.84,1.799943,18.469093,4.987544,35.025552
both,symmetric,1.0,1.0,margin,top50,8,40,13,11.337717,60.80,1.819984,18.938068,4.461378,35.786594
both,symmetric,1.0,1.0,margin,top50,8,40,14,10.576768,61.44,1.855085,19.256515,3.798065,35.792424
both,symmetric,1.0,1.0,margin,top50,8,40,15,10.206086,64.16,1.935863,20.119618,3.277238,36.138351
both,symmetric,1.0,1.0,margin,top50,8,40,16,11.154924,63.66,1.958776,19.874625,3.044565,35.837058
both,symmetric,1.0,1.0,margin,top50,8,40,17,11.094313,63.32,2.002029,20.660646,2.915833,35.751050
both,symmetric,1.0,1.0,margin,top50,8,40,18,11.002196,63.82,2.010771,20.867073,2.603354,34.830493
both,symmetric,1.0,1.0,margin,top50,8,40,19,10.867296,67.26,2.003489,21.138163,2.543510,34.926091
both,symmetric,1.0,1.0,margin,top50,8,40,20,10.334984,67.20,2.050797,20.427015,2.354834,35.489429
both,symmetric,1.0,1.0,margin,top50,8,40,21,10.423219,66.44,2.072170,20.203457,2.266949,35.854336
both,symmetric,1.0,1.0,margin,top50,8,40,22,9.382788,70.48,2.029156,20.299917,2.153733,36.220876
both,symmetric,1.0,1.0,margin,top50,8,40,23,8.638073,69.80,2.009451,19.972399,2.104370,35.757958
both,symmetric,1.0,1.0,margin,top50,8,40,24,8.700855,70.86,1.997331,20.530533,2.043760,35.583484
both,symmetric,1.0,1.0,margin,top50,8,40,25,8.400739,72.32,2.029492,19.959121,2.035529,35.732767
both,symmetric,1.0,1.0,margin,top50,8,40,26,7.931905,73.70,2.060655,19.239057,2.059915,36.649982
both,symmetric,1.0,1.0,margin,top50,8,40,27,7.859243,73.48,2.101591,20.010798,1.957223,35.936290
both,symmetric,1.0,1.0,margin,top50,8,40,28,7.233966,73.88,2.130180,19.669502,1.914958,36.186086
both,symmetric,1.0,1.0,margin,top50,8,40,29,7.456018,74.28,2.130732,19.811007,1.928678,36.058315
both,symmetric,1.0,1.0,margin,top50,8,40,30,6.958629,74.06,2.112142,19.659974,1.938632,36.083981
both,symmetric,1.0,1.0,margin,top50,8,40,31,6.951545,74.32,2.116962,19.493689,1.991154,36.640046
both,symmetric,1.0,1.0,margin,top50,8,40,32,6.452924,74.90,2.115304,19.461950,1.939542,36.259476
both,symmetric,1.0,1.0,margin,top50,8,40,33,6.495815,74.64,2.108626,19.526105,1.944883,36.688426
both,symmetric,1.0,1.0,margin,top50,8,40,34,6.676560,74.68,2.120267,19.404649,1.887021,36.599382
both,symmetric,1.0,1.0,margin,top50,8,40,35,6.651196,74.76,2.108711,19.503244,1.912751,36.579140
both,symmetric,1.0,1.0,margin,top50,8,40,36,6.619173,74.78,2.097862,19.633242,1.885027,36.532862
both,symmetric,1.0,1.0,margin,top50,8,40,37,6.400330,75.34,2.116374,19.810696,1.898995,36.631280
both,symmetric,1.0,1.0,margin,top50,8,40,38,6.325365,75.68,2.104994,19.853344,1.875657,36.770131
both,symmetric,1.0,1.0,margin,top50,8,40,39,6.139389,75.48,2.093127,19.759338,1.940810,36.927785
both,symmetric,1.0,1.0,margin,top50,8,40,40,6.086633,75.90,2.120686,19.821142,1.909751,36.869692
both,symmetric,1.0,1.0,margin,top50,8,40,41,6.141582,75.70,2.120644,19.707257,1.867510,36.789809
both,symmetric,1.0,1.0,margin,top50,8,40,42,6.229531,75.88,2.104918,19.690977,1.864601,36.873574
both,symmetric,1.0,1.0,margin,top50,8,40,43,5.946858,76.02,2.099678,19.701912,1.853115,36.807190
both,symmetric,1.0,1.0,margin,top50,8,40,44,6.029773,75.76,2.105474,19.722873,1.827858,36.775808
both,symmetric,1.0,1.0,margin,top50,8,40,45,6.072645,75.96,2.116692,19.660099,1.841270,36.984560
both,symmetric,1.0,1.0,margin,top50,8,40,46,5.989775,76.12,2.134549,19.615725,1.859193,36.931278
both,symmetric,1.0,1.0,margin,top50,8,40,47,5.957645,76.20,2.119223,19.514537,1.792484,36.919660
both,symmetric,1.0,1.0,margin,top50,8,40,48,6.088267,76.06,2.120222,19.613345,1.877588,36.780837
both,symmetric,1.0,1.0,margin,top50,8,40,49,5.964909,75.96,2.141416,19.588857,1.850328,36.858189
both,symmetric,1.0,1.0,margin,top50,8,40,50,5.972681,75.82,2.135510,19.769631,1.847910,36.906284
both,symmetric,1.0,1.0,margin,top50,8,40,51,5.977097,75.76,2.145491,19.566025,1.836230,37.055313
both,symmetric,1.0,1.0,margin,top50,8,40,52,5.930913,76.00,2.124511,19.589600,1.832808,36.842466
both,symmetric,1.0,1.0,softmax,top50,1,5,1,1.524204,51.34,1.510391,18.699708,11.663199,36.743727
both,symmetric,1.0,1.0,softmax,top50,1,5,2,1.044088,50.94,1.466290,16.484752,13.222999,33.150074
both,symmetric,1.0,1.0,softmax,top50,1,5,3,0.809289,52.68,1.444886,15.168765,12.999103,31.603206
both,symmetric,1.0,1.0,softmax,top50,1,5,4,0.598198,50.36,1.496942,14.493033,11.941292,30.821979
both,symmetric,1.0,1.0,softmax,top50,1,5,5,0.765273,52.42,1.497960,15.042144,11.218923,32.221675
both,symmetric,1.0,1.0,softmax,top50,1,5,6,0.648348,54.82,1.556438,16.223037,10.183487,32.813845
both,symmetric,1.0,1.0,softmax,top50,1,5,7,0.483249,55.26,1.603134,16.147996,9.460771,32.785801
both,symmetric,1.0,1.0,softmax,top50,1,5,8,0.414087,54.74,1.611675,16.727211,9.224282,33.602542
both,symmetric,1.0,1.0,softmax,top50,1,5,9,0.557429,56.54,1.602661,16.924896,8.942877,33.962363
both,symmetric,1.0,1.0,softmax,top50,1,5,10,0.351884,56.50,1.623394,17.025093,8.279978,34.761350
both,symmetric,1.0,1.0,softmax,top50,1,5,11,0.359918,56.24,1.627951,17.124455,8.021905,34.356567
both,symmetric,1.0,1.0,softmax,top50,1,5,12,0.329006,56.28,1.639446,16.997880,7.876152,34.145094
both,symmetric,1.0,1.0,softmax,top50,1,5,13,0.352034,57.00,1.649547,17.101151,7.795309,34.752783
both,symmetric,1.0,1.0,softmax,top50,1,5,14,0.299013,56.68,1.643854,17.536669,7.674246,34.990863
both,symmetric,1.0,1.0,softmax,top50,2,10,1,2.829829,51.34,1.510391,18.699708,11.663199,36.743727
both,symmetric,1.0,1.0,softmax,top50,2,10,2,1.895259,52.22,1.423234,16.285421,13.264976,33.097143
both,symmetric,1.0,1.0,softmax,top50,2,10,3,1.980893,50.88,1.434401,15.188605,12.939599,31.931525
both,symmetric,1.0,1.0,softmax,top50,2,10,4,1.731094,53.16,1.494132,15.557349,12.008137,31.594684
both,symmetric,1.0,1.0,softmax,top50,2,10,5,1.644218,53.98,1.509394,15.687782,11.188236,31.715270
both,symmetric,1.0,1.0,softmax,top50,2,10,6,1.706589,53.98,1.612835,15.683949,9.858853,32.077280
both,symmetric,1.0,1.0,softmax,top50,2,10,7,1.590258,53.10,1.644840,15.902492,8.706360,32.511799
both,symmetric,1.0,1.0,softmax,top50,2,10,8,1.325170,54.44,1.656681,16.356593,7.614951,33.368286
both,symmetric,1.0,1.0,softmax,top50,2,10,9,1.196355,54.78,1.725840,16.632876,6.966451,33.622170
both,symmetric,1.0,1.0,softmax,top50,2,10,10,1.085731,54.24,1.734883,16.700946,6.486397,33.714596
both,symmetric,1.0,1.0,softmax,top50,2,10,11,1.120708,55.36,1.777184,17.552632,5.916086,34.743903
both,symmetric,1.0,1.0,softmax,top50,2,10,12,0.903414,56.06,1.776930,18.981227,5.431258,35.878797
both,symmetric,1.0,1.0,softmax,top50,2,10,13,0.953132,56.12,1.841654,19.109640,4.859305,35.793719
both,symmetric,1.0,1.0,softmax,top50,2,10,14,0.895088,58.10,1.862832,20.082978,4.302407,36.704519
both,symmetric,1.0,1.0,softmax,top50,2,10,15,0.916986,58.52,1.861168,20.305764,4.089701,36.804570
both,symmetric,1.0,1.0,softmax,top50,2,10,16,1.005328,57.22,1.851106,21.158641,3.735353,37.415425
both,symmetric,1.0,1.0,softmax,top50,2,10,17,1.170018,57.76,1.855891,21.103208,3.288017,37.891397
both,symmetric,1.0,1.0,softmax,top50,2,10,18,1.029095,57.60,1.862920,20.865591,3.247359,37.841032
both,symmetric,1.0,1.0,softmax,top50,2,10,19,1.106488,57.76,1.901522,20.578755,3.140014,38.459344
both,symmetric,1.0,1.0,softmax,top50,2,10,20,1.043279,58.48,1.932583,20.632021,3.090085,38.371984
both,symmetric,1.0,1.0,softmax,top50,2,10,21,0.984337,58.80,1.925869,20.524298,3.076955,38.407486
both,symmetric,1.0,1.0,softmax,top50,2,10,22,1.001911,59.30,1.888282,20.506768,3.052976,38.578307
both,symmetric,1.0,1.0,softmax,top50,2,10,23,0.940953,59.58,1.884174,20.613639,3.075198,38.434600
both,symmetric,1.0,1.0,softmax,top50,2,10,24,1.051609,59.98,1.906229,20.682406,2.978507,38.206979
both,symmetric,1.0,1.0,softmax,top50,4,20,1,5.674805,51.34,1.510391,18.699708,11.663199,36.743727
both,symmetric,1.0,1.0,softmax,top50,4,20,2,5.090755,51.06,1.394795,16.079675,13.416892,32.729230
both,symmetric,1.0,1.0,softmax,top50,4,20,3,4.430350,52.02,1.383781,14.659671,12.990732,32.355461
both,symmetric,1.0,1.0,softmax,top50,4,20,4,3.829724,53.94,1.446233,14.728298,12.044182,31.384889
both,symmetric,1.0,1.0,softmax,top50,4,20,5,3.315158,55.64,1.534889,14.567437,11.480703,32.036483
both,symmetric,1.0,1.0,softmax,top50,4,20,6,3.619158,55.76,1.536370,15.084771,10.687024,32.500874
both,symmetric,1.0,1.0,softmax,top50,4,20,7,3.467217,57.44,1.603558,15.401075,9.599983,33.270855
both,symmetric,1.0,1.0,softmax,top50,4,20,8,3.079039,57.86,1.619234,14.438795,8.507827,33.764105
both,symmetric,1.0,1.0,softmax,top50,4,20,9,3.375209,58.20,1.630402,14.855976,7.813728,34.850296
both,symmetric,1.0,1.0,softmax,top50,4,20,10,3.164772,58.06,1.626341,15.462415,7.340739,36.067459
both,symmetric,1.0,1.0,softmax,top50,4,20,11,3.137330,60.58,1.639885,15.442761,6.830734,35.319504
both,symmetric,1.0,1.0,softmax,top50,4,20,12,2.910206,60.62,1.669718,16.202352,6.183092,35.364031
both,symmetric,1.0,1.0,softmax,top50,4,20,13,3.093513,60.60,1.675743,16.440046,5.664044,34.947623
both,symmetric,1.0,1.0,softmax,top50,4,20,14,3.484231,59.72,1.778667,16.737989,4.887357,35.202541
both,symmetric,1.0,1.0,softmax,top50,4,20,15,3.871301,57.24,1.827279,17.422879,4.153007,36.382219
both,symmetric,1.0,1.0,softmax,top50,4,20,16,3.405460,59.64,1.805813,17.252954,3.801943,36.925286
both,symmetric,1.0,1.0,softmax,top50,4,20,17,3.742781,61.22,1.864428,18.064748,3.412030,36.666036
both,symmetric,1.0,1.0,softmax,top50,4,20,18,3.568199,62.38,1.842391,17.859618,3.164717,37.060474
both,symmetric,1.0,1.0,softmax,top50,4,20,19,2.738488,63.62,1.834561,18.482472,2.968590,37.019098
both,symmetric,1.0,1.0,softmax,top50,4,20,20,3.464746,64.04,1.912389,18.632787,2.745650,37.842960
both,symmetric,1.0,1.0,softmax,top50,4,20,21,2.919282,64.32,1.970711,18.380541,2.544656,38.233044
both,symmetric,1.0,1.0,softmax,top50,4,20,22,2.747047,67.60,1.977742,20.223927,2.529627,38.059930
both,symmetric,1.0,1.0,softmax,top50,4,20,23,2.296545,66.64,1.943387,19.161790,2.327248,37.804258
both,symmetric,1.0,1.0,softmax,top50,4,20,24,2.587043,68.02,1.952243,19.373022,2.162330,38.201549
both,symmetric,1.0,1.0,softmax,top50,4,20,25,2.236156,70.42,1.928717,19.509687,2.262985,39.038433
both,symmetric,1.0,1.0,softmax,top50,4,20,26,1.723226,70.56,1.928647,19.786047,2.169123,38.890568
both,symmetric,1.0,1.0,softmax,top50,4,20,27,1.913768,69.74,1.894025,20.439947,2.070068,39.779466
both,symmetric,1.0,1.0,softmax,top50,4,20,28,1.618585,70.72,1.900904,19.748657,2.081455,39.261469
both,symmetric,1.0,1.0,softmax,top50,4,20,29,1.575091,70.36,1.932400,19.783707,1.924426,39.674905
both,symmetric,1.0,1.0,softmax,top50,4,20,30,1.460691,70.52,1.985147,19.806256,1.933872,39.307875
both,symmetric,1.0,1.0,softmax,top50,4,20,31,1.395963,69.66,1.998926,19.698376,1.930875,39.540350
both,symmetric,1.0,1.0,softmax,top50,4,20,32,1.340236,71.54,2.000993,19.920567,1.882553,39.879679
both,symmetric,1.0,1.0,softmax,top50,4,20,33,1.150471,71.74,2.005697,19.640586,1.846630,39.786930
both,symmetric,1.0,1.0,softmax,top50,8,40,1,11.461413,51.34,1.510391,18.699708,11.663199,36.743727
both,symmetric,1.0,1.0,softmax,top50,8,40,2,9.809833,51.52,1.434112,15.918969,13.189668,33.460649
both,symmetric,1.0,1.0,softmax,top50,8,40,3,9.324500,52.08,1.447325,15.001881,13.176568,32.073555
both,symmetric,1.0,1.0,softmax,top50,8,40,4,8.652325,54.16,1.478614,14.746139,12.575903,31.928386
both,symmetric,1.0,1.0,softmax,top50,8,40,5,7.666224,55.12,1.512578,14.658380,11.827482,31.524098
both,symmetric,1.0,1.0,softmax,top50,8,40,6,8.380353,55.08,1.571413,15.382558,10.640096,31.673915
both,symmetric,1.0,1.0,softmax,top50,8,40,7,8.370068,56.22,1.647000,16.303366,9.529556,32.412080
both,symmetric,1.0,1.0,softmax,top50,8,40,8,8.927637,55.64,1.698543,17.737992,8.345595,32.955779
both,symmetric,1.0,1.0,softmax,top50,8,40,9,9.208314,57.56,1.719222,18.470193,7.274186,33.783830
both,symmetric,1.0,1.0,softmax,top50,8,40,10,9.524649,57.14,1.793490,18.447475,6.457491,34.764572
both,symmetric,1.0,1.0,softmax,top50,8,40,11,8.562121,57.00,1.810410,18.987820,5.911071,34.120681
both,symmetric,1.0,1.0,softmax,top50,8,40,12,7.995229,59.22,1.784428,19.237301,5.034001,34.800344
both,symmetric,1.0,1.0,softmax,top50,8,40,13,8.345177,61.86,1.762410,20.249452,4.333811,34.699790
both,symmetric,1.0,1.0,softmax,top50,8,40,14,9.129161,61.04,1.802697,20.969281,3.681178,34.714869
both,symmetric,1.0,1.0,softmax,top50,8,40,15,7.901658,63.98,1.866912,21.900192,3.252401,35.434854
both,symmetric,1.0,1.0,softmax,top50,8,40,16,8.403778,62.20,1.887581,21.968155,3.129614,35.855369
both,symmetric,1.0,1.0,softmax,top50,8,40,17,7.965803,64.64,1.909038,22.978074,3.015979,34.989576
both,symmetric,1.0,1.0,softmax,top50,8,40,18,7.704121,64.70,1.888855,23.192451,2.935409,34.572975
both,symmetric,1.0,1.0,softmax,top50,8,40,19,7.608811,64.62,1.878404,22.703699,2.967158,34.961715
both,symmetric,1.0,1.0,softmax,top50,8,40,20,7.664222,64.70,1.854851,22.778066,2.912609,35.158374
both,symmetric,1.0,1.0,regret,top50,1,5,1,1.250548,51.34,1.510391,18.699708,11.663199,36.743727
both,symmetric,1.0,1.0,regret,top50,1,5,2,0.801967,51.32,1.487577,17.338069,12.592396,34.848910
both,symmetric,1.0,1.0,regret,top50,2,10,1,2.294105,51.34,1.510391,18.699708,11.663199,36.743727
both,symmetric,1.0,1.0,regret,top50,2,10,2,1.520388,50.90,1.457432,16.690345,12.892814,34.204309
both,symmetric,1.0,1.0,regret,top50,2,10,3,1.367270,51.92,1.474473,15.785476,12.414273,33.596558
both,symmetric,1.0,1.0,regret,top50,2,10,4,1.066258,54.34,1.481017,15.840802,12.030058,33.030576
both,symmetric,1.0,1.0,regret,top50,2,10,5,1.072391,54.38,1.504089,15.783827,11.846225,33.013277
both,symmetric,1.0,1.0,regret,top50,2,10,6,0.974742,54.24,1.482998,15.640471,11.805624,32.839588
both,symmetric,1.0,1.0,regret,top50,2,10,7,0.911678,54.00,1.486451,15.780908,11.448500,32.679525
both,symmetric,1.0,1.0,regret,top50,2,10,8,1.037834,54.12,1.507981,15.599523,11.203359,33.003797
both,symmetric,1.0,1.0,regret,top50,2,10,9,0.981757,54.62,1.533497,15.623796,10.991740,32.980406
both,symmetric,1.0,1.0,regret,top50,2,10,10,1.052017,54.16,1.533984,16.170925,10.827953,33.529039
both,symmetric,1.0,1.0,regret,top50,2,10,11,1.049881,55.30,1.517065,16.025468,10.682746,33.637689
both,symmetric,1.0,1.0,regret,top50,4,20,1,4.591562,51.34,1.510391,18.699708,11.663199,36.743727
both,symmetric,1.0,1.0,regret,top50,4,20,2,4.172730,50.52,1.410048,15.806086,13.293865,32.344087
both,symmetric,1.0,1.0,regret,top50,4,20,3,2.951200,53.52,1.448239,15.558342,12.755490,31.626007
both,symmetric,1.0,1.0,regret,top50,4,20,4,2.551656,53.04,1.469634,15.693959,12.147876,31.662108
both,symmetric,1.0,1.0,regret,top50,4,20,5,2.523637,55.24,1.556113,15.722547,10.975123,31.691803
both,symmetric,1.0,1.0,regret,top50,4,20,6,2.567722,54.32,1.611702,15.954568,9.688033,32.172660
both,symmetric,1.0,1.0,regret,top50,4,20,7,2.697290,55.08,1.637038,16.256209,8.595397,32.498009
both,symmetric,1.0,1.0,regret,top50,4,20,8,2.229913,56.80,1.663482,17.575025,7.646370,34.149258
both,symmetric,1.0,1.0,regret,top50,4,20,9,2.838593,54.66,1.722452,18.346557,6.663350,33.828086
both,symmetric,1.0,1.0,regret,top50,4,20,10,2.950094,55.88,1.747045,18.498696,6.074895,35.401151
both,symmetric,1.0,1.0,regret,top50,4,20,11,2.753546,55.58,1.742366,18.013870,5.785227,34.611941
both,symmetric,1.0,1.0,regret,top50,4,20,12,2.789471,57.44,1.809973,18.674187,5.052974,34.974339
both,symmetric,1.0,1.0,regret,top50,4,20,13,2.455201,57.96,1.817562,18.965986,4.666631,34.552828
both,symmetric,1.0,1.0,regret,top50,4,20,14,2.494181,59.32,1.774385,19.502827,4.294819,34.700657
both,symmetric,1.0,1.0,regret,top50,4,20,15,2.507334,62.88,1.733866,19.048152,4.081987,33.527900
both,symmetric,1.0,1.0,regret,top50,4,20,16,2.682320,60.92,1.756568,19.185086,3.731821,34.662197
both,symmetric,1.0,1.0,regret,top50,4,20,17,2.035819,63.36,1.814803,19.860706,3.508763,34.421836
both,symmetric,1.0,1.0,regret,top50,4,20,18,2.103937,64.26,1.796728,20.174822,3.422764,34.069986
both,symmetric,1.0,1.0,regret,top50,4,20,19,2.026698,64.80,1.811855,20.275892,3.440023,34.349225
both,symmetric,1.0,1.0,regret,top50,4,20,20,1.718615,66.16,1.815951,20.536711,3.284334,34.520681
both,symmetric,1.0,1.0,regret,top50,4,20,21,1.458306,67.26,1.826552,20.436318,3.256311,34.732152
both,symmetric,1.0,1.0,regret,top50,4,20,22,1.440908,67.34,1.843918,20.100781,3.237708,34.580997
both,symmetric,1.0,1.0,regret,top50,8,40,1,9.330114,51.34,1.510391,18.699708,11.663199,36.743727
both,symmetric,1.0,1.0,regret,top50,8,40,2,6.920627,51.06,1.454332,15.787673,13.217401,32.895816
both,symmetric,1.0,1.0,regret,top50,8,40,3,6.926437,52.14,1.462620,14.821262,12.825910,32.025824
both,symmetric,1.0,1.0,regret,top50,8,40,4,6.493338,50.40,1.472649,14.553363,12.474183,31.526044
both,symmetric,1.0,1.0,regret,top50,8,40,5,6.193688,52.14,1.521780,15.344307,11.075109,31.397436
both,symmetric,1.0,1.0,regret,top50,8,40,6,5.733099,52.94,1.563216,16.200371,9.953646,32.508092
both,symmetric,1.0,1.0,regret,top50,8,40,7,6.043364,53.74,1.607815,17.241429,8.651706,32.651973
both,symmetric,1.0,1.0,regret,top50,8,40,8,7.081843,53.86,1.694382,17.326318,7.314698,34.174035
both,symmetric,1.0,1.0,regret,top50,8,40,9,7.935792,54.44,1.725362,17.353448,6.560941,33.769175
both,symmetric,1.0,1.0,regret,top50,8,40,10,6.164821,54.70,1.704998,17.805413,5.954539,33.870533
both,symmetric,1.0,1.0,regret,top50,8,40,11,6.272377,55.84,1.759754,18.184831,5.316856,34.372120
both,symmetric,1.0,1.0,regret,top50,8,40,12,7.117335,55.36,1.749051,18.275981,4.568665,34.069608
both,symmetric,1.0,1.0,regret,top50,8,40,13,6.973552,56.28,1.796104,19.539533,4.043745,34.153496
both,symmetric,1.0,1.0,regret,top50,8,40,14,7.072306,58.42,1.821564,20.670247,3.371869,34.025314
both,symmetric,1.0,1.0,regret,top50,8,40,15,6.407205,59.86,1.829195,21.158485,3.111612,33.102981
both,symmetric,1.0,1.0,regret,top50,8,40,16,6.160641,63.36,1.909731,21.520648,2.929772,33.348317
both,symmetric,1.0,1.0,regret,top50,8,40,17,6.089711,62.80,1.875113,22.367966,2.649865,33.592145
both,symmetric,1.0,1.0,regret,top50,8,40,18,4.389501,66.82,1.898470,22.467316,2.505017,32.428688
both,symmetric,1.0,1.0,regret,top50,8,40,19,5.118939,66.20,1.861647,22.759493,2.461345,31.610780
both,symmetric,1.0,1.0,regret,top50,8,40,20,4.353082,70.14,1.901946,23.030170,2.338923,31.464318
both,symmetric,1.0,1.0,regret,top50,8,40,21,3.746482,69.04,1.888932,22.573933,2.195069,30.705716
both,symmetric,1.0,1.0,regret,top50,8,40,22,3.011352,74.78,1.879221,22.506737,2.166349,30.864424
both,symmetric,1.0,1.0,regret,top50,8,40,23,3.242207,74.54,1.896887,22.407837,2.145717,30.797008
both,symmetric,1.0,1.0,regret,top50,8,40,24,2.480805,75.80,1.875420,22.573592,2.228227,30.766501
both,symmetric,1.0,1.0,regret,top50,8,40,25,2.129016,77.12,1.869646,22.520144,2.240564,30.914979
both,symmetric,1.0,1.0,entropy,top50,1,5,1,1.563777,51.34,1.510391,18.699708,11.663199,36.743727
both,symmetric,1.0,1.0,entropy,top50,1,5,2,1.083092,50.94,1.466290,16.484752,13.222999,33.150074
both,symmetric,1.0,1.0,entropy,top50,1,5,3,0.850725,52.68,1.444886,15.168765,12.999103,31.603206
both,symmetric,1.0,1.0,entropy,top50,1,5,4,0.640956,50.36,1.496942,14.493033,11.941292,30.821979
both,symmetric,1.0,1.0,entropy,top50,1,5,5,0.802505,52.42,1.497960,15.042144,11.218923,32.221675
both,symmetric,1.0,1.0,entropy,top50,1,5,6,0.679945,54.82,1.556438,16.223037,10.183487,32.813845
both,symmetric,1.0,1.0,entropy,top50,1,5,7,0.514382,55.26,1.603134,16.147996,9.460771,32.785801
both,symmetric,1.0,1.0,entropy,top50,1,5,8,0.443332,54.74,1.611675,16.727211,9.224282,33.602542
both,symmetric,1.0,1.0,entropy,top50,1,5,9,0.568256,55.90,1.612958,16.836374,8.945747,33.749284
both,symmetric,1.0,1.0,entropy,top50,1,5,10,0.416586,55.70,1.631300,16.946410,8.555047,34.232380
both,symmetric,1.0,1.0,entropy,top50,1,5,11,0.435014,54.74,1.610737,16.888914,8.450162,33.858936
both,symmetric,1.0,1.0,entropy,top50,1,5,12,0.404320,54.78,1.622232,16.762339,8.304410,33.647463
both,symmetric,1.0,1.0,entropy,top50,1,5,13,0.426365,55.50,1.632333,16.865610,8.223566,34.255152
both,symmetric,1.0,1.0,entropy,top50,1,5,14,0.370736,55.18,1.626640,17.301128,8.102503,34.493231
both,symmetric,1.0,1.0,entropy,top50,2,10,1,2.909145,51.34,1.510391,18.699708,11.663199,36.743727
both,symmetric,1.0,1.0,entropy,top50,2,10,2,1.980861,52.22,1.423234,16.285421,13.264976,33.097143
both,symmetric,1.0,1.0,entropy,top50,2,10,3,2.063796,50.88,1.434401,15.188605,12.939599,31.931525
both,symmetric,1.0,1.0,entropy,top50,2,10,4,1.812035,53.16,1.494132,15.557349,12.008137,31.594684
both,symmetric,1.0,1.0,entropy,top50,2,10,5,1.718793,53.98,1.509394,15.687782,11.188236,31.715270
both,symmetric,1.0,1.0,entropy,top50,2,10,6,1.782034,53.98,1.612835,15.683949,9.858853,32.077280
both,symmetric,1.0,1.0,entropy,top50,2,10,7,1.529966,52.50,1.635162,15.752423,8.707925,32.384592
both,symmetric,1.0,1.0,entropy,top50,2,10,8,1.232857,54.68,1.654103,16.156381,7.698131,33.371292
both,symmetric,1.0,1.0,entropy,top50,2,10,9,1.351574,56.14,1.698094,16.214535,7.100643,33.171766
both,symmetric,1.0,1.0,entropy,top50,2,10,10,1.196610,54.60,1.769113,16.294680,6.383670,33.852270
both,symmetric,1.0,1.0,entropy,top50,2,10,11,1.163890,57.04,1.747958,17.060875,6.139147,33.986658
both,symmetric,1.0,1.0,entropy,top50,2,10,12,1.196295,56.78,1.825548,18.060924,5.428904,34.727489
both,symmetric,1.0,1.0,entropy,top50,2,10,13,1.661677,57.74,1.810284,18.826637,4.964527,34.448910
both,symmetric,1.0,1.0,entropy,top50,2,10,14,1.228845,58.06,1.828680,18.888803,4.356751,36.022918
both,symmetric,1.0,1.0,entropy,top50,2,10,15,1.297073,57.16,1.828787,19.520694,3.905686,36.348587
both,symmetric,1.0,1.0,entropy,top50,2,10,16,1.221133,57.34,1.857118,20.267303,3.495577,36.780717
both,symmetric,1.0,1.0,entropy,top50,2,10,17,1.310753,58.26,1.840101,20.876686,3.408179,37.150136
both,symmetric,1.0,1.0,entropy,top50,2,10,18,1.118728,60.50,1.820630,21.153909,3.011610,38.200441
both,symmetric,1.0,1.0,entropy,top50,2,10,19,1.260803,59.24,1.877113,21.097225,2.891349,37.472301
both,symmetric,1.0,1.0,entropy,top50,2,10,20,1.424324,59.10,1.909682,21.329442,2.767309,37.903009
both,symmetric,1.0,1.0,entropy,top50,2,10,21,1.307784,59.80,1.899633,21.411468,2.758746,37.991887
both,symmetric,1.0,1.0,entropy,top50,2,10,22,1.156684,60.08,1.886869,21.746515,2.631444,37.917356
both,symmetric,1.0,1.0,entropy,top50,2,10,23,1.149343,59.74,1.864898,21.574403,2.676388,37.607660
both,symmetric,1.0,1.0,entropy,top50,2,10,24,1.141089,60.36,1.899718,21.487920,2.590027,38.142803
both,symmetric,1.0,1.0,entropy,top50,4,20,1,5.836311,51.34,1.510391,18.699708,11.663199,36.743727
both,symmetric,1.0,1.0,entropy,top50,4,20,2,5.216768,50.58,1.390811,15.979625,13.370309,32.702271
both,symmetric,1.0,1.0,entropy,top50,4,20,3,4.572809,52.24,1.370630,14.450182,12.858954,32.117110
both,symmetric,1.0,1.0,entropy,top50,4,20,4,3.976607,53.86,1.410906,14.689065,11.925352,31.478912
both,symmetric,1.0,1.0,entropy,top50,4,20,5,3.810386,56.14,1.457911,15.242187,11.420735,31.911509
both,symmetric,1.0,1.0,entropy,top50,4,20,6,3.827832,54.42,1.509166,15.639476,10.447771,32.033207
both,symmetric,1.0,1.0,entropy,top50,4,20,7,3.635472,56.04,1.536170,16.093266,9.523580,32.291479
both,symmetric,1.0,1.0,entropy,top50,4,20,8,3.508946,56.42,1.588248,16.276507,8.593100,33.130620
both,symmetric,1.0,1.0,entropy,top50,4,20,9,3.023454,57.42,1.608265,16.945416,7.791659,33.777654
both,symmetric,1.0,1.0,entropy,top50,4,20,10,2.927521,59.06,1.630120,17.823060,7.139346,33.322379
both,symmetric,1.0,1.0,entropy,top50,4,20,11,2.343934,60.66,1.622508,18.853329,7.097367,33.411608
